Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2018,ARI,ATL,15,Sun,1:00PM,0,-35.9%,10.0,-26,-16.0
2018,ATL,ARI,15,Sun,1:00PM,1,-6.2%,-10.0,26,16.0
2018,BAL,TB,15,Sun,1:00PM,1,16.1%,-8.5,8,-0.5
2018,BUF,DET,15,Sun,1:00PM,1,-20.3%,-2.5,1,-1.5
2018,CAR,NO,15,Mon,8:15PM,1,1.6%,6.0,-3,3.0
2018,CHI,GB,15,Sun,1:00PM,1,16.0%,-5.5,7,1.5
2018,CIN,OAK,15,Sun,1:00PM,1,-15.8%,-3.0,14,11.0
2018,CLE,DEN,15,Sat,8:20PM,0,-4.6%,1.0,1,2.0
2018,DAL,IND,15,Sun,1:00PM,0,-1.7%,3.0,-23,-20.0
2018,DEN,CLE,15,Sat,8:20PM,1,19.6%,-1.0,-1,-2.0
2018,DET,BUF,15,Sun,1:00PM,0,-14.0%,2.5,-1,1.5
2018,GB,CHI,15,Sun,1:00PM,0,7.1%,5.5,-7,-1.5
2018,HOU,NYJ,15,Sat,4:30PM,0,3.7%,-7.0,7,0.0
2018,IND,DAL,15,Sun,1:00PM,1,13.5%,-3.0,23,20.0
2018,JAX,WAS,15,Sun,1:00PM,1,-8.8%,-7.5,-3,-10.5
2018,KC,LAC,15,Thu,8:20PM,1,30.4%,-3.5,-1,-4.5
2018,LAC,KC,15,Thu,8:20PM,0,27.4%,3.5,1,4.5
2018,LAR,PHI,15,Sun,8:20PM,1,23.6%,-13.5,-7,-20.5
2018,MIA,MIN,15,Sun,1:00PM,0,-10.0%,7.5,-24,-16.5
2018,MIN,MIA,15,Sun,1:00PM,1,2.9%,-7.5,24,16.5
2018,NE,PIT,15,Sun,4:25PM,0,12.7%,-2.5,-7,-9.5
2018,NO,CAR,15,Mon,8:15PM,0,26.3%,-6.0,3,-3.0
2018,NYG,TEN,15,Sun,1:00PM,1,8.8%,2.5,-17,-14.5
2018,NYJ,HOU,15,Sat,4:30PM,1,-21.4%,7.0,-7,0.0
2018,OAK,CIN,15,Sun,1:00PM,0,-23.7%,3.0,-14,-11.0
2018,PHI,LAR,15,Sun,8:20PM,0,-6.8%,13.5,7,20.5
2018,PIT,NE,15,Sun,4:25PM,1,13.5%,2.5,7,9.5
2018,SEA,SF,15,Sun,4:05PM,0,13.5%,-3.5,-3,-6.5
2018,SF,SEA,15,Sun,4:05PM,1,-24.1%,3.5,3,6.5
2018,TB,BAL,15,Sun,1:00PM,0,-15.2%,8.5,-8,0.5
2018,TEN,NYG,15,Sun,1:00PM,0,-4.8%,-2.5,17,14.5
2018,WAS,JAX,15,Sun,1:00PM,0,-18.5%,7.5,3,10.5
