Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2019,ARI @ NYG,7,Sun,1:00PM,-17.5%,3.5,6,9.5,0.5,-2.11,1.3900000000000001,8.11,"[[6.0, 3.5], [0.5, -1.5]]",1,ARI,1
2019,BAL @ SEA,7,Sun,4:25PM,10.2%,3.0,14,17.0,-2.4000000000000004,-2.75,0.25,16.75,"[[6.5, 4.0], [1.0, -1.0]]",0,,1
2019,HOU @ IND,7,Sun,1:00PM,7.3%,1.5,-7,-5.5,14.7,1.03,2.5300000000000002,-8.03,"[[2.5, 0.5], [-2.5, -4.5]]",1,HOU,0
2019,JAX @ CIN,7,Sun,1:00PM,-3.0%,-4.0,10,6.0,23.8,3.09,-0.9100000000000001,6.91,"[[0.5, -1.5], [-4.5, -7.0]]",0,,0
2019,KC @ DEN,7,Thu,8:20PM,20.6%,-3.0,24,21.0,25.200000000000003,3.41,0.41000000000000014,20.59,"[[0.5, -2.0], [-5.0, -7.0]]",0,,1
2019,LAC @ TEN,7,Sun,4:05PM,2.5%,3.0,-3,0.0,13.4,0.74,3.74,-3.74,"[[3.0, 1.0], [-2.0, -4.5]]",1,LAC,1
2019,LAR @ ATL,7,Sun,1:00PM,8.8%,-3.0,27,24.0,19.1,2.03,-0.9700000000000002,24.97,"[[1.5, -0.5], [-3.5, -5.5]]",0,,0
2019,MIA @ BUF,7,Sun,1:00PM,-59.3%,17.0,-10,7.0,-53.5,-13.43,3.5700000000000003,3.4299999999999997,"[[17.0, 15.0], [12.0, 9.5]]",1,MIA,1
2019,MIN @ DET,7,Sun,1:00PM,15.2%,-2.5,12,9.5,10.299999999999999,0.05,-2.45,11.95,"[[3.5, 1.5], [-1.5, -4.0]]",1,DET,0
2019,NE @ NYJ,7,Mon,8:15PM,40.6%,-9.5,33,23.5,57.400000000000006,10.95,1.4499999999999993,22.05,"[[-7.0, -9.5], [-12.5, -14.5]]",1,NE,1
2019,NO @ CHI,7,Sun,4:25PM,13.7%,4.0,11,15.0,7.499999999999999,-0.57,3.43,11.57,"[[4.5, 2.0], [-1.0, -3.0]]",1,NO,1
2019,OAK @ GB,7,Sun,1:00PM,-2.5%,5.5,-18,-12.5,-15.4,-5.56,-0.05999999999999961,-12.440000000000001,"[[9.5, 7.0], [4.0, 2.0]]",0,,1
2019,PHI @ DAL,7,Sun,8:20PM,12.1%,3.0,-27,-24.0,-1.700000000000001,-2.6,0.3999999999999999,-24.4,"[[6.5, 4.0], [1.0, -1.0]]",0,,0
2019,SF @ WAS,7,Sun,1:00PM,24.1%,-10.0,9,-1.0,48.7,8.87,-1.1300000000000008,0.13000000000000078,"[[-5.0, -7.5], [-10.5, -12.5]]",0,,1
