Game,EGO,Spread,Spread Target,Pick
CIN @ KC,2.01,-2.5,"[-3.5, -5.5]",
MIN @ CHI,2.79,4.5,"[1.0, -1.5]",
PHI @ NYJ,6.72,-4.5,"[-3.0, -5.0]",PHI
STL @ BAL,-12.12,9.0,"[10.5, 8.5]",BAL
WAS @ GB,-2.86,3.0,"[6.5, 4.5]",
HOU @ JAC,-7.2,7.0,"[11.0, 8.5]",
MIA @ CLE,-3.34,4.0,"[7.0, 5.0]",
TEN @ TB,-5.39,2.5,"[4.0, 1.5]",TB
CAR @ ARI,-5.98,6.0,"[9.5, 7.5]",
OAK @ SD,-6.71,9.5,"[10.5, 8.0]",OAK
NE @ DAL,5.54,-5.0,"[-2.0, -4.0]",
NO @ SEA,-9.4,6.5,"[8.0, 5.5]",SEA
NYG @ ATL,1.35,-5.5,"[-3.0, -5.0]",
