Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,CAR,6,Sun,October 14,4:05PM,1,boxscore,10,25,374,0,255,5,2.1%,-6.0
ATL,NYG,6,Mon,October 15,8:40PM,1,boxscore,10,31,491,3,284,1,-11.9%,5.5
BAL,STL,6,Sun,October 14,1:02PM,1,boxscore,22,3,248,2,264,6,15.2%,-9.0
CAR,ARI,6,Sun,October 14,4:05PM,0,boxscore,25,10,374,0,255,5,-15.3%,6.0
CHI,MIN,6,Sun,October 14,1:02PM,1,boxscore,31,34,444,0,458,4,-22.9%,-4.5
CIN,KC,6,Sun,October 14,1:00PM,0,boxscore,20,27,354,2,373,3,-3.3%,-2.5
CLE,MIA,6,Sun,October 14,1:03PM,1,boxscore,41,31,384,1,356,2,-9.8%,-4.0
DAL,NE,6,Sun,October 14,4:17PM,1,boxscore,27,48,448,1,285,1,23.5%,5.0
GB,WAS,6,Sun,October 14,1:02PM,1,boxscore,17,14,225,2,304,3,16.7%,-3.0
HOU,JAC,6,Sun,October 14,1:03PM,0,boxscore,17,37,457,3,390,3,-3.7%,7.0
JAC,HOU,6,Sun,October 14,1:03PM,1,boxscore,37,17,457,3,390,3,19.4%,-7.0
KC,CIN,6,Sun,October 14,1:00PM,1,boxscore,27,20,354,2,373,3,-22.3%,2.5
MIA,CLE,6,Sun,October 14,1:03PM,0,boxscore,31,41,384,1,356,2,-14.9%,4.0
MIN,CHI,6,Sun,October 14,1:02PM,0,boxscore,34,31,444,0,458,4,-0.4%,4.5
NE,DAL,6,Sun,October 14,4:17PM,0,boxscore,48,27,448,1,285,1,58.0%,-5.0
NO,SEA,6,Sun,October 14,8:23PM,0,boxscore,28,17,367,1,425,2,-25.2%,6.5
NYG,ATL,6,Mon,October 15,8:40PM,0,boxscore,31,10,491,3,284,1,4.2%,-5.5
NYJ,PHI,6,Sun,October 14,1:02PM,1,boxscore,9,16,413,1,267,1,-21.0%,4.5
OAK,SD,6,Sun,October 14,4:15PM,0,boxscore,14,28,362,1,245,3,-17.9%,9.5
PHI,NYJ,6,Sun,October 14,1:02PM,0,boxscore,16,9,413,1,267,1,18.6%,-4.5
SD,OAK,6,Sun,October 14,4:15PM,1,boxscore,28,14,362,1,245,3,2.9%,-9.5
SEA,NO,6,Sun,October 14,8:23PM,1,boxscore,17,28,367,1,425,2,8.4%,-6.5
STL,BAL,6,Sun,October 14,1:02PM,0,boxscore,3,22,248,2,264,6,-31.7%,9.0
TB,TEN,6,Sun,October 14,1:03PM,1,boxscore,13,10,304,1,317,3,22.0%,-2.5
TEN,TB,6,Sun,October 14,1:03PM,0,boxscore,10,13,304,1,317,3,7.4%,2.5
WAS,GB,6,Sun,October 14,1:02PM,0,boxscore,14,17,225,2,304,3,13.8%,3.0
