Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2011,ARI,PHI,10,Sun,1:02PM,0,-24.0%,13.0,4,17.0
2011,ATL,NO,10,Sun,1:03PM,1,18.6%,-1.0,-3,-4.0
2011,BAL,SEA,10,Sun,4:06PM,0,18.8%,-7.0,-5,-12.0
2011,BUF,DAL,10,Sun,1:02PM,0,12.6%,4.5,-37,-32.5
2011,CAR,TEN,10,Sun,1:04PM,1,-7.6%,-3.5,-27,-30.5
2011,CHI,DET,10,Sun,4:16PM,1,11.1%,-3.0,24,21.0
2011,CIN,PIT,10,Sun,1:02PM,1,8.8%,4.0,-7,-3.0
2011,CLE,STL,10,Sun,1:03PM,1,-19.0%,-3.0,-1,-4.0
2011,DAL,BUF,10,Sun,1:02PM,1,7.8%,-4.5,37,32.5
2011,DEN,KC,10,Sun,1:03PM,0,-13.2%,3.5,7,10.5
2011,DET,CHI,10,Sun,4:16PM,0,16.7%,3.0,-24,-21.0
2011,GB,MIN,10,Mon,8:40PM,1,28.2%,-13.0,38,25.0
2011,HOU,TB,10,Sun,1:02PM,0,26.2%,-4.0,28,24.0
2011,IND,JAC,10,Sun,1:02PM,1,-41.3%,3.0,-14,-11.0
2011,JAC,IND,10,Sun,1:02PM,0,-22.7%,-3.0,14,11.0
2011,KC,DEN,10,Sun,1:03PM,1,-19.5%,-3.5,-7,-10.5
2011,MIA,WAS,10,Sun,1:03PM,1,-8.0%,-4.0,11,7.0
2011,MIN,GB,10,Mon,8:40PM,0,-2.2%,13.0,-38,-25.0
2011,NE,NYJ,10,Sun,8:31PM,0,15.6%,2.5,21,23.5
2011,NO,ATL,10,Sun,1:03PM,0,12.9%,1.0,3,4.0
2011,NYG,SF,10,Sun,4:15PM,0,21.6%,4.0,-7,-3.0
2011,NYJ,NE,10,Sun,8:31PM,1,35.1%,-2.5,-21,-23.5
2011,OAK,SD,10,Thu,8:29PM,0,-9.9%,7.0,7,14.0
2011,PHI,ARI,10,Sun,1:02PM,1,9.6%,-13.0,-4,-17.0
2011,PIT,CIN,10,Sun,1:02PM,0,16.1%,-4.0,7,3.0
2011,SD,OAK,10,Thu,8:29PM,1,-7.5%,-7.0,-7,-14.0
2011,SEA,BAL,10,Sun,4:06PM,1,-19.8%,7.0,5,12.0
2011,SF,NYG,10,Sun,4:15PM,1,22.5%,-4.0,7,3.0
2011,STL,CLE,10,Sun,1:03PM,0,-35.4%,3.0,1,4.0
2011,TB,HOU,10,Sun,1:02PM,1,-5.5%,4.0,-28,-24.0
2011,TEN,CAR,10,Sun,1:04PM,0,2.3%,3.5,27,30.5
2011,WAS,MIA,10,Sun,1:03PM,0,-15.8%,4.0,-11,-7.0
