Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SF,12,Sun,November 25,4:06PM,1,boxscore,31,37,374,0,552,4,-0.4%,-10.5
ATL,IND,12,Thu,November 22,8:16PM,1,boxscore,13,31,365,1,250,2,-22.3%,14.0
BAL,SD,12,Sun,November 25,4:15PM,0,boxscore,14,32,332,0,210,2,-14.4%,9.0
BUF,JAC,12,Sun,November 25,1:03PM,0,boxscore,14,36,416,1,297,3,-2.2%,9.0
CAR,NO,12,Sun,November 25,1:03PM,1,boxscore,6,31,373,1,195,4,-24.3%,3.0
CHI,DEN,12,Sun,November 25,4:16PM,1,boxscore,37,34,293,4,430,2,-17.5%,-1.0
CIN,TEN,12,Sun,November 25,1:02PM,1,boxscore,35,6,426,1,305,2,-3.1%,1.0
CLE,HOU,12,Sun,November 25,1:03PM,1,boxscore,27,17,397,1,314,3,8.3%,-3.0
DAL,NYJ,12,Thu,November 22,4:20PM,1,boxscore,34,3,344,1,180,2,38.4%,-14.5
DEN,CHI,12,Sun,November 25,4:16PM,0,boxscore,34,37,293,4,430,2,1.0%,1.0
DET,GB,12,Thu,November 22,12:36PM,1,boxscore,26,37,481,1,331,1,-11.2%,3.0
GB,DET,12,Thu,November 22,12:36PM,0,boxscore,37,26,481,1,331,1,28.9%,-3.0
HOU,CLE,12,Sun,November 25,1:03PM,0,boxscore,17,27,397,1,314,3,-12.3%,3.0
IND,ATL,12,Thu,November 22,8:16PM,0,boxscore,31,13,365,1,250,2,32.5%,-14.0
JAC,BUF,12,Sun,November 25,1:03PM,1,boxscore,36,14,416,1,297,3,14.5%,-9.0
KC,OAK,12,Sun,November 25,1:00PM,1,boxscore,17,20,312,1,292,1,-7.5%,-4.0
MIA,PIT,12,Mon,November 26,8:55PM,0,boxscore,0,3,216,1,159,2,-18.8%,16.0
MIN,NYG,12,Sun,November 25,1:03PM,0,boxscore,41,17,251,0,309,4,3.8%,7.5
NE,PHI,12,Sun,November 25,8:23PM,1,boxscore,31,28,410,0,391,3,74.2%,-24.5
NO,CAR,12,Sun,November 25,1:03PM,0,boxscore,31,6,373,1,195,4,-14.5%,-3.0
NYG,MIN,12,Sun,November 25,1:03PM,1,boxscore,17,41,251,0,309,4,11.9%,-7.5
NYJ,DAL,12,Thu,November 22,4:20PM,0,boxscore,3,34,344,1,180,2,-17.8%,14.5
OAK,KC,12,Sun,November 25,1:00PM,0,boxscore,20,17,312,1,292,1,-34.0%,4.0
PHI,NE,12,Sun,November 25,8:23PM,0,boxscore,28,31,410,0,391,3,2.5%,24.5
PIT,MIA,12,Mon,November 26,8:55PM,1,boxscore,3,0,216,1,159,2,21.3%,-16.0
SD,BAL,12,Sun,November 25,4:15PM,1,boxscore,32,14,332,0,210,2,16.3%,-9.0
SEA,STL,12,Sun,November 25,1:00PM,0,boxscore,24,19,302,2,265,2,8.1%,-3.0
SF,ARI,12,Sun,November 25,4:06PM,0,boxscore,37,31,374,0,552,4,-54.0%,10.5
STL,SEA,12,Sun,November 25,1:00PM,1,boxscore,19,24,302,2,265,2,-32.0%,3.0
TB,WAS,12,Sun,November 25,1:02PM,1,boxscore,19,13,192,0,412,6,20.3%,-3.0
TEN,CIN,12,Sun,November 25,1:02PM,0,boxscore,6,35,426,1,305,2,0.7%,-1.0
WAS,TB,12,Sun,November 25,1:02PM,0,boxscore,13,19,192,0,412,6,7.8%,3.0
