Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ATL,PHI,6,Sun,October 17,1:02PM,0,boxscore,17,31,474,1,293,2,20.7%,1.5
BAL,NE,6,Sun,October 17,1:02PM,0,boxscore,20,23,394,2,377,0,16.9%,3.0
CHI,SEA,6,Sun,October 17,1:02PM,1,boxscore,20,23,353,0,307,0,-6.3%,-6.0
CLE,PIT,6,Sun,October 17,1:02PM,0,boxscore,10,28,378,1,327,3,-14.3%,14.0
DAL,MIN,6,Sun,October 17,4:15PM,0,boxscore,21,24,188,1,314,2,4.3%,1.5
DEN,NYJ,6,Sun,October 17,4:05PM,1,boxscore,20,24,319,3,346,2,-12.1%,3.5
DET,NYG,6,Sun,October 17,1:03PM,0,boxscore,20,28,334,1,366,3,-11.3%,10.0
GB,MIA,6,Sun,October 17,1:02PM,1,boxscore,20,23,381,1,359,1,19.2%,-3.0
HOU,KC,6,Sun,October 17,1:03PM,1,boxscore,35,31,421,0,417,0,-10.5%,-4.5
IND,WAS,6,Sun,October 17,8:31PM,0,boxscore,27,24,469,3,335,2,15.9%,-3.0
JAC,TEN,6,Mon,October 18,8:40PM,1,boxscore,3,30,324,0,249,4,-15.6%,3.0
KC,HOU,6,Sun,October 17,1:03PM,0,boxscore,31,35,421,0,417,0,16.8%,4.5
MIA,GB,6,Sun,October 17,1:02PM,0,boxscore,23,20,381,1,359,1,-1.6%,3.0
MIN,DAL,6,Sun,October 17,4:15PM,1,boxscore,24,21,188,1,314,2,-1.1%,-1.5
NE,BAL,6,Sun,October 17,1:02PM,1,boxscore,23,20,394,2,377,0,28.1%,-3.0
NO,TB,6,Sun,October 17,1:02PM,0,boxscore,31,6,475,1,277,1,7.7%,-5.5
NYG,DET,6,Sun,October 17,1:03PM,1,boxscore,28,20,334,1,366,3,19.4%,-10.0
NYJ,DEN,6,Sun,October 17,4:05PM,0,boxscore,24,20,319,3,346,2,22.9%,-3.5
OAK,SF,6,Sun,October 17,4:05PM,0,boxscore,9,17,349,0,179,2,-34.1%,7.0
PHI,ATL,6,Sun,October 17,1:02PM,1,boxscore,31,17,474,1,293,2,17.1%,-1.5
PIT,CLE,6,Sun,October 17,1:02PM,1,boxscore,28,10,378,1,327,3,25.9%,-14.0
SD,STL,6,Sun,October 17,1:00PM,0,boxscore,17,20,300,0,287,1,12.4%,-8.5
SEA,CHI,6,Sun,October 17,1:02PM,0,boxscore,23,20,353,0,307,0,1.0%,6.0
SF,OAK,6,Sun,October 17,4:05PM,1,boxscore,17,9,349,0,179,2,-21.2%,-7.0
STL,SD,6,Sun,October 17,1:00PM,1,boxscore,20,17,300,0,287,1,-27.2%,8.5
TB,NO,6,Sun,October 17,1:02PM,1,boxscore,6,31,475,1,277,1,-4.7%,5.5
TEN,JAC,6,Mon,October 18,8:40PM,0,boxscore,30,3,324,0,249,4,11.6%,-3.0
WAS,IND,6,Sun,October 17,8:31PM,1,boxscore,24,27,469,3,335,2,0.3%,3.0
