Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2017,ARI,LARM,13,Sun,4:25PM,1,-10.1%,7.5,-16,-8.5
2017,ATL,MIN,13,Sun,1:00PM,1,3.6%,-2.0,-5,-7.0
2017,BAL,DET,13,Sun,1:00PM,1,21.1%,-2.5,24,21.5
2017,BUF,NE,13,Sun,1:00PM,1,-12.2%,7.5,-20,-12.5
2017,CAR,NO,13,Sun,4:25PM,0,11.5%,5.5,-10,-4.5
2017,CHI,SF,13,Sun,1:00PM,1,-17.4%,-2.5,-1,-3.5
2017,CIN,PIT,13,Mon,8:30PM,1,-8.3%,4.5,-3,1.5
2017,CLE,LACH,13,Sun,4:05PM,0,-27.1%,13.5,-9,4.5
2017,DAL,WAS,13,Thu,8:25PM,1,-0.2%,1.5,24,25.5
2017,DEN,MIA,13,Sun,1:00PM,0,-22.4%,-1.0,-26,-27.0
2017,DET,BAL,13,Sun,1:00PM,0,6.0%,2.5,-24,-21.5
2017,GB,TB,13,Sun,1:00PM,1,4.6%,-3.0,6,3.0
2017,HOU,TEN,13,Sun,1:00PM,0,-5.6%,7.0,-11,-4.0
2017,IND,JAC,13,Sun,1:00PM,0,-25.1%,10.0,-20,-10.0
2017,JAC,IND,13,Sun,1:00PM,1,11.9%,-10.0,20,10.0
2017,KC,NYJ,13,Sun,1:00PM,0,3.6%,-4.0,-7,-11.0
2017,LACH,CLE,13,Sun,4:05PM,1,6.0%,-13.5,9,-4.5
2017,LARM,ARI,13,Sun,4:25PM,0,38.2%,-7.5,16,8.5
2017,MIA,DEN,13,Sun,1:00PM,1,-36.2%,1.0,26,27.0
2017,MIN,ATL,13,Sun,1:00PM,0,24.7%,2.0,5,7.0
2017,NE,BUF,13,Sun,1:00PM,0,19.5%,-7.5,20,12.5
2017,NO,CAR,13,Sun,4:25PM,1,33.9%,-5.5,10,4.5
2017,NYG,OAK,13,Sun,4:25PM,0,-22.7%,10.0,-7,3.0
2017,NYJ,KC,13,Sun,1:00PM,1,-15.4%,4.0,7,11.0
2017,OAK,NYG,13,Sun,4:25PM,1,-6.0%,-10.0,7,-3.0
2017,PHI,SEA,13,Sun,8:30PM,0,39.4%,-3.5,-14,-17.5
2017,PIT,CIN,13,Mon,8:30PM,0,29.0%,-4.5,3,-1.5
2017,SEA,PHI,13,Sun,8:30PM,1,10.0%,3.5,14,17.5
2017,SF,CHI,13,Sun,1:00PM,0,-25.7%,2.5,1,3.5
2017,TB,GB,13,Sun,1:00PM,0,-18.3%,3.0,-6,-3.0
2017,TEN,HOU,13,Sun,1:00PM,1,-11.7%,-7.0,11,4.0
2017,WAS,DAL,13,Thu,8:25PM,0,5.2%,-1.5,-24,-25.5
