Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,LARM,13,Sun,December 3,4:25PM,1,boxscore,16,32,303,1,305,2,-10.1%,7.5
ATL,MIN,13,Sun,December 3,1:00PM,1,boxscore,9,14,312,0,275,0,3.6%,-2.0
BAL,DET,13,Sun,December 3,1:00PM,1,boxscore,44,20,370,0,372,3,21.1%,-2.5
BUF,NE,13,Sun,December 3,1:00PM,1,boxscore,3,23,435,1,268,1,-12.2%,7.5
CAR,NO,13,Sun,December 3,4:25PM,0,boxscore,21,31,400,1,279,1,11.5%,5.5
CHI,SF,13,Sun,December 3,1:00PM,1,boxscore,14,15,388,1,147,0,-17.4%,-2.5
CIN,PIT,13,Mon,December 4,8:30PM,1,boxscore,20,23,374,1,353,0,-8.3%,4.5
CLE,LACH,13,Sun,December 3,4:05PM,0,boxscore,10,19,429,0,291,2,-27.1%,13.5
DAL,WAS,13,Thu,November 30,8:25PM,1,boxscore,38,14,275,0,280,4,-0.2%,1.5
DEN,MIA,13,Sun,December 3,1:00PM,0,boxscore,9,35,367,3,270,3,-22.4%,-1.0
DET,BAL,13,Sun,December 3,1:00PM,0,boxscore,20,44,370,0,372,3,6.0%,2.5
GB,TB,13,Sun,December 3,1:00PM,1,boxscore,26,20,276,1,395,1,4.6%,-3.0
HOU,TEN,13,Sun,December 3,1:00PM,0,boxscore,13,24,344,1,384,1,-5.6%,7.0
IND,JAC,13,Sun,December 3,1:00PM,0,boxscore,10,30,426,0,290,2,-25.1%,10.0
JAC,IND,13,Sun,December 3,1:00PM,1,boxscore,30,10,426,0,290,2,11.9%,-10.0
KC,NYJ,13,Sun,December 3,1:00PM,0,boxscore,31,38,488,0,474,0,3.6%,-4.0
LACH,CLE,13,Sun,December 3,4:05PM,1,boxscore,19,10,429,0,291,2,6.0%,-13.5
LARM,ARI,13,Sun,December 3,4:25PM,0,boxscore,32,16,303,1,305,2,38.2%,-7.5
MIA,DEN,13,Sun,December 3,1:00PM,1,boxscore,35,9,367,3,270,3,-36.2%,1.0
MIN,ATL,13,Sun,December 3,1:00PM,0,boxscore,14,9,312,0,275,0,24.7%,2.0
NE,BUF,13,Sun,December 3,1:00PM,0,boxscore,23,3,435,1,268,1,19.5%,-7.5
NO,CAR,13,Sun,December 3,4:25PM,1,boxscore,31,21,400,1,279,1,33.9%,-5.5
NYG,OAK,13,Sun,December 3,4:25PM,0,boxscore,17,24,401,1,265,2,-22.7%,10.0
NYJ,KC,13,Sun,December 3,1:00PM,1,boxscore,38,31,488,0,474,0,-15.4%,4.0
OAK,NYG,13,Sun,December 3,4:25PM,1,boxscore,24,17,401,1,265,2,-6.0%,-10.0
PHI,SEA,13,Sun,December 3,8:30PM,0,boxscore,10,24,310,0,425,2,39.4%,-3.5
PIT,CIN,13,Mon,December 4,8:30PM,0,boxscore,23,20,374,1,353,0,29.0%,-4.5
SEA,PHI,13,Sun,December 3,8:30PM,1,boxscore,24,10,310,0,425,2,10.0%,3.5
SF,CHI,13,Sun,December 3,1:00PM,0,boxscore,15,14,388,1,147,0,-25.7%,2.5
TB,GB,13,Sun,December 3,1:00PM,0,boxscore,20,26,276,1,395,1,-18.3%,3.0
TEN,HOU,13,Sun,December 3,1:00PM,1,boxscore,24,13,344,1,384,1,-11.7%,-7.0
WAS,DAL,13,Thu,November 30,8:25PM,0,boxscore,14,38,275,0,280,4,5.2%,-1.5
