Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
STL,3,2006,5.5,45.0,2,7.5,1,0,0,0,ARI,50.0,44.0,83.0,15.0,29.0,93.0,23.0,53.0,58.0,25.0,18.0,11.0,36.0,35.0,30.0,80.0,1,0,0,50.0,39.0,22.0,18.0,20.0,17.0,26.0,45.0,66.0,59.0,49.0,48.0,67.0,27.0,23.0,61.0,52.0,62.0,46.0,58.0,18.0,22.0,17.0,45.0,59.0,48.0
TAM,3,2006,3.0,33.5,-2,1.0,1,1,0,0,CAR,0.0,2.0,12.0,4.0,39.0,59.0,37.0,53.0,39.0,100.0,18.0,67.0,0.0,0.0,48.0,99.0,0,0,0,0.0,25.0,44.0,36.0,45.0,22.0,21.0,5.0,28.0,24.0,34.0,74.0,25.0,0.0,36.0,55.0,0.0,80.0,23.0,83.0,36.0,44.0,22.0,5.0,24.0,74.0
TEN,3,2006,10.5,36.0,-3,7.5,1,0,0,0,MIA,0.0,0.0,0.0,11.0,17.0,63.0,17.0,58.0,14.0,92.0,0.0,89.0,15.0,22.0,44.0,35.0,1,0,0,0.0,20.0,0.0,27.0,30.0,13.0,53.0,46.0,37.0,49.0,13.0,95.0,25.0,30.0,61.0,100.0,39.0,49.0,70.0,83.0,27.0,0.0,13.0,46.0,49.0,95.0
WAS,3,2006,-3.5,37.5,16,12.5,1,0,0,0,HOU,0.0,22.0,38.0,23.0,44.0,64.0,6.0,39.0,38.0,67.0,0.0,44.0,26.0,54.0,24.0,54.0,1,0,0,0.0,8.0,11.0,9.0,48.0,23.0,45.0,45.0,96.0,34.0,4.0,0.0,21.0,44.0,0.0,38.0,30.0,0.0,0.0,67.0,9.0,11.0,23.0,45.0,34.0,0.0
ARI,4,2006,7.5,42.0,-22,-14.5,-1,0,0,0,ATL,33.0,41.0,55.0,61.0,27.0,75.0,66.0,61.0,40.0,58.0,24.0,60.0,14.0,46.0,70.0,28.0,1,0,0,67.0,48.0,60.0,31.0,100.0,100.0,43.0,63.0,49.0,11.0,79.0,49.0,65.0,62.0,63.0,33.0,25.0,66.0,58.0,37.0,31.0,60.0,100.0,63.0,11.0,49.0
ATL,4,2006,-7.5,42.0,22,14.5,1,1,0,0,ARI,67.0,48.0,65.0,62.0,63.0,33.0,25.0,66.0,58.0,37.0,31.0,60.0,100.0,63.0,11.0,49.0,0,0,0,33.0,41.0,60.0,24.0,18.0,14.0,42.0,46.0,68.0,70.0,48.0,28.0,55.0,61.0,27.0,75.0,66.0,61.0,40.0,58.0,24.0,60.0,14.0,46.0,70.0,28.0
BAL,4,2006,1.0,33.5,3,4.0,1,1,0,0,SDG,100.0,76.0,70.0,43.0,93.0,76.0,43.0,76.0,72.0,0.0,100.0,78.0,30.0,100.0,45.0,72.0,0,0,1,100.0,100.0,100.0,83.0,76.0,95.0,48.0,72.0,90.0,40.0,100.0,100.0,100.0,80.0,100.0,29.0,53.0,100.0,100.0,29.0,83.0,100.0,95.0,72.0,40.0,100.0
BUF,4,2006,-1.0,34.5,5,4.0,1,1,0,0,MIN,33.0,45.0,50.0,59.0,59.0,50.0,24.0,60.0,52.0,53.0,66.0,64.0,39.0,38.0,39.0,69.0,0,0,0,67.0,47.0,69.0,10.0,28.0,29.0,49.0,60.0,67.0,58.0,68.0,55.0,75.0,58.0,57.0,67.0,37.0,77.0,58.0,53.0,10.0,69.0,29.0,60.0,58.0,55.0
CAR,4,2006,-7.5,41.0,3,-4.5,-1,1,0,0,NOR,33.0,36.0,40.0,44.0,52.0,46.0,4.0,84.0,41.0,68.0,38.0,60.0,19.0,11.0,47.0,70.0,0,0,0,100.0,65.0,78.0,72.0,29.0,34.0,35.0,59.0,67.0,65.0,69.0,65.0,55.0,61.0,74.0,47.0,55.0,61.0,68.0,53.0,72.0,78.0,34.0,59.0,65.0,65.0
CHI,4,2006,-3.5,37.0,31,27.5,1,1,0,0,SEA,100.0,79.0,60.0,74.0,55.0,36.0,43.0,94.0,71.0,32.0,59.0,91.0,14.0,64.0,85.0,63.0,0,0,0,100.0,61.0,64.0,52.0,21.0,33.0,55.0,82.0,69.0,52.0,57.0,45.0,77.0,49.0,55.0,32.0,61.0,64.0,57.0,47.0,52.0,64.0,33.0,82.0,52.0,45.0
CIN,4,2006,-6.0,46.0,-25,-31.0,-1,1,0,0,NWE,100.0,68.0,42.0,61.0,59.0,75.0,50.0,66.0,51.0,26.0,59.0,51.0,37.0,40.0,52.0,53.0,0,0,0,67.0,44.0,82.0,38.0,34.0,40.0,49.0,51.0,58.0,62.0,39.0,43.0,50.0,56.0,40.0,50.0,49.0,42.0,55.0,68.0,38.0,82.0,40.0,51.0,62.0,43.0
CLE,4,2006,-2.5,33.5,3,0.5,1,0,0,0,OAK,0.0,31.0,25.0,49.0,45.0,30.0,42.0,39.0,21.0,74.0,31.0,47.0,0.0,24.0,52.0,33.0,1,0,1,0.0,0.0,0.0,10.0,3.0,2.0,32.0,0.0,0.0,0.0,59.0,93.0,17.0,0.0,66.0,54.0,0.0,58.0,18.0,100.0,10.0,0.0,2.0,0.0,0.0,93.0
DAL,4,2006,-9.5,37.0,31,21.5,1,0,0,1,TEN,50.0,54.0,36.0,69.0,69.0,72.0,47.0,82.0,66.0,68.0,62.0,80.0,32.0,61.0,67.0,60.0,1,0,0,0.0,19.0,82.0,45.0,13.0,5.0,21.0,2.0,17.0,61.0,29.0,45.0,0.0,50.0,39.0,72.0,36.0,63.0,27.0,79.0,45.0,82.0,5.0,2.0,61.0,45.0
DET,4,2006,5.0,42.5,-7,-2.0,-1,0,0,0,STL,0.0,22.0,30.0,66.0,36.0,70.0,19.0,56.0,40.0,58.0,24.0,47.0,2.0,65.0,72.0,24.0,1,0,0,67.0,47.0,56.0,24.0,30.0,25.0,23.0,28.0,69.0,59.0,80.0,59.0,65.0,56.0,32.0,82.0,40.0,52.0,49.0,16.0,24.0,56.0,25.0,28.0,59.0,59.0
GNB,4,2006,11.5,49.5,-22,-10.5,-1,0,0,0,PHI,33.0,29.0,42.0,67.0,28.0,64.0,47.0,71.0,41.0,63.0,45.0,78.0,9.0,60.0,86.0,9.0,1,0,0,67.0,58.0,78.0,100.0,71.0,42.0,44.0,55.0,90.0,100.0,33.0,31.0,47.0,100.0,52.0,68.0,69.0,62.0,71.0,53.0,100.0,78.0,42.0,55.0,100.0,31.0
HOU,4,2006,4.0,40.0,2,6.0,1,1,0,0,MIA,0.0,15.0,5.0,64.0,0.0,0.0,43.0,0.0,0.0,58.0,10.0,56.0,12.0,2.0,47.0,0.0,0,0,0,33.0,34.0,29.0,38.0,39.0,22.0,54.0,47.0,51.0,46.0,40.0,68.0,45.0,47.0,60.0,94.0,47.0,54.0,52.0,53.0,38.0,29.0,22.0,47.0,46.0,68.0
IND,4,2006,-8.0,46.0,3,-5.0,-1,0,0,0,NYJ,100.0,64.0,35.0,77.0,37.0,30.0,100.0,33.0,57.0,32.0,24.0,78.0,13.0,3.0,93.0,64.0,1,0,0,67.0,50.0,69.0,31.0,0.0,7.0,31.0,24.0,88.0,78.0,76.0,31.0,47.0,64.0,39.0,40.0,59.0,53.0,37.0,26.0,31.0,69.0,7.0,24.0,78.0,31.0
JAX,4,2006,-3.0,34.0,-6,-9.0,-1,0,0,0,WAS,67.0,50.0,100.0,50.0,60.0,59.0,55.0,62.0,67.0,47.0,31.0,87.0,40.0,81.0,50.0,60.0,1,0,0,33.0,43.0,73.0,10.0,72.0,51.0,54.0,54.0,68.0,49.0,44.0,47.0,57.0,73.0,50.0,100.0,45.0,45.0,55.0,47.0,10.0,73.0,51.0,54.0,49.0,47.0
KAN,4,2006,-7.0,39.5,41,34.0,1,1,0,1,SFO,0.0,30.0,55.0,46.0,63.0,73.0,41.0,82.0,51.0,76.0,0.0,47.0,42.0,27.0,32.0,80.0,0,0,0,33.0,36.0,82.0,72.0,57.0,36.0,18.0,37.0,71.0,80.0,31.0,41.0,35.0,83.0,40.0,26.0,30.0,47.0,58.0,63.0,72.0,82.0,36.0,37.0,80.0,41.0
MIA,4,2006,-4.0,40.0,-2,-6.0,-1,0,0,0,HOU,33.0,34.0,45.0,47.0,60.0,94.0,47.0,54.0,52.0,53.0,38.0,29.0,22.0,47.0,46.0,68.0,1,0,0,0.0,15.0,56.0,10.0,39.0,12.0,20.0,2.0,100.0,47.0,4.0,0.0,5.0,64.0,0.0,0.0,43.0,0.0,0.0,58.0,10.0,56.0,12.0,2.0,47.0,0.0
MIN,4,2006,1.0,34.5,-5,-4.0,-1,0,0,0,BUF,67.0,47.0,75.0,58.0,57.0,67.0,37.0,77.0,58.0,53.0,10.0,69.0,29.0,60.0,58.0,55.0,1,0,0,33.0,45.0,64.0,66.0,50.0,39.0,34.0,38.0,66.0,39.0,44.0,69.0,50.0,59.0,59.0,50.0,24.0,60.0,52.0,53.0,66.0,64.0,39.0,38.0,39.0,69.0
NOR,4,2006,7.5,41.0,-3,4.5,1,0,0,0,CAR,100.0,65.0,55.0,61.0,74.0,47.0,55.0,61.0,68.0,53.0,72.0,78.0,34.0,59.0,65.0,65.0,1,0,0,33.0,36.0,60.0,38.0,37.0,19.0,28.0,11.0,50.0,47.0,51.0,70.0,40.0,44.0,52.0,46.0,4.0,84.0,41.0,68.0,38.0,60.0,19.0,11.0,47.0,70.0
NWE,4,2006,6.0,46.0,25,31.0,1,0,0,0,CIN,67.0,44.0,50.0,56.0,40.0,50.0,49.0,42.0,55.0,68.0,38.0,82.0,40.0,51.0,62.0,43.0,1,0,0,100.0,68.0,51.0,59.0,41.0,37.0,35.0,40.0,75.0,52.0,84.0,53.0,42.0,61.0,59.0,75.0,50.0,66.0,51.0,26.0,59.0,51.0,37.0,40.0,52.0,53.0
NYJ,4,2006,8.0,46.0,-3,5.0,1,1,0,0,IND,67.0,50.0,47.0,64.0,39.0,40.0,59.0,53.0,37.0,26.0,31.0,69.0,7.0,24.0,78.0,31.0,0,0,0,100.0,64.0,78.0,24.0,14.0,13.0,0.0,3.0,79.0,93.0,41.0,64.0,35.0,77.0,37.0,30.0,100.0,33.0,57.0,32.0,24.0,78.0,13.0,3.0,93.0,64.0
OAK,4,2006,2.5,33.5,-3,-0.5,-1,1,0,1,CLE,0.0,0.0,17.0,0.0,66.0,54.0,0.0,58.0,18.0,100.0,10.0,0.0,2.0,0.0,0.0,93.0,0,0,0,0.0,31.0,47.0,31.0,9.0,0.0,37.0,24.0,45.0,52.0,56.0,33.0,25.0,49.0,45.0,30.0,42.0,39.0,21.0,74.0,31.0,47.0,0.0,24.0,52.0,33.0
PHI,4,2006,-11.5,49.5,22,10.5,1,1,0,0,GNB,67.0,58.0,47.0,100.0,52.0,68.0,69.0,62.0,71.0,53.0,100.0,78.0,42.0,55.0,100.0,31.0,0,0,0,33.0,29.0,78.0,45.0,18.0,9.0,59.0,60.0,69.0,86.0,36.0,9.0,42.0,67.0,28.0,64.0,47.0,71.0,41.0,63.0,45.0,78.0,9.0,60.0,86.0,9.0
SDG,4,2006,-1.0,33.5,-3,-4.0,-1,0,0,1,BAL,100.0,100.0,100.0,80.0,100.0,29.0,53.0,100.0,100.0,29.0,83.0,100.0,95.0,72.0,40.0,100.0,1,0,0,100.0,76.0,78.0,100.0,28.0,30.0,100.0,100.0,57.0,45.0,97.0,72.0,70.0,43.0,93.0,76.0,43.0,76.0,72.0,0.0,100.0,78.0,30.0,100.0,45.0,72.0
SEA,4,2006,3.5,37.0,-31,-27.5,-1,0,0,0,CHI,100.0,61.0,77.0,49.0,55.0,32.0,61.0,64.0,57.0,47.0,52.0,64.0,33.0,82.0,52.0,45.0,1,0,0,100.0,79.0,91.0,59.0,3.0,14.0,37.0,64.0,84.0,85.0,61.0,63.0,60.0,74.0,55.0,36.0,43.0,94.0,71.0,32.0,59.0,91.0,14.0,64.0,85.0,63.0
SFO,4,2006,7.0,39.5,-41,-34.0,-1,0,0,0,KAN,33.0,36.0,35.0,83.0,40.0,26.0,30.0,47.0,58.0,63.0,72.0,82.0,36.0,37.0,80.0,41.0,1,0,1,0.0,30.0,47.0,0.0,53.0,42.0,45.0,27.0,64.0,32.0,69.0,80.0,55.0,46.0,63.0,73.0,41.0,82.0,51.0,76.0,0.0,47.0,42.0,27.0,32.0,80.0
STL,4,2006,-5.0,42.5,7,2.0,1,1,0,0,DET,67.0,47.0,65.0,56.0,32.0,82.0,40.0,52.0,49.0,16.0,24.0,56.0,25.0,28.0,59.0,59.0,0,0,0,0.0,22.0,47.0,24.0,26.0,2.0,72.0,65.0,71.0,72.0,0.0,24.0,30.0,66.0,36.0,70.0,19.0,56.0,40.0,58.0,24.0,47.0,2.0,65.0,72.0,24.0
TEN,4,2006,9.5,37.0,-31,-21.5,-1,1,0,0,DAL,0.0,19.0,0.0,50.0,39.0,72.0,36.0,63.0,27.0,79.0,45.0,82.0,5.0,2.0,61.0,45.0,0,0,1,50.0,54.0,80.0,62.0,49.0,32.0,57.0,61.0,45.0,67.0,63.0,60.0,36.0,69.0,69.0,72.0,47.0,82.0,66.0,68.0,62.0,80.0,32.0,61.0,67.0,60.0
WAS,4,2006,3.0,34.0,6,9.0,1,1,0,0,JAX,33.0,43.0,57.0,73.0,50.0,100.0,45.0,45.0,55.0,47.0,10.0,73.0,51.0,54.0,49.0,47.0,0,0,0,67.0,50.0,87.0,31.0,33.0,40.0,61.0,81.0,48.0,50.0,86.0,60.0,100.0,50.0,60.0,59.0,55.0,62.0,67.0,47.0,31.0,87.0,40.0,81.0,50.0,60.0
ARI,5,2006,3.5,40.0,-3,0.5,1,1,0,0,KAN,25.0,29.0,49.0,42.0,0.0,66.0,55.0,65.0,10.0,82.0,30.0,51.0,17.0,29.0,66.0,35.0,0,0,0,33.0,67.0,61.0,28.0,56.0,56.0,46.0,53.0,90.0,45.0,93.0,97.0,67.0,44.0,72.0,51.0,49.0,91.0,61.0,51.0,28.0,61.0,56.0,53.0,45.0,97.0
BAL,5,2006,5.0,33.5,-10,-5.0,-1,0,0,0,DEN,100.0,79.0,58.0,30.0,88.0,57.0,36.0,89.0,59.0,12.0,100.0,76.0,35.0,100.0,46.0,79.0,1,0,1,67.0,50.0,83.0,18.0,90.0,70.0,43.0,62.0,37.0,46.0,59.0,44.0,56.0,60.0,46.0,8.0,34.0,85.0,42.0,90.0,18.0,83.0,70.0,62.0,46.0,44.0
BUF,5,2006,9.5,34.5,-33,-23.5,-1,0,0,0,CHI,50.0,49.0,62.0,47.0,43.0,65.0,19.0,72.0,40.0,47.0,58.0,60.0,49.0,65.0,48.0,57.0,1,0,0,100.0,100.0,93.0,86.0,24.0,36.0,35.0,85.0,93.0,84.0,78.0,67.0,69.0,67.0,56.0,49.0,38.0,100.0,76.0,24.0,86.0,93.0,36.0,85.0,84.0,67.0
CAR,5,2006,-7.5,38.0,8,0.5,1,1,0,0,CLE,50.0,39.0,42.0,42.0,25.0,58.0,2.0,84.0,23.0,71.0,37.0,64.0,44.0,42.0,48.0,46.0,0,0,0,25.0,34.0,47.0,51.0,21.0,18.0,1.0,25.0,55.0,54.0,68.0,54.0,42.0,36.0,34.0,41.0,47.0,36.0,12.0,94.0,51.0,47.0,18.0,25.0,54.0,54.0
CHI,5,2006,-9.5,34.5,33,23.5,1,1,0,0,BUF,100.0,100.0,69.0,67.0,56.0,49.0,38.0,100.0,76.0,24.0,86.0,93.0,36.0,85.0,84.0,67.0,0,0,0,50.0,49.0,60.0,58.0,58.0,49.0,34.0,65.0,78.0,48.0,57.0,57.0,62.0,47.0,43.0,65.0,19.0,72.0,40.0,47.0,58.0,60.0,49.0,65.0,48.0,57.0
CLE,5,2006,7.5,38.0,-8,-0.5,-1,0,0,0,CAR,25.0,34.0,42.0,36.0,34.0,41.0,47.0,36.0,12.0,94.0,51.0,47.0,18.0,25.0,54.0,54.0,1,0,0,50.0,39.0,64.0,37.0,77.0,44.0,35.0,42.0,63.0,48.0,41.0,46.0,42.0,42.0,25.0,58.0,2.0,84.0,23.0,71.0,37.0,64.0,44.0,42.0,48.0,46.0
DAL,5,2006,2.0,43.0,-14,-12.0,-1,0,0,0,PHI,67.0,80.0,47.0,75.0,69.0,72.0,48.0,68.0,76.0,59.0,65.0,89.0,69.0,83.0,64.0,66.0,1,0,0,75.0,73.0,68.0,93.0,97.0,57.0,50.0,73.0,100.0,100.0,53.0,28.0,40.0,100.0,47.0,66.0,59.0,65.0,71.0,53.0,93.0,68.0,57.0,73.0,100.0,28.0
DEN,5,2006,-5.0,33.5,10,5.0,1,1,0,1,BAL,67.0,50.0,56.0,60.0,46.0,8.0,34.0,85.0,42.0,90.0,18.0,83.0,70.0,62.0,46.0,44.0,0,0,0,100.0,79.0,76.0,100.0,38.0,35.0,100.0,100.0,58.0,46.0,100.0,79.0,58.0,30.0,88.0,57.0,36.0,89.0,59.0,12.0,100.0,76.0,35.0,100.0,46.0,79.0
DET,5,2006,6.0,41.0,-9,-3.0,-1,0,0,0,MIN,0.0,19.0,31.0,63.0,11.0,71.0,19.0,58.0,24.0,82.0,23.0,47.0,18.0,80.0,80.0,6.0,1,0,0,50.0,45.0,76.0,23.0,46.0,35.0,65.0,77.0,62.0,69.0,62.0,53.0,58.0,55.0,52.0,59.0,19.0,76.0,52.0,71.0,23.0,76.0,35.0,77.0,69.0,53.0
GNB,5,2006,2.5,46.5,-3,-0.5,-1,1,0,0,STL,25.0,16.0,49.0,53.0,1.0,69.0,35.0,70.0,24.0,76.0,65.0,85.0,25.0,69.0,84.0,0.0,0,0,0,75.0,52.0,60.0,30.0,50.0,39.0,15.0,50.0,84.0,75.0,76.0,45.0,62.0,58.0,12.0,76.0,31.0,46.0,44.0,0.0,30.0,60.0,39.0,50.0,75.0,45.0
IND,5,2006,-18.0,47.5,1,-17.0,-1,1,0,0,TEN,100.0,67.0,31.0,70.0,22.0,50.0,100.0,18.0,51.0,18.0,37.0,76.0,38.0,19.0,86.0,63.0,0,0,0,0.0,0.0,80.0,37.0,24.0,18.0,3.0,0.0,16.0,58.0,27.0,47.0,0.0,36.0,12.0,69.0,38.0,54.0,0.0,100.0,37.0,80.0,18.0,0.0,58.0,47.0
JAX,5,2006,-7.0,38.0,41,34.0,1,1,0,0,NYJ,50.0,48.0,82.0,48.0,25.0,61.0,36.0,50.0,44.0,53.0,23.0,76.0,39.0,83.0,64.0,39.0,0,0,0,50.0,49.0,64.0,37.0,21.0,29.0,24.0,32.0,95.0,74.0,71.0,31.0,51.0,58.0,24.0,45.0,60.0,37.0,23.0,47.0,37.0,64.0,29.0,32.0,74.0,31.0
KAN,5,2006,-3.5,40.0,3,-0.5,-1,0,0,0,ARI,33.0,67.0,67.0,44.0,72.0,51.0,49.0,91.0,61.0,51.0,28.0,61.0,56.0,53.0,45.0,97.0,1,0,0,25.0,29.0,51.0,30.0,12.0,17.0,4.0,29.0,62.0,66.0,56.0,35.0,49.0,42.0,0.0,66.0,55.0,65.0,10.0,82.0,30.0,51.0,17.0,29.0,66.0,35.0
MIA,5,2006,9.5,36.5,-10,-0.5,-1,0,0,0,NWE,25.0,34.0,36.0,41.0,57.0,92.0,34.0,37.0,43.0,47.0,65.0,18.0,31.0,73.0,55.0,64.0,1,0,0,75.0,61.0,89.0,58.0,75.0,73.0,50.0,75.0,65.0,63.0,45.0,40.0,58.0,60.0,27.0,53.0,47.0,47.0,59.0,71.0,58.0,89.0,73.0,75.0,63.0,40.0
MIN,5,2006,-6.0,41.0,9,3.0,1,1,0,0,DET,50.0,45.0,58.0,55.0,52.0,59.0,19.0,76.0,52.0,71.0,23.0,76.0,35.0,77.0,69.0,53.0,0,0,0,0.0,19.0,47.0,23.0,52.0,18.0,80.0,80.0,74.0,80.0,0.0,6.0,31.0,63.0,11.0,71.0,19.0,58.0,24.0,82.0,23.0,47.0,18.0,80.0,80.0,6.0
NOR,5,2006,-7.0,35.0,3,-4.0,-1,1,0,0,TAM,75.0,64.0,53.0,66.0,59.0,52.0,47.0,57.0,68.0,65.0,72.0,80.0,40.0,61.0,82.0,69.0,0,0,1,0.0,13.0,78.0,46.0,0.0,0.0,1.0,6.0,16.0,53.0,44.0,74.0,2.0,24.0,32.0,71.0,36.0,75.0,5.0,82.0,46.0,78.0,0.0,6.0,53.0,74.0
NWE,5,2006,-9.5,36.5,10,0.5,1,1,0,0,MIA,75.0,61.0,58.0,60.0,27.0,53.0,47.0,47.0,59.0,71.0,58.0,89.0,73.0,75.0,63.0,40.0,0,0,0,25.0,34.0,18.0,65.0,64.0,31.0,81.0,73.0,60.0,55.0,39.0,64.0,36.0,41.0,57.0,92.0,34.0,37.0,43.0,47.0,65.0,18.0,31.0,73.0,55.0,64.0
NYG,5,2006,-5.5,45.5,16,10.5,1,1,0,1,WAS,33.0,37.0,47.0,86.0,34.0,100.0,38.0,0.0,48.0,75.0,0.0,56.0,47.0,77.0,91.0,7.0,0,0,0,50.0,47.0,80.0,30.0,85.0,67.0,73.0,86.0,85.0,69.0,39.0,35.0,71.0,81.0,31.0,90.0,46.0,57.0,62.0,53.0,30.0,80.0,67.0,86.0,69.0,35.0
NYJ,5,2006,7.0,38.0,-41,-34.0,-1,0,0,0,JAX,50.0,49.0,51.0,58.0,24.0,45.0,60.0,37.0,23.0,47.0,37.0,64.0,29.0,32.0,74.0,31.0,1,0,0,50.0,48.0,76.0,23.0,41.0,39.0,62.0,83.0,63.0,64.0,73.0,39.0,82.0,48.0,25.0,61.0,36.0,50.0,44.0,53.0,23.0,76.0,39.0,83.0,64.0,39.0
OAK,5,2006,3.5,39.5,-14,-10.5,-1,0,0,0,SFO,0.0,3.0,2.0,0.0,65.0,64.0,0.0,43.0,3.0,90.0,18.0,0.0,42.0,28.0,0.0,89.0,1,0,0,25.0,12.0,72.0,65.0,78.0,45.0,31.0,51.0,61.0,64.0,21.0,38.0,24.0,64.0,23.0,56.0,16.0,33.0,34.0,94.0,65.0,72.0,45.0,51.0,64.0,38.0
PHI,5,2006,-2.0,43.0,14,12.0,1,1,0,0,DAL,75.0,73.0,40.0,100.0,47.0,66.0,59.0,65.0,71.0,53.0,93.0,68.0,57.0,73.0,100.0,28.0,0,0,0,67.0,80.0,89.0,65.0,89.0,69.0,75.0,83.0,59.0,64.0,78.0,66.0,47.0,75.0,69.0,72.0,48.0,68.0,76.0,59.0,65.0,89.0,69.0,83.0,64.0,66.0
PIT,5,2006,3.0,37.5,-10,-7.0,-1,0,0,1,SDG,33.0,41.0,50.0,34.0,49.0,0.0,41.0,64.0,38.0,75.0,74.0,61.0,47.0,87.0,45.0,43.0,1,0,0,67.0,93.0,100.0,84.0,88.0,100.0,68.0,98.0,84.0,39.0,100.0,100.0,100.0,64.0,100.0,66.0,28.0,96.0,100.0,20.0,84.0,100.0,100.0,98.0,39.0,100.0
SDG,5,2006,-3.0,37.5,10,7.0,1,1,0,0,PIT,67.0,93.0,100.0,64.0,100.0,66.0,28.0,96.0,100.0,20.0,84.0,100.0,100.0,98.0,39.0,100.0,0,0,1,33.0,41.0,61.0,74.0,54.0,47.0,72.0,87.0,34.0,45.0,66.0,43.0,50.0,34.0,49.0,0.0,41.0,64.0,38.0,75.0,74.0,61.0,47.0,87.0,45.0,43.0
SFO,5,2006,-3.5,39.5,14,10.5,1,1,0,0,OAK,25.0,12.0,24.0,64.0,23.0,56.0,16.0,33.0,34.0,94.0,65.0,72.0,45.0,51.0,64.0,38.0,0,0,0,0.0,3.0,0.0,18.0,83.0,42.0,45.0,28.0,0.0,0.0,55.0,89.0,2.0,0.0,65.0,64.0,0.0,43.0,3.0,90.0,18.0,0.0,42.0,28.0,0.0,89.0
STL,5,2006,-2.5,46.5,3,0.5,1,0,0,0,GNB,75.0,52.0,62.0,58.0,12.0,76.0,31.0,46.0,44.0,0.0,30.0,60.0,39.0,50.0,75.0,45.0,1,0,0,25.0,16.0,85.0,65.0,35.0,25.0,53.0,69.0,59.0,84.0,32.0,0.0,49.0,53.0,1.0,69.0,35.0,70.0,24.0,76.0,65.0,85.0,25.0,69.0,84.0,0.0
TAM,5,2006,7.0,35.0,-3,4.0,1,0,0,1,NOR,0.0,13.0,2.0,24.0,32.0,71.0,36.0,75.0,5.0,82.0,46.0,78.0,0.0,6.0,53.0,74.0,1,0,0,75.0,64.0,80.0,72.0,40.0,40.0,11.0,61.0,82.0,82.0,64.0,69.0,53.0,66.0,59.0,52.0,47.0,57.0,68.0,65.0,72.0,80.0,40.0,61.0,82.0,69.0
TEN,5,2006,18.0,47.5,-1,17.0,1,0,0,0,IND,0.0,0.0,0.0,36.0,12.0,69.0,38.0,54.0,0.0,100.0,37.0,80.0,18.0,0.0,58.0,47.0,1,0,0,100.0,67.0,76.0,37.0,44.0,38.0,0.0,19.0,89.0,86.0,39.0,63.0,31.0,70.0,22.0,50.0,100.0,18.0,51.0,18.0,37.0,76.0,38.0,19.0,86.0,63.0
WAS,5,2006,5.5,45.5,-16,-10.5,-1,0,0,0,NYG,50.0,47.0,71.0,81.0,31.0,90.0,46.0,57.0,62.0,53.0,30.0,80.0,67.0,86.0,69.0,35.0,1,0,1,33.0,37.0,56.0,0.0,100.0,47.0,88.0,77.0,86.0,91.0,39.0,7.0,47.0,86.0,34.0,100.0,38.0,0.0,48.0,75.0,0.0,56.0,47.0,77.0,91.0,7.0
ARI,6,2006,13.0,40.5,-1,12.0,1,1,0,0,CHI,20.0,25.0,54.0,20.0,27.0,55.0,81.0,62.0,31.0,68.0,28.0,42.0,6.0,46.0,58.0,37.0,0,0,0,100.0,100.0,100.0,72.0,15.0,29.0,52.0,91.0,89.0,71.0,88.0,87.0,84.0,48.0,82.0,31.0,84.0,100.0,92.0,9.0,72.0,100.0,29.0,91.0,71.0,87.0
ATL,6,2006,-3.0,41.5,-13,-16.0,-1,1,0,1,NYG,75.0,57.0,71.0,52.0,82.0,41.0,39.0,65.0,79.0,20.0,42.0,59.0,100.0,97.0,5.0,60.0,0,0,0,50.0,44.0,72.0,7.0,60.0,37.0,92.0,81.0,83.0,83.0,40.0,40.0,62.0,77.0,60.0,100.0,98.0,15.0,78.0,66.0,7.0,72.0,37.0,81.0,83.0,40.0
BAL,6,2006,-3.0,33.0,-2,-5.0,-1,1,0,0,CAR,80.0,62.0,63.0,4.0,100.0,43.0,73.0,75.0,69.0,23.0,72.0,84.0,22.0,93.0,32.0,95.0,0,0,0,60.0,39.0,74.0,28.0,48.0,30.0,45.0,48.0,62.0,36.0,54.0,60.0,42.0,22.0,56.0,35.0,0.0,90.0,42.0,50.0,28.0,74.0,30.0,48.0,36.0,60.0
