Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,PIT,7,Sun,October 23,4:05PM,1,boxscore,20,32,445,0,330,1,-25.8%,4.5
ATL,DET,7,Sun,October 23,1:05PM,0,boxscore,23,16,328,2,263,1,11.5%,4.5
BAL,JAC,7,Mon,October 24,8:40PM,0,boxscore,7,12,205,1,146,2,24.2%,-10.5
CAR,WAS,7,Sun,October 23,1:05PM,1,boxscore,33,20,407,0,353,3,-17.7%,-2.5
CHI,TB,7,Sun,October 23,1:05PM,0,boxscore,24,18,395,2,280,4,-0.4%,-2.0
CLE,SEA,7,Sun,October 23,1:05PM,1,boxscore,6,3,298,1,137,2,-8.0%,-3.0
DAL,STL,7,Sun,October 23,4:15PM,1,boxscore,34,7,445,1,265,2,4.0%,-14.0
DEN,MIA,7,Sun,October 23,1:02PM,0,boxscore,18,15,308,1,267,1,-10.4%,-1.0
DET,ATL,7,Sun,October 23,1:05PM,1,boxscore,16,23,328,2,263,1,6.8%,-4.5
GB,MIN,7,Sun,October 23,4:15PM,0,boxscore,33,27,421,1,435,2,22.6%,-11.0
HOU,TEN,7,Sun,October 23,1:02PM,0,boxscore,41,7,518,0,148,2,5.5%,2.5
IND,NO,7,Sun,October 23,8:30PM,0,boxscore,7,62,557,0,252,3,-24.0%,14.0
JAC,BAL,7,Mon,October 24,8:40PM,1,boxscore,12,7,205,1,146,2,-22.0%,10.5
KC,OAK,7,Sun,October 23,7:05PM,0,boxscore,28,0,300,2,322,6,-19.1%,3.5
MIA,DEN,7,Sun,October 23,1:02PM,1,boxscore,15,18,308,1,267,1,-17.2%,1.0
MIN,GB,7,Sun,October 23,4:15PM,1,boxscore,27,33,421,1,435,2,-1.7%,11.0
NO,IND,7,Sun,October 23,8:30PM,1,boxscore,62,7,557,0,252,3,10.1%,-14.0
NYJ,SD,7,Sun,October 23,1:03PM,1,boxscore,27,21,318,2,268,2,23.5%,1.0
OAK,KC,7,Sun,October 23,7:05PM,1,boxscore,0,28,300,2,322,6,8.4%,-3.5
PIT,ARI,7,Sun,October 23,4:05PM,0,boxscore,32,20,445,0,330,1,16.9%,-4.5
SD,NYJ,7,Sun,October 23,1:03PM,0,boxscore,21,27,318,2,268,2,0.8%,-1.0
SEA,CLE,7,Sun,October 23,1:05PM,0,boxscore,3,6,298,1,137,2,-16.6%,3.0
STL,DAL,7,Sun,October 23,4:15PM,0,boxscore,7,34,445,1,265,2,-30.6%,14.0
TB,CHI,7,Sun,October 23,1:05PM,1,boxscore,18,24,395,2,280,4,-1.2%,2.0
TEN,HOU,7,Sun,October 23,1:02PM,1,boxscore,7,41,518,0,148,2,6.7%,-2.5
WAS,CAR,7,Sun,October 23,1:05PM,0,boxscore,20,33,407,0,353,3,-1.8%,2.5
