Team,Opponent,Year,Week,Home Team,Spread,Team DVOA,DVOA Diff,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Game Scoring Margin,Spread to Result Difference,Spread Result Class
KAN,DEN,2019,7,0,-3.0,23.3,24.3,2.82,-0.18000000000000016,30.0,65.0,0.0,-0.1700986635364114,96.0,35.0,0.0,0.9078338903886425,18.0,65.0,0.0,-0.07898853874900749,20.0,40.0,0.0,0.07153250062005638,100.0,66.0,0.0,0.46169426668041313,30.0,35.0,0.0,0.015585457887537901,-1,-1,24,21.0,1
LAC,TEN,2019,7,0,3.0,-5.8,13.599999999999998,0.6,3.6,35.0,4.0,4.480444543034607,0.6728360363381767,78.0,65.0,-8.262420084439086,0.8220048597724092,16.0,72.0,-7.034066865590676,0.7459049570975367,57.0,31.0,-3.518923046410154,0.47832005002581857,72.0,50.0,-6.433232702924945,0.740702530868949,62.0,17.0,0.0,0.44102545009171623,1,0,-3,0.0,0
LAR,ATL,2019,7,0,-3.0,5.3,21.8,2.29,-0.71,40.0,70.0,0.35641077991015635,-0.3014244055514875,78.0,0.0,0.0,-0.3009850376032742,28.0,60.0,2.554822917925785,0.4687795009745769,71.0,11.0,0.0,0.3706239601293809,64.0,10.0,-1.3304668019715873,-0.1301442982886339,32.0,88.0,0.0,0.17345383665971204,-1,-1,27,24.0,1
MIA,BUF,2019,7,0,17.0,-84.1,-80.89999999999998,-16.6,0.3999999999999986,5.0,57.0,0.0,0.4701229443433893,10.0,47.0,-4.807909307875887,0.8339593878536142,1.0,87.0,-18.768000000000015,0.9350258419004581,13.0,56.0,0.0,0.29578290903948284,11.0,73.0,-17.973405315614624,0.9041157187461406,11.0,42.0,-0.24751858204689015,0.6534133210419609,1,1,-10,7.0,1
MIN,DET,2019,7,0,-2.5,21.9,16.099999999999998,1.12,-1.38,60.0,78.0,0.0,-0.7719657333514887,78.0,35.0,0.0,0.8850851022579814,69.0,45.0,0.0,-0.060638423095011884,83.0,34.0,0.0,-0.7937612337190043,31.0,4.0,0.0,0.9273528701458527,49.0,58.0,0.0,-0.4387390648291252,-1,-1,12,9.5,1
NOR,CHI,2019,7,0,4.0,11.2,3.0,-1.57,2.43,65.0,63.0,1.8114650827933758,0.3066047723080563,83.0,77.0,0.0,-0.07334977502023127,32.0,91.0,0.0,-0.0077265300404451565,73.0,16.0,0.0,-0.7992331593796768,46.0,41.0,0.0,0.36876271114625003,35.0,16.0,0.0,0.2918611528853808,1,1,11,15.0,1
NWE,NYJ,2019,7,0,-9.5,53.5,80.9,13.74,4.24,100.0,0.0,12.811301364200082,0.27491634470714843,83.0,17.0,14.20206362854686,0.5622290005146797,30.0,79.0,-1.9361379310344802,0.972335436043356,99.0,5.0,14.910816266246547,0.6370595813683515,70.0,17.0,10.304873933768185,0.4858986426501794,92.0,0.0,0.0,0.32680364608758716,1,1,33,23.5,1
NYG,ARI,2019,7,1,-3.5,-17.8,3.0,2.78,-0.7200000000000002,55.0,39.0,0.0,0.3539150614938153,78.0,45.0,0.9063429661141367,0.3748282839090352,33.0,46.0,12.281510507880927,0.63229803097499,51.0,45.0,-2.723981677237507,0.830135926854894,43.0,3.0,9.484078742492779,0.6851841139095136,0.0,54.0,0.0,0.15168914271120648,-1,1,-6,-9.5,-1
NYJ,NWE,2019,7,1,9.5,-27.4,-80.9,-13.74,-4.24,17.0,83.0,0.0,-0.7891111028290578,0.0,100.0,-2.4709470068694763,-0.18630777406192667,5.0,99.0,-1.7823943139678704,-0.5048452203422925,79.0,30.0,0.0,-0.4179624783494863,0.0,92.0,-4.685992805363279,-0.10053896432346174,17.0,70.0,0.0,-0.982161177404242,-1,1,-33,-23.5,-1
OAK,GNB,2019,7,0,5.5,1.3,-16.5,-5.48,0.01999999999999957,29.0,83.0,0.0,0.07875569349711603,89.0,65.0,0.0,-0.5373261515241822,52.0,54.0,-6.732813223140495,-0.45953546303496884,83.0,33.0,0.0,-0.029208543740168458,32.0,34.0,0.0,0.20630632526029724,16.0,51.0,-6.651730769230766,0.6969427199625189,1,-1,-18,-12.5,-1
PHI,DAL,2019,7,0,3.0,13.2,-4.800000000000002,-3.14,-0.14000000000000012,45.0,100.0,-9.424581961816996,0.633256488920733,87.0,45.0,0.0,0.025934330727973798,37.0,81.0,0.0,-0.016446919369009882,100.0,55.0,-8.17035003160556,0.6069824969202915,45.0,35.0,0.0,0.12394938484187035,4.0,81.0,-7.678195731536091,0.5116922399910913,-1,1,-27,-24.0,-1
SEA,BAL,2019,7,1,-3.0,14.3,1.5,2.48,-0.52,25.0,61.0,2.2779248338162557,0.6729172954711774,61.0,30.0,0.0,0.35402543468515435,50.0,93.0,-7.370134534133873,0.5094303911289958,82.0,100.0,0.0,-0.3761811454339054,61.0,11.0,3.846653599429793,0.43819975456054255,13.0,49.0,0.0,-0.12449664251460157,-1,1,-14,-17.0,-1
SFO,WAS,2019,7,0,-10.0,44.3,73.0,13.3,3.3000000000000007,77.0,65.0,6.595324107793157,0.8392011309394798,99.0,45.0,6.198382027445783,0.5540936736932587,83.0,45.0,4.7799927765237005,0.3935404085892096,87.0,17.0,0.0,-0.45150065410145024,39.0,25.0,0.0,0.028876763898720348,100.0,27.0,0.0,-0.4256963358409309,1,-1,9,-1.0,-1
TEN,LAC,2019,7,1,-3.0,-19.4,-13.599999999999998,-0.6,-3.6,65.0,78.0,0.0,-0.12816486211512465,4.0,35.0,0.3190708546384222,0.79104915716526,31.0,57.0,0.0,0.15888504292332695,72.0,16.0,0.0,0.7982368642679997,17.0,62.0,-7.723220498695273,0.7740761887154903,50.0,72.0,8.073179101929327,-0.8716380503271687,-1,0,3,0.0,0
WAS,SFO,2019,7,1,10.0,-28.7,-73.0,-13.3,-3.3000000000000007,45.0,99.0,0.0,-0.07739037130127338,65.0,77.0,-11.135012550988392,0.35565052388490154,17.0,87.0,0.0,-0.06034444068884996,45.0,83.0,0.0,-0.31228089084461824,27.0,100.0,0.0,-0.08543878915620634,25.0,39.0,-10.319268143309175,-0.29438448353053603,-1,-1,-9,1.0,1
ARI,NOR,2019,8,0,12.5,-14.3,-31.5,-8.42,4.08,64.0,76.0,0.0,0.2962356541814104,32.0,57.0,-5.748293815955534,0.3694313255768523,62.0,81.0,-5.20385859584687,0.18169722958785958,49.0,48.0,-3.889543814240559,0.19158818949083034,50.0,39.0,0.0,0.5394580001905831,24.0,58.0,0.0,0.1685856874423215,1,-1,-22,-9.5,-1
ATL,SEA,2019,8,1,7.5,-23.0,-33.3,-4.71,2.79,0.0,56.0,-5.729758705304974,-0.27760028882255205,48.0,23.0,0.0,-0.246462542784342,13.0,67.0,0.0,0.45896893309486314,62.0,62.0,0.0,-0.4891260495015745,89.0,32.0,0.0,0.5669563178165402,18.0,70.0,0.0,0.5238872939075507,1,1,-7,0.5,1
BUF,PHI,2019,8,1,-1.0,-5.4,-8.3,0.49,-0.51,39.0,71.0,5.432369698248582,-0.2596580425527548,49.0,45.0,3.5800884061631795,-0.7105148647691031,69.0,82.0,7.2213373266926935,-0.6390790821641192,81.0,49.0,0.0,-0.9383614187959943,47.0,20.0,2.0994940002891465,-0.10896708297350897,60.0,49.0,0.0,-0.043480288444944365,-1,1,-18,-19.0,-1
CAR,SFO,2019,8,0,4.5,13.1,-26.1,-7.37,-2.87,100.0,86.0,0.0,-0.27098175851341344,49.0,69.0,0.0,-0.4915138649172441,64.0,82.0,4.282498664292067,0.5050688419992146,58.0,100.0,0.0,-0.3713963579355473,46.0,100.0,0.0,-0.3680252600225204,46.0,41.0,0.0,0.49940301466412584,-1,1,-38,-33.5,-1
CHI,LAC,2019,8,1,-3.5,-1.8,6.4,3.47,-0.029999999999999805,60.0,71.0,2.7110672937771296,0.266161905785573,54.0,34.0,0.0,0.009099418735468268,14.0,59.0,0.0,0.5417059919048255,78.0,18.0,0.0,-0.056672423373699446,29.0,52.0,4.690973207249803,-0.17955563801569707,40.0,86.0,0.0,0.6506011197164472,-1,1,-1,-4.5,-1
CIN,LAR,2019,8,0,12.0,-38.3,-47.6,-11.49,0.5099999999999998,15.0,76.0,-5.813243508084273,0.7960690328219087,28.0,49.0,0.0,0.8654430000444269,0.0,77.0,0.0,-0.2980750816542419,0.0,37.0,-7.405470489553141,-0.4960564847849868,62.0,42.0,-2.557536437849093,0.4169734505815839,37.0,76.0,0.0,-0.7405568804883439,1,-1,-14,-2.0,-1
