Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2018,ARI,LAC,12,Sun,4:05PM,0,-29.8%,14.0,-35,-21.0
2018,ATL,NO,12,Thu,8:20PM,0,-4.7%,11.5,-14,-2.5
2018,BAL,OAK,12,Sun,1:00PM,1,11.6%,-13.0,17,4.0
2018,BUF,JAX,12,Sun,1:00PM,1,-26.5%,3.0,3,6.0
2018,CAR,SEA,12,Sun,1:00PM,1,5.3%,-3.0,-3,-6.0
2018,CHI,DET,12,Thu,12:30PM,0,24.0%,-3.0,7,4.0
2018,CIN,CLE,12,Sun,1:00PM,1,-8.6%,1.0,-15,-14.0
2018,CLE,CIN,12,Sun,1:00PM,0,-15.6%,-1.0,15,14.0
2018,DAL,WAS,12,Thu,4:30PM,1,-13.5%,-7.0,8,1.0
2018,DEN,PIT,12,Sun,4:25PM,1,16.4%,3.0,7,10.0
2018,DET,CHI,12,Thu,12:30PM,1,-22.5%,3.0,-7,-4.0
2018,GB,MIN,12,Sun,8:20PM,0,15.3%,3.5,-7,-3.5
2018,HOU,TEN,12,Mon,8:15PM,1,5.9%,-3.5,17,13.5
2018,IND,MIA,12,Sun,4:25PM,1,10.9%,-9.0,3,-6.0
2018,JAX,BUF,12,Sun,1:00PM,0,-5.2%,-3.0,-3,-6.0
2018,LAC,ARI,12,Sun,4:05PM,1,20.0%,-14.0,35,21.0
2018,MIA,IND,12,Sun,4:25PM,0,-10.2%,9.0,-3,6.0
2018,MIN,GB,12,Sun,8:20PM,1,7.4%,-3.5,7,3.5
2018,NE,NYJ,12,Sun,1:00PM,0,11.7%,-13.0,14,1.0
2018,NO,ATL,12,Thu,8:20PM,1,25.3%,-11.5,14,2.5
2018,NYG,PHI,12,Sun,1:00PM,0,-7.6%,4.5,-3,1.5
2018,NYJ,NE,12,Sun,1:00PM,1,-20.6%,13.0,-14,-1.0
2018,OAK,BAL,12,Sun,1:00PM,0,-29.1%,13.0,-17,-4.0
2018,PHI,NYG,12,Sun,1:00PM,1,-13.2%,-4.5,3,-1.5
2018,PIT,DEN,12,Sun,4:25PM,0,21.9%,-3.0,-7,-10.0
2018,SEA,CAR,12,Sun,1:00PM,0,8.6%,3.0,3,6.0
2018,SF,TB,12,Sun,1:00PM,0,-18.4%,1.5,-18,-16.5
2018,TB,SF,12,Sun,1:00PM,1,-26.2%,-1.5,18,16.5
2018,TEN,HOU,12,Mon,8:15PM,0,-13.0%,3.5,-17,-13.5
2018,WAS,DAL,12,Thu,4:30PM,0,-4.7%,7.0,-8,-1.0
