Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2018,ARI @ LAC,12,Sun,4:05PM,-29.8%,14.0,-35,-21.0,-49.8,-12.69,1.3100000000000005,-22.310000000000002,"[[16.5, 14.0], [11.0, 9.0]]",1,ARI,0
2018,ATL @ NO,12,Thu,8:20PM,-4.7%,11.5,-14,-2.5,-30.0,-8.64,2.8599999999999994,-5.359999999999999,"[[12.5, 10.0], [7.0, 5.0]]",1,ATL,0
2018,CHI @ DET,12,Thu,12:30PM,24.0%,-3.0,7,4.0,46.5,8.34,5.34,-1.3399999999999999,"[[-4.5, -7.0], [-10.0, -12.0]]",0,,1
2018,CLE @ CIN,12,Sun,1:00PM,-15.6%,-1.0,15,14.0,-7.0,-3.75,-4.75,18.75,"[[7.5, 5.0], [2.0, 0.0]]",0,,0
2018,GB @ MIN,12,Sun,8:20PM,15.3%,3.5,-7,-3.5,7.9,-0.48,3.02,-6.52,"[[4.0, 2.0], [-1.0, -3.0]]",1,GB,0
2018,JAX @ BUF,12,Sun,1:00PM,-5.2%,-3.0,-3,-6.0,21.3,2.52,-0.48,-5.52,"[[1.0, -1.0], [-4.0, -6.0]]",0,,1
2018,MIA @ IND,12,Sun,4:25PM,-10.2%,9.0,-3,6.0,-21.1,-6.77,2.2300000000000004,3.7699999999999996,"[[10.5, 8.5], [5.5, 3.0]]",1,MIA,1
2018,NE @ NYJ,12,Sun,1:00PM,11.7%,-13.0,14,1.0,32.3,5.03,-7.97,8.969999999999999,"[[-1.5, -3.5], [-6.5, -8.5]]",0,,0
2018,NYG @ PHI,12,Sun,1:00PM,-7.6%,4.5,-3,1.5,5.6,-0.99,3.51,-2.01,"[[4.5, 2.5], [-0.5, -2.5]]",1,NYG,1
2018,OAK @ BAL,12,Sun,1:00PM,-29.1%,13.0,-17,-4.0,-40.7,-10.86,2.1400000000000006,-6.140000000000001,"[[14.5, 12.5], [9.5, 7.0]]",1,OAK,0
2018,PIT @ DEN,12,Sun,4:25PM,21.9%,-3.0,-7,-10.0,5.5,-1.01,-4.01,-5.99,"[[4.5, 2.5], [-0.5, -2.5]]",0,,1
2018,SEA @ CAR,12,Sun,1:00PM,8.6%,3.0,3,6.0,3.3,-1.5,1.5,4.5,"[[5.0, 3.0], [-0.0, -2.0]]",1,SEA,1
2018,SF @ TB,12,Sun,1:00PM,-18.4%,1.5,-18,-16.5,7.800000000000001,-0.5,1.0,-17.5,"[[4.0, 2.0], [-1.0, -3.0]]",0,,0
2018,TEN @ HOU,12,Mon,8:15PM,-13.0%,3.5,-17,-13.5,-18.9,-6.3,-2.8,-10.7,"[[10.0, 8.0], [5.0, 2.5]]",1,HOU,1
2018,WAS @ DAL,12,Thu,4:30PM,-4.7%,7.0,-8,-1.0,8.8,-0.28,6.72,-7.72,"[[4.0, 2.0], [-1.0, -3.5]]",0,,0
