Opening Spread,Team 1,Team 2,Game Time,Betting Spread
+2.5 / -2.5,ARI,CAR,-,+2.5 / -2.5
+1.0 / -1.0,DET,HOU,-,+1.0 / -1.0
+3.0 / -3.0,GNB,ATL,-,+3.0 / -3.0
+3.0 / -3.0,JAX,TEN,-,+3.0 / -3.0
-3.0 / 3.0,KAN,IND,-,-3.0 / 3.0
-4.5 / 4.5,MIN,CHI,-,-4.5 / 4.5
-5.5 / 5.5,NWE,BUF,-,-5.5 / 5.5
-2.5 / 2.5,NYJ,CLE,-,-2.5 / 2.5
+1.0 / -1.0,OAK,TAM,-,+1.0 / -1.0
+5.0 / -5.0,PHI,DAL,-,+5.0 / -5.0
+3.5 / -3.5,SDG,DEN,-,+3.5 / -3.5
-1.0 / 1.0,SEA,NOR,-,-1.0 / 1.0
+3.0 / -3.0,WAS,CIN,-,+3.0 / -3.0
