Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2016,ARI,CAR,8,Sun,12:47PM,0,8.6%,2.5,-10,-7.5
2016,ATL,GB,8,Sun,4:25PM,1,16.2%,-3.0,1,-2.0
2016,BUF,NE,8,Sun,1:02PM,1,12.9%,5.5,-16,-10.5
2016,CAR,ARI,8,Sun,12:47PM,1,-6.5%,-2.5,10,7.5
2016,CHI,MIN,8,Mon,8:31PM,1,-6.6%,4.5,10,14.5
2016,CIN,WAS,8,Sun,8:36AM,1,0.5%,-3.0,0,-3.0
2016,CLE,NYJ,8,Sun,1:02PM,1,-32.1%,2.5,-3,-0.5
2016,DAL,PHI,8,Sun,8:31PM,1,15.4%,-5.0,6,1.0
2016,DEN,SD,8,Sun,4:05PM,1,19.0%,-3.5,8,4.5
2016,DET,HOU,8,Sun,1:03PM,0,-14.9%,1.0,-7,-6.0
2016,GB,ATL,8,Sun,4:25PM,0,16.0%,3.0,-1,2.0
2016,HOU,DET,8,Sun,1:03PM,1,-23.9%,-1.0,7,6.0
2016,IND,KC,8,Sun,1:02PM,1,-12.2%,3.0,-16,-13.0
2016,JAC,TEN,8,Thu,8:26PM,0,-11.4%,3.0,-14,-11.0
2016,KC,IND,8,Sun,1:02PM,0,5.6%,-3.0,16,13.0
2016,MIN,CHI,8,Mon,8:31PM,0,15.7%,-4.5,-10,-14.5
2016,NE,BUF,8,Sun,1:02PM,0,18.7%,-5.5,16,10.5
2016,NO,SEA,8,Sun,1:03PM,1,-4.1%,1.0,5,6.0
2016,NYJ,CLE,8,Sun,1:02PM,0,-30.1%,-2.5,3,0.5
2016,OAK,TB,8,Sun,1:02PM,0,0.0%,1.0,6,7.0
2016,PHI,DAL,8,Sun,8:31PM,0,22.6%,5.0,-6,-1.0
2016,SD,DEN,8,Sun,4:05PM,0,6.6%,3.5,-8,-4.5
2016,SEA,NO,8,Sun,1:03PM,0,22.4%,-1.0,-5,-6.0
2016,TB,OAK,8,Sun,1:02PM,1,-7.7%,-1.0,-6,-7.0
2016,TEN,JAC,8,Thu,8:26PM,1,-4.7%,-3.0,14,11.0
2016,WAS,CIN,8,Sun,8:36AM,0,1.9%,3.0,0,3.0
