Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2016,ARI @ CAR,8,Sun,12:47PM,8.6%,2.5,-10,-7.5,15.1,1.12,3.62,-11.120000000000001,"[[2.5, 0.5], [-2.5, -5.0]]",1,ARI,0
2016,DET @ HOU,8,Sun,1:03PM,-14.9%,1.0,-7,-6.0,8.999999999999998,-0.24,0.76,-6.76,"[[4.0, 1.5], [-1.5, -3.5]]",0,,0
2016,GB @ ATL,8,Sun,4:25PM,16.0%,3.0,-1,2.0,-0.1999999999999993,-2.27,0.73,1.27,"[[6.0, 4.0], [1.0, -1.5]]",0,,1
2016,JAC @ TEN,8,Thu,8:26PM,-11.4%,3.0,-14,-11.0,-6.7,-3.69,-0.69,-10.31,"[[7.5, 5.0], [2.0, -0.0]]",0,,1
2016,KC @ IND,8,Sun,1:02PM,5.6%,-3.0,16,13.0,17.799999999999997,1.73,-1.27,14.27,"[[2.0, -0.0], [-3.0, -5.5]]",1,IND,0
2016,MIN @ CHI,8,Mon,8:31PM,15.7%,-4.5,-10,-14.5,22.299999999999997,2.75,-1.75,-12.75,"[[1.0, -1.0], [-4.0, -6.5]]",1,CHI,1
2016,NE @ BUF,8,Sun,1:02PM,18.7%,-5.5,16,10.5,5.799999999999999,-0.95,-6.45,16.95,"[[4.5, 2.5], [-0.5, -3.0]]",0,,0
2016,NYJ @ CLE,8,Sun,1:02PM,-30.1%,-2.5,3,0.5,2.0,-1.78,-4.28,4.78,"[[5.5, 3.5], [0.5, -2.0]]",0,,0
2016,OAK @ TB,8,Sun,1:02PM,0.0%,1.0,6,7.0,7.7,-0.53,0.47,6.53,"[[4.0, 2.0], [-1.0, -3.0]]",0,,1
2016,PHI @ DAL,8,Sun,8:31PM,22.6%,5.0,-6,-1.0,7.200000000000001,-0.64,4.36,-5.36,"[[4.5, 2.0], [-1.0, -3.0]]",0,,0
2016,SD @ DEN,8,Sun,4:05PM,6.6%,3.5,-8,-4.5,-12.4,-4.92,-1.42,-3.08,"[[8.5, 6.5], [3.5, 1.0]]",1,DEN,1
2016,SEA @ NO,8,Sun,1:03PM,22.4%,-1.0,-5,-6.0,26.5,3.7,2.7,-8.7,"[[-0.0, -2.0], [-5.0, -7.5]]",1,SEA,0
2016,WAS @ CIN,8,Sun,8:36AM,1.9%,3.0,0,3.0,1.4,-1.92,1.08,1.92,"[[5.5, 3.5], [0.5, -2.0]]",0,,
