Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,SF,9,Thu,8:20PM,1,-18.7%,10.5,-3,7.5
2019,BAL,NE,9,Sun,8:20PM,1,14.5%,3.0,17,20.0
2019,BUF,WAS,9,Sun,1:00PM,1,-12.2%,-10.5,15,4.5
2019,CAR,TEN,9,Sun,1:00PM,1,2.8%,-3.5,10,6.5
2019,CHI,PHI,9,Sun,1:00PM,0,-2.1%,5.0,-8,-3.0
2019,CLE,DEN,9,Sun,4:25PM,0,-7.1%,-4.0,-5,-9.0
2019,DAL,NYG,9,Mon,8:15PM,0,21.1%,-6.5,19,12.5
2019,DEN,CLE,9,Sun,4:25PM,1,-8.2%,4.0,5,9.0
2019,DET,OAK,9,Sun,4:05PM,0,3.2%,2.5,-7,-4.5
2019,GB,LAC,9,Sun,4:25PM,0,20.2%,-4.0,-15,-19.0
2019,HOU,JAX,9,Sun,9:30AM,0,4.0%,1.0,23,24.0
2019,IND,PIT,9,Sun,1:00PM,0,-0.1%,1.0,-2,-1.0
2019,JAX,HOU,9,Sun,9:30AM,1,5.9%,-1.0,-23,-24.0
2019,KC,MIN,9,Sun,1:00PM,1,24.9%,5.5,3,8.5
2019,LAC,GB,9,Sun,4:25PM,1,-4.2%,4.0,15,19.0
2019,MIA,NYJ,9,Sun,1:00PM,1,-57.8%,3.5,8,11.5
2019,MIN,KC,9,Sun,1:00PM,0,20.1%,-5.5,-3,-8.5
2019,NE,BAL,9,Sun,8:20PM,0,40.3%,-3.0,-17,-20.0
2019,NYG,DAL,9,Mon,8:15PM,1,-18.9%,6.5,-19,-12.5
2019,NYJ,MIA,9,Sun,1:00PM,0,-27.0%,-3.5,-8,-11.5
2019,OAK,DET,9,Sun,4:05PM,1,-2.1%,-2.5,7,4.5
2019,PHI,CHI,9,Sun,1:00PM,1,6.6%,-5.0,8,3.0
2019,PIT,IND,9,Sun,1:00PM,1,-3.4%,-1.0,2,1.0
2019,SEA,TB,9,Sun,4:05PM,1,12.5%,-4.0,6,2.0
2019,SF,ARI,9,Thu,8:20PM,0,34.6%,-10.5,3,-7.5
2019,TB,SEA,9,Sun,4:05PM,0,-4.0%,4.0,-6,-2.0
2019,TEN,CAR,9,Sun,1:00PM,0,-8.7%,3.5,-10,-6.5
2019,WAS,BUF,9,Sun,1:00PM,0,-25.7%,10.5,-15,-4.5
