Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,WAS,7,Sun,October 21,1:02PM,0,boxscore,19,21,160,1,364,3,-6.3%,8.0
ATL,NO,7,Sun,October 21,1:03PM,0,boxscore,16,22,310,1,334,0,-17.1%,7.5
BAL,BUF,7,Sun,October 21,1:02PM,0,boxscore,14,19,242,1,308,1,15.3%,-3.0
BUF,BAL,7,Sun,October 21,1:02PM,1,boxscore,19,14,242,1,308,1,-14.2%,3.0
CHI,PHI,7,Sun,October 21,4:14PM,0,boxscore,19,16,386,0,334,0,-18.6%,5.5
CIN,NYJ,7,Sun,October 21,4:05PM,1,boxscore,38,31,395,1,342,2,-6.8%,-6.0
DAL,MIN,7,Sun,October 21,4:15PM,1,boxscore,24,14,381,2,196,1,25.3%,-9.5
DEN,PIT,7,Sun,October 21,8:23PM,1,boxscore,31,28,324,2,379,3,-20.1%,4.5
DET,TB,7,Sun,October 21,1:03PM,1,boxscore,23,16,278,0,422,2,-19.9%,-2.5
HOU,TEN,7,Sun,October 21,1:02PM,1,boxscore,36,38,422,2,333,6,-5.8%,-2.0
IND,JAC,7,Mon,October 22,8:40PM,0,boxscore,29,7,384,1,226,3,45.2%,-3.0
JAC,IND,7,Mon,October 22,8:40PM,1,boxscore,7,29,384,1,226,3,20.7%,3.0
KC,OAK,7,Sun,October 21,4:05PM,0,boxscore,12,10,290,1,268,2,-13.1%,1.5
MIA,NE,7,Sun,October 21,1:02PM,1,boxscore,28,49,443,1,382,2,-21.3%,15.5
MIN,DAL,7,Sun,October 21,4:15PM,0,boxscore,14,24,381,2,196,1,0.8%,9.5
NE,MIA,7,Sun,October 21,1:02PM,0,boxscore,49,28,443,1,382,2,56.2%,-15.5
NO,ATL,7,Sun,October 21,1:03PM,1,boxscore,22,16,310,1,334,0,-24.1%,-7.5
NYG,SF,7,Sun,October 21,1:03PM,1,boxscore,33,15,279,1,267,4,10.2%,-9.5
NYJ,CIN,7,Sun,October 21,4:05PM,0,boxscore,31,38,395,1,342,2,-24.8%,6.0
OAK,KC,7,Sun,October 21,4:05PM,1,boxscore,10,12,290,1,268,2,-31.8%,-1.5
PHI,CHI,7,Sun,October 21,4:14PM,1,boxscore,16,19,386,0,334,0,12.8%,-5.5
PIT,DEN,7,Sun,October 21,8:23PM,0,boxscore,28,31,324,2,379,3,28.8%,-4.5
SEA,STL,7,Sun,October 21,4:16PM,1,boxscore,33,6,289,1,221,5,2.7%,-7.5
SF,NYG,7,Sun,October 21,1:03PM,0,boxscore,15,33,279,1,267,4,-39.3%,9.5
STL,SEA,7,Sun,October 21,4:16PM,0,boxscore,6,33,289,1,221,5,-29.8%,7.5
TB,DET,7,Sun,October 21,1:03PM,0,boxscore,16,23,278,0,422,2,25.3%,2.5
TEN,HOU,7,Sun,October 21,1:02PM,0,boxscore,38,36,422,2,333,6,9.7%,2.0
WAS,ARI,7,Sun,October 21,1:02PM,1,boxscore,21,19,160,1,364,3,15.6%,-8.0
