Week,Spread,DVOA EGO,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO To Result Diff
14,12.0,-8.16,27.0,82.0,-1.7009198813056383,0.10785008077771573,55.0,57.0,0.0,0.008477715985703675,30.0,64.0,0.0,0.09918293674045693,48.0,51.0,0.0,0.16450671427548974,76.0,37.0,0.0,0.09271585951693767,16.0,54.0,-1.229677039438141,-0.18570337922326768,1,-1,-1,-4.84
14,-13.0,9.5,40.0,27.0,-1.9558061827549642,-0.18301313402734928,67.0,67.0,-0.5622467634709629,0.2861837642092357,27.0,32.0,3.751547095579728,0.1707664867722537,42.0,25.0,0.0,0.20878893805852916,53.0,45.0,1.6049673960295632,0.5497560477655783,31.0,0.0,-2.759768964701709,-0.13876268251100932,-1,1,-1,-4.5
14,-8.0,4.1,30.0,39.0,0.0,-0.0023585535979598338,39.0,40.0,3.4464284783401946,0.11579350795129212,46.0,53.0,2.365353047037656,0.2432945227669253,56.0,31.0,5.89873169713416,0.7826763172254381,56.0,56.0,3.5042223837209283,-0.1300307221716584,26.0,17.0,-13.979739562013927,-0.7119688909375075,-1,1,-1,-18.1
14,3.0,-1.63,54.0,27.0,-2.891088129114455,-0.3576012112385507,76.0,57.0,0.9932568320836684,-0.4551981284372537,53.0,99.0,0.0,0.3463237870886608,68.0,23.0,0.0,-0.11174992459770652,29.0,15.0,0.0,-0.42200248147054537,47.0,85.0,5.16935428388188,-0.4327398418540887,1,0,0,-1.37
14,3.5,0.24,74.0,69.0,-5.982767724541321,0.2126262446291996,51.0,30.0,-0.08863499662431762,0.21144410780760364,35.0,58.0,-2.158568314999485,0.14956563642292744,26.0,18.0,0.0,0.4763074537061397,58.0,62.0,0.0,-0.27412486006841985,48.0,78.0,-11.358563609222088,0.41157078643969336,1,-1,-1,-35.24
14,3.0,-3.47,60.0,82.0,3.0699695631279056,-0.3430901555617558,88.0,80.0,0.0,0.2090749098931961,22.0,77.0,0.0,-0.2623703152183257,20.0,23.0,0.0,-0.04919927567063978,89.0,83.0,0.0,-0.2205436790048104,44.0,71.0,-2.5758454969715,0.18376121362311604,-1,-1,1,10.47
14,-3.5,-0.24,30.0,51.0,0.6082037404075824,0.2718142616628078,69.0,74.0,-5.079542281539349,0.4731586864911453,18.0,26.0,5.691496532006142,0.44758681303361497,58.0,35.0,0.0,0.534534331757599,78.0,48.0,0.0,0.3132983042461615,62.0,58.0,0.0,-0.08312386936103631,-1,-1,1,35.24
14,-1.0,-2.14,74.0,42.0,5.561153487890705,0.3611837836217616,91.0,24.0,6.304558542809493,0.19892357571677552,22.0,70.0,1.188501097273992,0.2909493347082346,65.0,56.0,-4.622657488828015,0.5839927282563437,79.0,22.0,7.3813918472762134,0.3337889131453997,49.0,59.0,4.409141973237915,-0.19677587652009948,-1,-1,1,18.14
14,5.0,-7.09,0.0,9.0,8.340919165580187,0.42749079745327706,0.0,37.0,0.9971607409620492,0.2161356842593748,0.0,100.0,3.451325353409544,-0.2556106549410456,17.0,7.0,0.0,-0.17187306058183255,36.0,38.0,0.0,0.8464715426748267,30.0,19.0,4.02506461946316,0.6118220783626258,-1,-1,1,6.09
14,-12.0,8.16,57.0,55.0,1.5295871180842298,-0.341533203772625,82.0,27.0,0.0,-0.06541892186360207,51.0,48.0,1.6494943396226436,-0.1521180908553942,64.0,30.0,0.0,-0.3549755217326289,54.0,16.0,0.0,0.3833442822533253,37.0,76.0,4.382275678627776,-0.3254951572302041,-1,-1,1,4.84
14,-1.0,0.53,80.0,76.0,-5.287256925766544,0.23553580031606636,85.0,97.0,0.0,0.02237095959131883,31.0,50.0,-3.347199065535466,-0.2466994071332241,84.0,59.0,0.0,-0.3065575076054141,64.0,100.0,0.0,0.4298067314415617,42.0,47.0,2.3422362038463707,0.3648702290761451,-1,1,-1,-2.5300000000000002
14,-3.0,3.47,80.0,88.0,-7.2226079238052465,0.7027510812443358,82.0,60.0,2.8357626194868364,0.2987543274465436,23.0,20.0,11.014291143553589,0.26147177060676785,77.0,22.0,10.412353364937717,0.7978028878015807,71.0,44.0,0.0,0.18356055900161125,83.0,89.0,-5.321565702444149,0.4358993172686226,1,-1,-1,-10.47
14,9.5,-8.12,34.0,57.0,-4.077403496458877,0.6407110886525345,42.0,60.0,0.0,-0.06108386084495832,23.0,81.0,0.0,0.02794193202572336,53.0,39.0,0.0,0.4680761140057035,41.0,38.0,-3.13150592216582,0.19985401313635467,28.0,43.0,-2.195369561314267,0.409824117661705,1,1,1,2.119999999999999
14,-5.0,7.09,37.0,0.0,-12.170796216649661,-0.2676926150137832,9.0,0.0,-0.9218209212225508,0.10906647047795312,7.0,17.0,-6.4984517728921505,-0.11057195070824992,100.0,0.0,0.0,-0.2657542529286616,19.0,30.0,0.848541618255334,0.3520237685215753,38.0,36.0,-2.866677987385488,0.15952566193821355,1,-1,-1,-6.09
14,3.0,-0.88,37.0,0.0,0.0,-0.0797891700436067,94.0,57.0,0.0,0.3413392414895388,41.0,68.0,-5.795855124396162,0.1092706687456321,66.0,43.0,0.0,-0.38030406259797295,49.0,27.0,0.0,0.010691826725543072,28.0,29.0,0.0,0.06824568638605577,1,-1,-1,-20.12
14,-9.5,8.12,60.0,42.0,-0.5919871651785709,0.2536441845044087,57.0,34.0,-2.5189236586673043,-0.2535615968083265,39.0,53.0,-4.082461065490875,-0.4291639401570807,81.0,23.0,-1.3432147426000265,0.11265296856271435,43.0,28.0,-3.643990028423652,-0.2137815247540736,38.0,41.0,3.669734309124173,0.6549975985939358,-1,1,-1,-2.119999999999999
14,-2.5,0.18,90.0,21.0,0.0,0.07745882938442653,91.0,47.0,2.6645051951471443,0.25544216135590536,19.0,47.0,2.725954663399165,0.2473024681656197,65.0,35.0,2.9901797261933085,0.18544382780776894,26.0,0.0,0.0,-0.009269436374084995,54.0,38.0,2.3325427082646266,-0.13491463225489386,-1,-1,1,5.82
14,1.0,2.14,24.0,91.0,-3.154878265374084,0.4766871529859645,42.0,74.0,0.0,-0.047759521961847566,56.0,65.0,0.569717026378898,0.5113065948437544,70.0,22.0,1.3398244288122796,0.2295034227012523,59.0,49.0,0.0,0.09100848184143448,22.0,79.0,-1.300101380419736,0.21402376389452835,1,-1,-1,-18.14
14,1.0,-0.53,97.0,85.0,0.0,0.0672193093433447,76.0,80.0,8.363228298434636,-0.2148663718025416,59.0,84.0,-3.708612946315753,0.5038028505883397,50.0,31.0,6.501336534863413,0.15114475537514244,47.0,42.0,7.660428189116856,-0.3754958853812761,100.0,64.0,10.13734456262006,-0.30949530418684074,1,1,1,2.5300000000000002
14,-3.0,1.63,57.0,76.0,3.8267126159651994,-0.2250128458769208,27.0,54.0,1.8427442186951584,0.2396174576733869,23.0,68.0,0.0,0.049272822789213744,99.0,53.0,0.0,0.3198780966566321,85.0,47.0,0.0,-0.14171754733927805,15.0,29.0,-7.3516461940226225,-0.5538186920441909,-1,0,0,1.37
14,-3.0,0.88,57.0,94.0,5.567955225261345,-0.266338779502914,0.0,37.0,3.2411718171313346,0.3319611412113576,43.0,66.0,0.8925941298547282,-0.10974356257935884,68.0,41.0,0.0,0.19297532132456785,29.0,28.0,0.0,0.3422824450439625,27.0,49.0,-1.1402911805418243,-0.4150939218803066,-1,-1,1,20.12
14,13.0,-9.5,67.0,67.0,0.0,0.015115236822633825,27.0,40.0,-5.390275551102203,-0.2874953707510007,25.0,42.0,0.540886220982367,0.7121519986193382,32.0,27.0,-5.054376832844572,-0.490126899151574,0.0,31.0,0.0,0.03800633699231112,45.0,53.0,-3.764863490624085,-0.2630503068540106,1,1,1,4.5
15,3.0,-0.63,52.0,54.0,0.0,-0.00840771731818336,12.0,65.0,-4.605349700931981,0.3491378992111407,33.0,35.0,0.0,-0.09286018355668346,45.0,43.0,-3.7266314076484934,-0.23219672872983954,36.0,53.0,-3.819449954354896,-0.14838655683591034,0.0,42.0,-2.929075924440231,0.1819584069245411,1,1,1,14.63
15,10.5,-11.29,19.0,72.0,-0.8141168333267483,0.12329542267179702,30.0,90.0,8.758714373638867,-0.4908728355201853,10.0,49.0,4.2954928511354,0.3836480568945356,60.0,61.0,0.0,-0.05514903340990268,92.0,100.0,0.0,-0.22182785934968471,25.0,54.0,1.0396725362990455,0.3379233023138571,-1,-1,1,18.29
15,-17.0,15.79,52.0,12.0,0.1945501585135181,-0.10677988847503578,81.0,39.0,4.189750660884425,0.14985796481736258,100.0,96.0,11.110321904910483,-0.2577764041707583,75.0,6.0,0.0,0.10017226775533218,32.0,36.0,0.0,0.07962024491327394,52.0,24.0,-6.6780496453900655,-0.38814591656009,-1,-1,1,5.210000000000001
15,1.0,-1.17,68.0,88.0,0.0,0.07377079288955585,51.0,100.0,0.0,0.12896039088985525,51.0,68.0,0.5403674447315838,0.17384729341809968,63.0,20.0,0.0,0.07126004045722878,31.0,59.0,0.7475025259483772,0.1337935642529985,72.0,23.0,0.0,-0.04609544629411706,-1,-1,1,8.17
15,6.0,-7.89,97.0,33.0,1.6239691593754504,0.19987085533931775,3.0,19.0,-1.7537539484621816,-0.102271744903525,39.0,64.0,1.6280318609011353,-0.2373505557182673,22.0,55.0,5.364119032817466,-0.17062403878882282,42.0,16.0,6.809166512787375,0.6067801643768543,41.0,56.0,1.1909911753305849,0.13570423688515296,-1,0,0,1.8899999999999997
15,4.0,-3.25,42.0,61.0,1.4424669730040165,0.30300737474956657,48.0,48.0,0.0,-0.003444283201993453,13.0,42.0,5.087294223080097,0.5646972991545623,74.0,30.0,0.0,-0.3611203016236004,30.0,34.0,0.0,-0.08557451332132776,45.0,49.0,1.6224800227152842,0.2765098304294582,1,-1,-1,-4.75
15,10.5,-9.73,13.0,79.0,-6.117176435919875,0.41139327540953385,24.0,77.0,-5.992414816330701,0.4184411127844153,14.0,78.0,-0.14251414757430325,-0.3912957295621761,0.0,22.0,-2.5329772494952305,0.17920825257669726,45.0,85.0,-7.4384474155655225,0.22263245907583365,36.0,67.0,-8.368895752058956,0.2470930362029932,1,-1,-1,-11.27
15,-3.0,0.63,65.0,12.0,5.506194095761328,0.2030197191202477,54.0,52.0,2.67115573879505,0.2808822920701138,43.0,45.0,0.4664932448314874,-0.2672397617139092,35.0,33.0,2.0985212807238387,-0.14069512563070666,42.0,0.0,14.625320077275894,0.4423033148175562,53.0,36.0,4.056595403075884,0.542577795278548,-1,1,-1,-14.63
15,1.0,3.67,55.0,97.0,-2.2177464654638994,0.16928643624360531,100.0,84.0,-1.9634064230906036,0.20333518389914187,42.0,64.0,0.8388979163212276,0.11505532684681945,58.0,24.0,1.3619392030337307,0.21958258905041772,100.0,51.0,-0.824055870929195,0.3423167364025114,54.0,79.0,4.1234806522009135,-0.15725132823967927,1,1,1,19.33
15,10.0,-8.92,45.0,91.0,-7.122236660976838,0.5029808527468316,42.0,65.0,0.0,0.5194695458041232,30.0,23.0,-8.767608472839088,-0.5217193727398299,51.0,19.0,0.0,-0.32295557655763946,24.0,47.0,0.1196255230125498,0.3478203253465787,55.0,88.0,0.0,0.0742906059631708,1,-1,-1,-11.08
15,5.5,-0.97,26.0,30.0,0.25622786501837397,0.19465685470519584,45.0,55.0,0.0,0.16220359452721195,27.0,100.0,0.0,0.018332277256737608,47.0,20.0,0.0,0.2986601590391753,70.0,11.0,-2.771290322580648,-0.13802276855269802,12.0,94.0,0.2714788478487322,-0.18983880671666897,1,-1,-1,-20.03
15,-4.0,3.25,48.0,48.0,-0.33319254367173823,-0.2714951068116426,61.0,42.0,3.0957352439440458,0.27865779477621283,30.0,74.0,-0.9310917693269084,0.12084750810313635,42.0,13.0,0.0,0.3154369103758056,49.0,45.0,1.082500136321503,0.5581399317730888,34.0,30.0,-0.603354489891867,-0.1504932260707122,-1,-1,1,4.75
15,3.0,-5.0,29.0,6.0,-2.8265925451927676,-0.15196567896933982,36.0,58.0,1.256508498915195,0.14723270000154265,47.0,68.0,-0.05418453942293056,0.14964082379993993,58.0,46.0,-2.1150572290871916,0.6824780806805173,58.0,24.0,0.0,-0.06078165644171661,20.0,39.0,-5.455166389351086,-0.7840187062739322,-1,-1,1,8.0
15,8.0,-9.09,52.0,91.0,3.879667082813151,-0.325581705188248,79.0,84.0,5.870895878914716,-0.4979616051698525,49.0,77.0,-2.577007494646685,0.2304541705919197,70.0,30.0,0.0,-0.046725035013463916,32.0,35.0,0.0,-0.4088495863974676,34.0,69.0,1.15615821491083,-0.3206090963185787,-1,1,-1,-17.91
15,7.0,-4.64,71.0,94.0,-12.973638978906306,0.353369697848349,51.0,32.0,0.0,-0.011249324039747877,33.0,60.0,-2.440794239325581,0.13794579682544816,19.0,40.0,0.0,0.2035238955315855,54.0,18.0,-0.16794089380106006,0.15282786529845066,43.0,50.0,-2.3373104450387245,0.5320538095176985,1,1,1,8.64
15,-10.0,8.92,65.0,42.0,-2.2650528409797257,-0.3763151640402947,91.0,45.0,0.0,0.010854857064825365,19.0,51.0,0.0,-0.14175810753370033,23.0,30.0,0.0,0.04632248523613095,88.0,55.0,4.337977954249147,-0.29598022705435045,47.0,24.0,0.0,0.09041771330990032,-1,-1,1,11.08
15,1.0,-1.48,32.0,85.0,-1.6877808237496676,0.22570933879401855,72.0,68.0,0.0,0.024874701666801363,22.0,68.0,-6.061640663290312,0.6023925537255945,60.0,51.0,0.0,0.22615303066100415,81.0,40.0,0.0,0.046474521816645284,68.0,53.0,0.0,-0.08394146795486973,-1,1,-1,-27.52
15,-1.0,-3.67,84.0,100.0,-8.60752514427041,0.38417986609130106,97.0,55.0,3.237979806550138,0.26457342605681944,24.0,58.0,4.143639515560172,0.2983254787608082,64.0,42.0,2.4141477937037177,0.5328414042346962,79.0,54.0,-0.7554746469568094,0.43055479368596217,51.0,100.0,9.78680271621563,-0.1628627734489334,-1,1,-1,-19.33
15,3.5,-4.92,0.0,42.0,-0.4067323923745265,0.4354270384937105,0.0,39.0,0.5430626411307138,0.2478743648401866,0.0,52.0,-5.623490920959954,-0.29383246864850665,19.0,20.0,0.0,-0.01474623319250887,38.0,23.0,16.843571716195537,0.83020235624474,26.0,39.0,-2.359383598597252,0.5497748871885806,-1,1,-1,-11.08
15,-1.0,1.48,68.0,72.0,3.445154323891974,-0.2988257470516925,85.0,32.0,0.0,0.05212022558558213,51.0,60.0,2.517254387734515,-0.1458325590059711,68.0,22.0,0.0,-0.19788796738307232,53.0,68.0,0.0,0.3577453516717279,40.0,81.0,4.603059862804128,-0.3183333117478213,1,1,1,27.52
15,-8.0,9.09,84.0,79.0,-6.958224131298887,0.2785791587029171,91.0,52.0,-2.9301189940707406,0.16429071444235369,30.0,70.0,-1.6836868290444467,-0.28529472896090696,77.0,49.0,-1.1086746987951726,-0.14749288390638504,69.0,34.0,-2.963973641338403,0.3310835753212652,35.0,32.0,1.5624976393360557,0.2702470749811828,1,1,1,17.91
15,-10.5,9.73,77.0,24.0,11.740035690450627,0.7383475895708318,79.0,13.0,14.372542992411054,0.4105158863330256,22.0,0.0,7.946665602109872,0.10461241864966957,78.0,14.0,11.130165630627415,0.6583925916302109,67.0,36.0,6.251794718087052,0.22278618099359204,85.0,45.0,4.687571994794713,0.501242896549365,-1,-1,1,11.27
15,-3.5,4.92,39.0,0.0,6.751166259168704,0.5956039933400039,42.0,0.0,0.0,-0.047175740513902165,20.0,19.0,0.0,-0.007382932392822879,52.0,0.0,0.0,0.4474071132388723,39.0,26.0,-1.7677417646836355,0.2372664064126818,23.0,38.0,-1.7387442846491783,0.3273151548285461,1,1,1,11.08
15,17.0,-15.79,39.0,81.0,-1.2780002618143778,-0.20838867089310775,12.0,52.0,-4.596615368509212,0.10635778838998716,6.0,75.0,0.0,-0.03327037470288383,96.0,100.0,0.0,-0.17827263181663486,24.0,52.0,-6.364187931274027,0.3952040031791021,36.0,32.0,-2.4475848472817328,0.16306210867232945,1,-1,-1,-5.210000000000001
15,-7.0,4.64,32.0,51.0,-6.04779810007587,-0.1759357562698046,94.0,71.0,-14.865313393446216,0.4793160435873921,40.0,19.0,-3.481523220207888,0.14742867635666346,60.0,33.0,0.0,-0.23474725099283444,50.0,43.0,0.0,0.05234627349841396,18.0,54.0,0.0,-0.0047042428241826995,-1,1,-1,-8.64
15,-7.0,5.29,61.0,21.0,2.496701486184516,0.32722610806975466,54.0,74.0,2.5899183210436743,-0.22787713684552136,38.0,27.0,-10.387194300986684,-0.3988855883615505,83.0,25.0,-1.3907353727099747,0.10466749064986658,47.0,48.0,-0.2579522924411375,-0.2449009993431709,40.0,0.0,0.0,0.6912314697672487,-1,-1,1,4.71
15,-1.0,1.17,100.0,51.0,2.8358745713656535,0.111895517376241,88.0,68.0,1.4204928136872024,0.2718105247239773,20.0,63.0,1.6934385464747934,0.22639832816669356,68.0,51.0,2.1350980309482632,0.2266414133296012,23.0,72.0,0.0,-0.0357350675094079,59.0,31.0,0.0,-0.21231275407940814,1,-1,-1,-8.17
15,-6.0,7.89,19.0,3.0,10.899132969388035,0.6290848449544381,33.0,97.0,-2.0749052132701404,0.2139952482700641,55.0,22.0,5.790354121581738,0.2845467461567571,64.0,39.0,0.0,0.08266566212408599,56.0,41.0,0.2607536861892734,0.15189816819445462,16.0,42.0,1.756128929142248,0.2928148066115799,1,0,0,-1.8899999999999997
15,-10.5,11.29,90.0,30.0,0.0,0.002976169954659096,72.0,19.0,4.146310342134041,-0.12952461961018216,61.0,60.0,3.4505798168138675,0.4736147455430413,49.0,10.0,7.864331982599367,0.11369610839850992,54.0,25.0,4.2745782817432865,-0.3611903356991116,100.0,92.0,14.112863368183213,-0.2904162810005387,1,-1,-1,-18.29
15,-5.5,0.97,55.0,45.0,0.013444947758987523,-0.2751700444360836,30.0,26.0,2.7640503922034703,0.19315740116027036,20.0,47.0,0.0,-0.04968894654158516,100.0,27.0,0.0,0.2786291530667816,94.0,12.0,-3.3343612334801764,-0.2317624428989373,11.0,70.0,4.411772584840354,-0.4983864902033601,-1,-1,1,20.03
15,-3.0,5.0,58.0,36.0,-4.551217183770879,-0.4670581349553028,6.0,29.0,7.505562513496011,0.4938601489315634,46.0,58.0,0.586913810910862,-0.2359549613498975,68.0,47.0,0.0,0.15407726244122993,39.0,20.0,6.5102693300415195,0.4583704447042906,24.0,58.0,0.1205807797568319,-0.34729191862670583,1,-1,-1,-8.0
15,7.0,-5.29,74.0,54.0,0.0,0.06733156318969849,21.0,61.0,-2.7240662743268835,-0.1957003543680604,25.0,83.0,-11.817188033146488,0.7387256492093193,27.0,38.0,-1.400140634101685,-0.457867899004455,0.0,40.0,-2.9209187279151925,0.10118843542224497,48.0,47.0,-3.4968231179826983,-0.2485010018109393,1,-1,-1,-4.71
16,8.0,-7.72,52.0,33.0,0.0,0.003378129486762913,19.0,19.0,1.3262926716498398,0.3309649648141206,37.0,60.0,0.0,-0.06736563536371001,42.0,54.0,-2.3998575207293698,-0.22013788894082112,33.0,14.0,-5.806617557957841,-0.11610654059329507,0.0,55.0,-4.388795422097363,0.1994740243674789,1,1,1,21.72
16,-7.5,7.91,19.0,50.0,0.0,0.025563408796698536,31.0,81.0,4.9035416947325885,-0.548160118573552,8.0,21.0,6.7430354810622495,0.2487552476878347,58.0,29.0,0.0,-0.2501349319290803,86.0,43.0,2.1601501418830225,-0.3515690723833254,27.0,48.0,1.390380121466224,0.2921716447780436,1,1,1,4.09
16,-9.5,9.56,52.0,56.0,0.0,-0.05703732444974372,81.0,61.0,2.9251438986953215,0.17452386932180802,100.0,27.0,1.215728044881227,-0.1825084481861915,73.0,42.0,1.8153702226123007,0.15049122834142414,28.0,53.0,3.105383546063434,0.11338447968031425,53.0,40.0,2.120489556711026,-0.2967935217047035,1,1,1,6.4399999999999995
16,7.0,-5.03,77.0,75.0,0.0,0.028115733945483813,53.0,74.0,0.0,-0.0274081552754439,49.0,71.0,0.0,0.07881599149056763,67.0,23.0,1.8476188766253403,0.1129900357390454,24.0,88.0,-2.0813015601624287,0.15975725461205306,73.0,57.0,0.0,-0.009724916703792559,1,0,0,-1.9699999999999998
16,7.5,-6.15,100.0,78.0,-3.2890671705892474,0.1994219306279612,9.0,48.0,0.0,-0.05167067668446089,38.0,67.0,3.2550670956084886,-0.23480564621591915,21.0,43.0,3.7400879638091777,-0.1563544414843328,41.0,30.0,1.7857899556387549,0.6414901888810581,39.0,26.0,0.0,0.04676666335643069,1,-1,-1,-25.85
16,6.5,-3.38,42.0,84.0,-0.7431996690568106,0.2031164905696899,45.0,68.0,1.1302182576748243,-0.16898875052858325,11.0,31.0,3.860366852665319,0.2935903771629372,73.0,17.0,0.0,-0.38916771486827095,32.0,48.0,0.0,-0.03663030667439817,46.0,88.0,-2.5202577440550695,0.3190062299609073,1,-1,-1,-19.62
16,-1.5,0.94,16.0,0.0,7.94112893589715,0.4496691986087923,31.0,0.0,0.0,0.4513995165839176,15.0,20.0,-11.078591244447795,-0.2645685356190483,0.0,0.0,-3.5511271652115712,0.1116980387418086,38.0,24.0,-1.2801581360531504,0.315098514258864,42.0,37.0,-5.071426405559063,0.2976818776841055,-1,1,-1,-3.94
16,9.5,-9.56,61.0,81.0,0.0,0.08990534355822043,56.0,52.0,2.858876765309112,0.27901686289046324,42.0,73.0,5.334808721207703,-0.2861923471977528,27.0,100.0,6.726044290938642,-0.14229339580053327,40.0,53.0,2.0193688308751057,0.16347215897220482,53.0,28.0,5.1179863215978845,0.4799701752215143,-1,1,-1,-6.4399999999999995
16,-2.0,0.54,58.0,53.0,0.0,-0.02135314186957052,100.0,61.0,0.0,0.07573864367529215,48.0,80.0,-0.04848014217277097,0.18586940099276247,64.0,38.0,0.0,0.2008560182062996,94.0,38.0,2.568452168434316,0.22348227663330109,52.0,45.0,2.6044871262458456,-0.34743530353383634,-1,1,-1,-8.54
16,-9.5,4.38,52.0,45.0,3.836286851295389,0.5524741219007393,42.0,29.0,8.728574725908826,0.5722797895750746,24.0,53.0,0.3321239885768712,-0.4233305680381831,52.0,21.0,0.0,-0.4018231102309499,20.0,1.0,9.3743088744406,0.3531665854957895,49.0,67.0,-1.3823956655440046,0.17288534282352075,-1,-1,1,5.62
16,9.5,-4.38,29.0,42.0,-1.5715106220867696,-0.12349470477034745,45.0,52.0,0.0,0.1411127058802456,21.0,52.0,0.6421888405346561,0.488807567471489,53.0,24.0,0.0,0.003683289167348225,67.0,49.0,1.192050864036517,-0.4493288182598568,1.0,20.0,1.251454918989587,0.2721517401979132,1,-1,-1,-5.62
16,4.0,-5.77,55.0,86.0,4.424793186905176,-0.24757418998425065,61.0,74.0,-0.2832680611539109,0.21079294060132386,27.0,70.0,0.0,0.0015512073141718296,44.0,49.0,0.0,0.22045499922634465,44.0,37.0,2.9857074569789703,0.5020938186210973,29.0,49.0,1.308033794581246,-0.10967303427817356,-1,-1,1,18.77
16,-3.0,-5.69,32.0,31.0,0.0,0.012753744173147764,39.0,58.0,1.8879609481251207,0.16363219706189705,46.0,100.0,0.0,0.12884980701907306,53.0,15.0,9.708425265791114,0.6417557552023465,55.0,10.0,0.0,-0.05568304095142215,18.0,100.0,24.48531457033707,-0.739418981055848,-1,0,0,8.690000000000001
