Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,Spread Result Class,Game Pick,EGO Pick Correct
12,1.51,-0.99,50,21,0.0,-0.055859784,100,27,3.4439975389999997,0.292404113,60,36,0.0,0.29283453,90,14,-2.091130739,-0.274772527,60,35,2.571051471,0.184615898,58,66,0.0,0.09786658,1,-1,-1
12,-7.7,3.3,66,86,-11.76794217,0.579701792,50,79,3.2731193469999997,-0.569132454,27,40,-8.058814886,-0.18697561,2,46,0.0,0.440439889,24,23,-11.80224087,-0.5138950870000001,68,73,0.0,-0.049391078,-1,1,-1
12,-0.85,1.65,26,54,-1.11834736,0.58072864,41,57,-2.402551897,-0.26106567,6,57,0.0,0.019856099999999998,31,13,-7.489874055,-0.6429557779999999,63,69,-6.847940467999999,0.382231349,37,50,-6.485421982999999,0.464963674,-1,1,-1
16,-5.03,1.97,77,75,0.0,0.028115734,53,74,0.0,-0.027408155,49,71,0.0,0.078815991,67,23,1.847618877,0.112990036,24,88,-2.08130156,0.159757255,73,57,0.0,-0.009724917,0,1,1
8,2.36,1.36,54,39,2.036304288,0.7211500959999999,65,41,0.0,0.509513588,42,71,0.0,0.640335468,78,30,0.0,-0.40049538100000004,60,72,0.0,0.066908607,20,52,-1.326993065,0.36203128,1,1,1
14,1.32,4.82,58,79,-5.355365706000001,0.633168026,55,54,-3.78930014,0.316754073,38,45,0.0,0.0008998589999999999,35,14,-6.762218444,-0.296089241,38,55,-4.001608125,0.235396159,63,80,-6.167830239,0.268597452,1,1,1
15,-4.39,-1.89,41,42,0.0,0.058108256,27,59,-5.60307094,-0.15679318,20,55,0.0,0.071789384,19,44,-5.800854234,-0.10976374900000001,24,0,-25.55508912,-0.63095387,42,9,-9.5640494,-0.150171382,-1,-1,1
12,13.45,2.95,64,26,0.0,0.051510359000000006,86,44,-1.772305732,-0.6791066490000001,10,40,-1.86299908,-0.147013765,72,7,1.370328114,0.13137184300000002,53,63,0.0,0.059477127000000005,56,0,0.0,-0.626612803,-1,1,-1
15,3.95,0.95,50,15,7.3955740389999995,0.39310865899999997,56,0,0.0,0.40582725700000005,24,5,0.0,0.03568541,0,28,-1.843991166,0.12329714800000001,41,36,-2.066998101,-0.710458612,9,51,-1.7614870759999999,0.247668561,1,1,1
7,-1.14,4.36,27,100,0.0,-0.679292495,63,100,0.0,0.43141442,15,95,0.0,0.971990969,38,55,0.0,-0.05324962900000001,43,91,0.0,0.054096172000000005,77,52,0.0,-0.108519796,1,1,1
10,-2.81,-0.31,18,70,1.145,-0.69934657,5,47,1.011013962,0.54844145,58,70,-0.089731891,-0.403004659,63,7,0.0,-0.8923347140000001,53,79,0.0,0.073130681,62,94,-1.699262326,-0.105145807,-1,-1,1
15,8.96,-6.04,61,40,0.0,0.062481907,46,17,-2.022456568,-0.241093635,38,63,0.0,0.05571223,76,9,-7.313324173,-0.392918727,56,49,-1.394281267,0.25336169399999997,48,20,3.3260770710000003,0.167232579,1,-1,-1
16,3.4,-3.6,27,78,4.6278945369999995,0.442985932,71,41,-0.207705909,0.336979156,48,29,0.0,0.016961621,64,44,3.788807742,0.146836673,65,52,1.88058242,0.191021393,30,71,-5.926254359,0.606171616,-1,-1,1
12,4.68,1.68,100,67,3.4838763530000003,0.21412673899999998,77,46,4.300109636,-0.36456431,62,46,6.1657392579999994,0.29732973100000004,64,29,0.0,-0.20427194199999998,47,22,0.0,-0.474856103,100,59,0.0,-0.089421932,1,1,1
7,-3.22,-0.72,36,62,-1.8861279930000001,-0.21250460899999998,38,83,-23.46547549,0.829350244,28,68,0.0,0.116768475,26,100,0.0,0.23714250399999998,39,54,0.0,0.876683875,58,1,0.0,-0.323476754,1,-1,-1
6,7.61,2.61,95,0,-0.693213755,0.601811715,56,63,-5.263304103,-0.967874538,13,48,0.0,-0.108924122,84,37,0.0,0.88459643,68,36,0.0,-0.8293275640000001,55,36,-5.747948251,0.424085283,1,1,1
13,-0.25,-6.75,48,83,0.155661692,0.253466036,74,45,1.613987092,-0.593010386,19,46,2.21669348,-0.443938259,63,84,0.0,-0.6071171710000001,59,36,2.104909922,-0.10762653,0,40,3.248383562,0.17346101100000003,-1,-1,1
6,-4.08,1.92,37,67,-19.229850199999998,0.72082289,7,57,0.0,0.46484563100000004,40,60,0.0,0.34691502,51,27,0.0,0.833714721,30,0,0.0,0.656388735,66,51,0.0,0.238573217,-1,1,-1
7,2.0,1.0,30,54,0.0,-0.681583169,62,29,0.0,0.37738844899999996,55,67,0.0,-0.06847705400000001,0,19,-7.757116001,0.275185197,0,39,0.0,-0.256894064,75,47,-9.274756381,-0.626802469,-1,1,-1
10,-1.37,0.63,74,90,14.85110452,-0.372065449,0,56,0.0,0.47847103799999996,21,49,0.174619365,0.686175819,63,19,0.0,0.079092435,71,71,3.918883619,-0.225072703,16,59,1.98531094,-0.12741907,-1,1,-1
14,12.02,2.02,62,0,0.0,0.116075248,76,77,-6.646216961,0.6735834740000001,71,35,1.065875706,0.353476664,60,3,-0.241621525,0.145537519,5,79,0.7490753000000001,-0.300218531,74,13,0.0,0.023202518999999998,1,1,1
14,0.25,-2.75,29,47,-4.803459587,0.23518472199999998,12,71,0.0,-0.006415542,24,65,0.0,-0.016102725,36,54,-4.24796308,-0.30482998,53,28,0.0,-0.43542938200000003,39,28,0.0,0.038916044,1,-1,-1
6,0.64,-1.86,50,53,0.0,-0.386823872,65,62,0.0,-0.031263183,46,57,0.0,0.253020287,49,16,0.0,0.38334944200000004,26,59,0.0,0.403846569,56,77,1.5956381830000002,0.166570338,1,-1,-1
13,0.93,-2.57,50,46,-0.900376317,0.32381667199999997,58,44,-2.56722413,0.14072298800000002,19,41,1.179769978,0.42798400299999995,100,52,-2.605216087,0.314705054,47,59,0.0,-0.003939992,67,25,-0.418824971,0.175540957,1,-1,-1
11,11.39,1.39,96,36,8.77150162,0.345812616,78,55,5.423400303999999,-0.395015968,73,49,5.421545194,0.37986945299999997,68,39,0.0,-0.241582513,36,8,0.0,-0.552460527,100,48,0.0,0.0049811379999999995,0,1,1
16,-5.38,0.62,46,58,-4.479964344,-0.61628793,28,36,-0.04451294,0.345611679,47,81,-2.143195827,-0.193113576,40,100,0.0,0.061248667,49,19,-2.511962462,0.133951696,70,42,-5.998802897999999,-0.236780955,-1,1,-1
11,6.13,-3.87,27,95,-2.467224454,0.285711569,64,0,0.0,-0.022681645,18,18,0.677602403,-0.127126712,40,0,-1.077096275,-0.17991569300000002,40,52,7.781649159,0.396978095,68,17,4.61811084,0.267014264,-1,-1,1
14,-4.9,-1.9,48,10,-3.1778792210000004,-0.191149365,23,57,-4.164383147,0.403611956,78,100,0.0,0.202838178,66,68,-3.8584008069999998,0.7079141170000001,12,33,-0.585818718,-0.44567096,36,0,0.0,-0.163820563,-1,-1,1
7,5.9,-0.1,7,43,0.0,0.45201466700000004,70,0,0.0,0.734120166,8,10,2.579549714,0.363647805,57,26,-4.954757024,0.60995378,70,46,-14.467871599999999,-0.571359177,37,0,0.0,-0.32412382,-1,-1,1
15,-4.72,-1.72,12,80,-0.9798119270000001,0.21931479999999998,68,88,-13.34143358,0.575729209,78,35,1.258446096,0.320760965,36,53,3.0378129360000004,-0.175050118,40,31,-0.046713452,-0.260157513,37,66,-1.299264261,0.234120205,1,-1,-1
15,7.89,4.39,24,56,15.87346154,0.438022773,73,48,-5.190983449,0.43109596,47,60,0.0,0.026427149,66,100,0.0,0.18721761,63,5,5.494102669,0.222978829,32,0,20.16007972,0.628269969,1,1,1
10,3.41,2.41,25,50,0.046424532000000004,0.36788033,35,20,-0.838697795,-0.114834685,9,96,0.0,0.04189783,80,47,-0.7671460059999999,0.32898062699999997,32,24,-1.861965967,-0.524269943,58,26,0.0,-0.36344508200000003,1,1,1
14,-1.28,-0.28,46,43,4.114248569,0.460611473,71,75,-5.585315648,0.448947107,46,78,-9.552987651,0.713245351,74,26,1.067729242,0.248279852,65,65,-1.254295078,0.139975131,70,67,-3.0761477189999997,0.560562976,-1,-1,1
7,-8.29,0.71,44,0,0.0,0.8865340559999999,51,44,0.0,-0.027245136,39,63,-3.163486344,0.821068543,13,37,0.0,0.680935698,5,62,-2.670540215,-0.355163305,19,66,-6.118214726000001,0.7161359909999999,-1,1,-1
10,-9.31,-3.31,24,52,3.689070767,0.708471981,20,52,0.0,0.01598718,17,69,-1.016940881,0.156793261,0,88,-7.400302552,0.6127653279999999,51,31,0.0,0.014527435,45,44,-1.19569934,-0.12125513800000001,-1,-1,1
16,-5.69,-8.69,32,31,0.0,0.012753744,39,58,1.8879609480000001,0.16363219699999998,46,100,0.0,0.12884980699999998,53,15,9.708425266,0.641755755,55,10,0.0,-0.055683040999999996,18,100,24.48531457,-0.7394189809999999,0,-1,1
6,-2.05,1.45,53,45,0.0,0.990189236,59,23,0.0,0.139732875,22,67,-2.971496063,-0.549352064,63,53,-3.118703782,-0.9051427890000001,100,77,-1.511010165,-0.8856024490000001,75,60,0.0,0.692894061,1,1,1
10,-7.05,1.45,52,73,-4.4657596889999995,0.17985150600000002,60,56,-15.63690518,0.878335662,14,78,0.0,0.636860175,69,9,-16.16695785,-0.6451553010000001,59,27,-0.46911736600000004,0.18660827300000002,50,73,-5.238025213999999,0.270754643,-1,1,-1
16,3.07,-1.93,43,10,0.0,0.08154665400000001,0,43,0.369467505,0.153253867,0,35,10.91470316,0.54739201,45,3,4.120988099,0.227230588,68,65,3.9304204310000004,-0.289825382,8,26,-4.549810563,-0.19298859899999998,0,-1,1
16,-0.54,1.46,61,100,-8.628505081,0.33561018,53,58,0.9773330920000001,-0.282970916,38,64,0.36623262799999995,-0.198687649,80,48,-3.0791079789999998,0.16178341699999998,45,52,1.4370026930000002,-0.276207763,38,94,-16.62943905,0.692171324,1,1,1
13,-7.89,0.61,44,74,-6.3932489310000005,0.28394972,32,47,0.7243153729999999,-0.43154184799999995,40,48,-1.038296208,-0.16990961300000001,60,39,-1.752108733,-0.23870329999999998,53,41,0.0,-0.024032759,63,100,-10.93105642,0.176718569,-1,1,-1
16,-3.12,5.38,45,61,-1.217267455,-0.215160396,49,58,-2.597692472,-0.433142291,79,80,0.45590137,-0.27809715399999996,43,49,-3.358188114,0.439348778,27,56,-3.174438289,0.300221468,70,76,1.394660459,-0.395267071,1,1,1
13,-0.68,2.82,67,34,0.0,-0.042201657000000004,78,71,-5.582768793,0.6913014829999999,70,80,-4.425600359,0.37407805,64,51,-1.8330003240000001,0.193243603,1,70,-0.5919129639999999,-0.189366165,77,0,-3.1933256969999997,-0.154396192,1,1,1
13,-10.21,3.29,43,71,-3.0252026919999997,-0.11106133300000001,56,60,-3.2000287810000003,-0.120073069,15,52,-3.424178883,0.10649268199999999,6,4,-10.22881932,-0.385493552,2,74,-4.866607373,0.156604352,43,72,-12.09333626,0.661748684,1,1,1
8,1.76,4.76,5,61,0.0,-0.255266714,59,10,3.127170455,0.396683006,34,33,-7.988255415,-0.282773339,37,24,4.292367223,0.649928469,3,36,4.2440461019999995,0.726858137,10,42,0.0,-0.017993893,1,1,1
10,3.47,2.47,32,64,0.977427814,-0.30905425,54,46,0.0,-0.04856525,48,41,-2.205372994,0.861347216,69,55,0.0,-0.040076993,52,58,2.898998528,-0.581115917,46,97,-5.126309524,0.440030005,-1,1,-1
13,6.51,3.51,36,29,5.611905649,0.47994700100000004,54,80,-10.02731839,0.45908081799999995,23,49,0.0,0.035004007999999996,54,5,0.0,0.051598349,43,71,0.891458148,-0.440932193,77,54,-3.667509358,0.596604398,1,1,1
6,-1.65,-4.65,38,63,-3.3223594469999997,0.8518502729999999,41,70,-9.324130775,0.698226118,100,73,-11.21277108,0.8707373559999999,58,34,0.0,0.889639519,47,51,-2.4643761769999997,-0.42203905,10,0,0.0,0.537081163,1,-1,-1
7,2.18,-0.82,100,32,0.0,0.07290224299999999,68,69,7.669062242000001,-0.317787767,75,56,0.0,-0.00584506,71,69,12.84828549,-0.7003048479999999,12,74,0.0,-0.053869627,50,61,3.97049769,0.334902756,1,-1,-1
15,3.29,-2.71,88,68,13.99027578,-0.27143450199999997,100,56,0.0,0.13952119,61,71,4.718138441000001,0.295227638,100,77,2.4647901930000002,0.324909927,61,28,9.580440749,0.44293030899999997,11,48,0.0,0.09347282400000001,-1,-1,1
13,-5.06,-1.06,48,47,-3.212229896,0.32200535,61,79,-6.905407618,0.24142856199999999,23,36,-2.779723275,0.199820072,5,68,-7.968471888,0.39834070299999996,42,30,-7.602303802000001,-0.7126037559999999,5,43,-2.986929695,0.17928709199999998,-1,-1,1
15,11.6,4.1,60,62,3.8604371060000005,0.110265283,59,13,-3.762573986,-0.35001219899999997,91,3,-1.7275252419999998,-0.357173599,100,19,-0.128912887,-0.301944051,67,10,-6.678310372,-0.398922781,52,32,8.386973244,0.44863053399999997,-1,1,-1
12,-2.55,0.95,27,58,-1.667276304,0.153166136,25,52,-1.917515041,0.259664509,49,100,-7.855322782999999,0.387379649,54,20,-0.31661217399999997,0.169392102,56,69,-2.8868477510000004,0.112807263,38,48,-1.9793562740000001,0.21781277300000002,-1,1,-1
15,-7.13,0.87,41,56,-0.24394222899999998,0.150760788,42,77,-10.26758587,0.627962838,41,90,-7.899980451,0.580221222,63,64,1.9444343469999998,-0.111404053,37,14,5.222383165,0.247609135,64,41,0.725038648,0.42082161,1,1,1
14,-8.12,1.38,34,57,-4.0774034960000005,0.640711089,42,60,0.0,-0.061083860999999996,23,81,0.0,0.027941932000000003,53,39,0.0,0.468076114,41,38,-3.1315059219999997,0.199854013,28,43,-2.195369561,0.40982411799999996,1,1,1
6,-1.14,1.36,42,62,6.9958240289999996,-0.96716034,81,55,0.0,0.415959023,48,69,0.0,0.067087328,24,33,0.0,-0.734192524,27,85,2.699046894,-0.36068320299999995,89,76,4.815743555,-0.8779693540000001,-1,1,-1
7,5.84,2.34,38,84,-0.52080553,0.283962708,63,12,0.0,0.7903253,69,60,0.0,0.750334849,71,37,0.0,0.682867782,48,68,0.0,0.82138423,44,62,-2.1240118669999997,0.7262805940000001,1,1,1
10,1.32,-1.18,17,41,-2.070209304,0.41665319100000003,12,92,1.226289358,-0.36000409899999997,10,56,-5.53545627,-0.8614545370000001,37,92,-7.124034582,0.238049738,46,41,0.0,-0.000385675,65,5,0.0,-0.062868913,1,-1,-1
8,-3.7,-2.7,10,68,0.0,-0.24213998,81,100,0.0,-0.074194673,9,82,0.0,-0.091422949,34,10,0.0,0.48547802,100,60,0.0,-0.459708327,12,48,1.4300178999999997,0.537581364,1,-1,-1
7,-12.8,-3.8,0,98,12.95875954,-0.7903893590000001,34,80,0.0,0.083075629,43,75,0.0,0.896209703,0,44,-3.0206275110000003,0.22346706600000002,0,83,-22.061874,0.7429044309999999,46,16,-16.07617744,-0.782813078,-1,-1,1
16,-8.54,-0.04,30,78,-9.083534577,0.22856417199999998,62,50,0.0,-0.126898607,50,56,0.0,-0.018859331,18,53,0.0,0.073907663,53,44,-9.356564666,-0.482015016,67,27,-2.315067696,0.30182270699999997,-1,-1,1
10,-1.67,2.33,50,38,-5.355649368,-0.201948148,41,31,-4.5067149,0.23935568699999998,56,92,0.0,0.046663037000000004,49,40,-1.8130715640000001,0.408497176,20,18,0.0,0.150024294,63,60,0.0,0.000291395,1,1,1
8,-0.84,4.66,40,70,0.0,-0.39078542200000005,48,32,8.089773261,0.927656327,46,53,0.288125,0.81034739,88,19,0.0,0.692728052,54,57,0.0,0.003307246,57,48,8.902293095,0.830345598,1,1,1
14,2.0,1.0,75,61,1.9792400630000002,0.271694077,81,57,1.377546889,0.12463937300000001,53,100,-9.273061276,0.28755679300000003,13,92,-2.289773953,0.24152047699999998,73,44,2.601476566,0.300476741,58,62,1.030547973,0.273481637,-1,1,-1
16,1.63,-0.87,35,79,1.434972981,0.282883612,82,42,0.0,0.024897823,45,44,4.319087848000001,0.48306626700000005,55,13,8.154478712000001,0.54436572,52,76,0.0,0.055472359000000006,46,89,-3.4109127630000002,0.54987895,-1,-1,1
16,-1.01,1.99,43,55,0.0,-0.004035327,78,64,-1.290810523,0.429375092,23,51,-0.259918537,-0.424148199,3,0,6.698951833,0.230288976,97,66,-2.526796488,0.6061635089999999,18,95,4.734454038,-0.14127691,1,1,1
7,-10.34,-4.34,36,54,0.0,0.399708554,50,100,0.0,-0.133884575,65,44,0.0,-0.528796672,37,50,-8.112776204,-0.49315223399999997,40,71,0.0,-0.5671856820000001,100,10,0.0,0.245247422,1,-1,-1
9,-9.56,0.94,67,64,-1.149992298,0.44190674399999996,17,77,0.0,-0.026574847000000002,21,87,0.0,-0.712771148,54,80,-19.73729401,0.562066532,0,59,0.0,-0.31056987399999997,78,42,0.0,0.04987713,-1,1,-1
13,-3.77,-1.27,32,29,6.30238973,0.46887541,32,56,-7.645820237000001,0.323157502,24,35,-5.765277105,-0.333835463,35,45,-3.530563879,0.35265556299999995,38,71,1.139885606,-0.324954937,34,13,8.211718352,0.52747707,-1,-1,1
13,-4.03,-1.53,19,57,0.0,0.026146957999999998,34,58,0.0,0.139062249,33,31,0.131927585,0.319586955,6,58,-4.00273826,0.36765309700000004,43,59,0.0,-0.04684194,35,2,0.0,-0.395670129,1,-1,-1
7,2.14,5.64,37,40,0.0,-0.088827379,65,58,0.0,-0.5485721579999999,73,76,-13.13105724,0.565554366,59,26,0.0,-0.090946004,36,53,0.635216651,0.393376897,50,74,0.0,-0.328538127,-1,1,-1
15,-3.67,-4.67,84,100,-8.607525144,0.38417986600000004,97,55,3.237979807,0.264573426,24,58,4.143639516,0.298325479,64,42,2.4141477940000002,0.532841404,79,54,-0.755474647,0.43055479399999996,51,100,9.786802716,-0.16286277300000002,-1,-1,1
14,2.32,-1.68,17,54,0.9513779170000001,0.28582045,68,46,0.035431065,0.45509096,76,48,-2.094265231,0.38141692,29,22,-1.194845278,-0.202835789,42,16,-2.9670874780000003,-0.248496735,46,51,0.005625076,0.273075017,1,-1,-1
6,2.6,0.1,47,33,-4.852861964,0.579238929,60,73,-8.497099837,0.497835897,22,42,0.0,0.942088391,30,3,-1.8711702630000002,0.627680942,68,88,-10.99521529,0.656799977,69,46,0.0,-0.6924132620000001,-1,1,-1
16,4.05,1.05,44,86,-6.604992757000001,0.536889263,55,64,-4.077978115,0.5433675570000001,23,32,0.0,0.006077196,50,0,8.815275272000001,0.303374941,33,33,-4.335011111,-0.351597596,78,83,-11.09342446,0.574395684,-1,1,-1
16,-17.7,4.8,27,88,0.0,-0.081567075,45,67,0.6982459440000001,-0.241763,22,65,1.399901039,-0.569730564,0,40,0.0,-0.057808874,25,73,0.0,0.099578804,84,100,0.624557322,-0.114671439,1,1,1
9,7.49,-3.51,71,0,13.38541759,0.623320794,65,24,0.0,0.47650140399999996,41,68,-2.106593797,0.123945311,78,8,8.985170358,0.560411431,70,57,-1.7157133740000001,0.30324053100000004,59,22,3.291143695,0.522303614,-1,-1,1
7,9.62,1.62,13,76,0.0,0.183103949,76,70,-3.8878785510000005,0.897277579,69,78,0.0,0.34837130200000005,64,56,4.9503655769999995,0.277226669,63,16,7.3219947329999995,0.16857883399999998,67,47,9.372220452,-0.290759479,0,1,1
8,2.6,-0.9,60,71,2.355045224,0.27339712,54,34,0.0,-0.019050316,14,59,0.0,0.574388525,78,18,0.0,-0.016653803000000002,29,52,4.330512214,-0.19089076300000002,40,86,0.0,0.670085099,-1,-1,1
7,7.68,-3.82,27,0,0.0,0.8299934040000001,54,40,0.0,0.612993463,40,10,2.018749356,0.175079659,44,8,0.0,0.223064238,60,5,5.388481497000001,0.715831434,45,20,0.0,-0.684691961,-1,-1,1
12,-0.84,1.16,100,100,-2.316568943,0.192212264,56,50,3.6959356160000003,0.555458765,41,27,0.0,0.396095006,76,15,3.4049869339999996,0.130947562,100,80,-1.596294141,0.19692263100000001,100,95,5.969533583,-0.12078543300000001,1,1,1
7,-0.5,-7.0,42,37,0.0,-0.598755403,0,64,0.0,0.615974638,8,34,0.0,0.608973089,57,75,0.0,-0.744894933,33,32,0.0,-0.022846683,24,3,12.73836044,0.720798506,-1,-1,1
15,1.55,4.55,46,63,-1.566546535,0.39269773,95,54,-2.183332285,0.286530811,26,82,-7.629838148999999,0.549104306,60,48,2.893362867,0.555514602,100,32,-2.17102089,-0.147784768,35,33,0.465507854,0.213720057,0,1,1
16,-4.98,-0.48,67,50,-2.0359760430000002,0.254481236,38,55,-3.1155167230000003,0.182866158,40,23,0.0,0.042378479000000004,21,41,0.0,0.046284829000000006,23,77,0.0,0.046341898,71,39,-0.516350043,0.29929656600000004,1,-1,-1
15,-9.19,1.31,36,94,-3.7379990860000003,0.21426248899999997,53,82,4.002887468,-0.223990992,31,83,-2.278916793,0.110158688,43,68,-2.5794132530000002,0.23543055699999998,77,51,0.0,0.061640942000000004,49,54,0.0,0.017620991000000003,-1,1,-1
9,5.24,-0.26,78,87,0.0,0.764857589,67,0,4.5838633269999995,0.10331934400000001,33,52,0.0,0.558698147,100,18,0.78514411,-0.348107007,11,64,5.326184991,0.66309277,46,60,-5.377661695,0.7145181970000001,1,-1,-1
13,7.15,4.15,27,77,0.0,-0.010063009,20,0,0.0,-0.35885411899999997,34,33,0.0,-0.078549332,39,10,-6.65326636,-0.229512993,33,0,0.0,0.12089770300000001,35,75,-5.56687321,0.233197988,1,1,1
6,3.42,-0.08,71,76,6.59994593,0.17765597,67,14,9.555385804,0.327623872,65,30,5.232123255,-0.573794879,72,19,0.0,-0.40814027799999997,54,40,0.0,0.8425259420000001,37,88,10.09039536,-0.6116503120000001,-1,-1,1
7,0.74,3.74,35,4,5.521129547,0.7175145470000001,78,65,-10.36839566,0.81265263,16,72,-9.159408653,0.7776208379999999,57,31,-4.788068227,0.5422180879999999,72,50,-8.082240103,0.712307778,62,17,0.0,0.521966777,0,1,1
10,10.53,0.03,51,50,0.0,0.424988519,88,76,-3.5677618719999997,0.268082573,63,23,0.0,0.16899516,82,40,0.0,0.692959192,50,52,0.0,0.481157725,27,27,11.73971578,0.45479694200000004,1,1,1
11,-6.26,3.24,81,73,0.0,-0.216874672,0,52,1.312752016,0.39540297,0,41,-0.802051774,-0.14055675,45,18,2.8755899260000004,0.14611438599999998,28,57,-0.38152529399999996,0.507198777,84,88,18.02570158,-0.751303153,1,1,1
13,1.44,-2.06,37,32,3.720946562,0.108314599,71,33,0.0,-0.013369674,92,0,11.20989239,0.40643324700000005,63,24,6.517243865,0.297540084,19,75,3.1831280439999996,-0.12736567599999998,95,26,3.859084088,0.319435178,1,-1,-1
16,3.84,7.84,94,45,1.3425,0.221676916,96,60,3.0139035819999997,-0.323626058,26,70,0.0,-0.128030346,79,43,0.0,-0.063402695,43,39,0.548268469,-0.37390808700000006,61,58,2.320132644,-0.295642595,1,1,1
14,-10.82,-0.32,63,88,0.0,0.05786532900000001,40,56,0.0,0.007992258,61,72,15.42659819,-0.686998143,92,44,0.0,0.20182955600000002,31,66,-0.8831630570000001,0.37755382,100,100,0.0,-0.016791283,-1,-1,1
16,10.86,1.86,26,28,0.564254548,-0.116191819,71,35,1.428448581,0.249686806,51,70,0.0,0.340797444,63,74,-2.87215474,0.442056459,64,35,1.499635495,0.10907299599999999,24,20,0.0,-0.070290607,1,1,1
7,5.03,4.03,12,71,-9.497749705,0.748287168,83,57,-8.616337604,0.42752677299999997,41,35,0.0,0.019565278000000002,61,57,0.0,0.601549565,41,32,-5.7424145079999995,-0.626506876,32,47,0.0,0.033015624,-1,1,-1
13,5.5,3.0,58,31,7.2016599370000005,0.438288502,69,31,6.880104167000001,0.910046793,54,25,1.225477986,0.16570159,26,7,22.73027553,0.8435360000000001,0,36,10.76870498,0.801575239,82,69,0.0,-0.057789724,1,1,1
15,-11.29,-0.79,19,72,-0.8141168329999999,0.123295423,30,90,8.758714374,-0.49087283600000003,10,49,4.295492851000001,0.38364805700000004,60,61,0.0,-0.055149033,92,100,0.0,-0.221827859,25,54,1.0396725359999999,0.33792330200000004,1,-1,-1
12,2.39,-0.61,62,35,12.12123753,0.593032473,58,21,2.0444867980000003,0.250423978,33,52,-1.587198256,0.166244451,52,49,-1.624961081,-0.317803351,40,63,0.0,0.088682977,56,51,-1.808825675,0.33922127,1,-1,-1
7,4.21,1.21,81,73,0.0,0.922503275,73,62,4.825911831,0.135423023,65,61,2.762819051,0.682225089,100,50,4.961910188,0.214912456,13,72,0.0,0.701369035,48,53,0.0,0.29784441899999997,-1,1,-1
8,6.54,1.04,41,5,0.0,-0.5140509670000001,51,48,0.0,0.618856031,52,66,0.0,0.208848932,34,15,5.83113384,0.533568435,20,39,0.0,0.721337232,73,25,0.0,0.053408699000000004,1,1,1
14,8.54,-2.96,38,81,6.381531322000001,0.19155078600000003,52,66,10.74960579,-0.38468963799999994,17,19,4.782998455,-0.398395504,61,76,12.10577962,-0.437476862,91,57,0.0,0.09940163099999999,13,48,8.510657185,0.41188182100000004,1,-1,-1
9,7.8,4.3,25,29,10.60250188,0.448700117,32,40,0.17206122399999998,0.238967984,22,42,0.0,0.054395569000000005,39,19,1.7779003690000001,0.218967091,43,55,0.0,-0.024710951000000002,55,0,0.0,-0.010529713999999999,1,1,1
11,-4.9,-1.4,80,41,5.996461765,0.557724746,100,90,0.0,0.099534851,79,61,1.858027074,-0.40693252700000004,81,84,0.0,-0.170216935,68,60,-11.89563425,0.679367589,85,59,-3.364455525,0.371553898,-1,-1,1
16,13.89,-2.11,83,43,0.923556578,0.317824226,64,21,0.0,0.08998970099999999,12,31,-5.553135457000001,-0.23174476800000002,62,37,0.0,0.059390632,75,32,0.0,-0.067886898,26,28,-2.272312922,-0.14322668300000002,1,-1,-1
7,-3.01,1.49,0,45,-3.605148948,0.293314594,30,16,0.0,0.14893829999999997,26,44,0.0,0.8104714759999999,44,24,0.0,-0.34473754700000003,56,36,0.0,-0.586680742,71,77,-6.456888472,0.193399249,1,1,1
7,-8.75,-2.25,47,100,0.0,-0.649728,65,58,1.88429554,0.641292118,90,63,0.033981908,-0.534532015,79,51,0.0,-0.8093124420000001,46,49,0.688956483,0.222443749,0,80,0.0,0.581207668,1,-1,-1
11,-2.62,0.38,54,77,10.39045203,-0.193415442,68,62,0.0,0.032921959,36,60,8.99104806,-0.136749173,32,47,7.421065647000001,0.36418256299999996,50,23,20.85520925,0.537842638,61,100,36.16773605,-0.608725881,1,1,1
10,3.22,4.72,90,59,5.664140212,0.109486949,82,30,-8.719139938,-0.556457888,13,0,0.0,0.158815528,42,34,8.675637922,0.415680724,63,82,3.200123755,0.18611970600000002,51,30,0.0,0.458845114,-1,1,-1
6,-1.04,2.46,40,67,-2.795932809,0.679112398,60,0,-3.8649226010000004,-0.174953635,32,50,0.0,-0.9691871259999999,69,14,0.0,-0.07206225,43,46,-2.37579231,-0.310301814,93,59,0.0,0.778690019,-1,1,-1
12,2.59,6.09,52,81,0.0,0.10519463400000001,89,61,6.802809878,-0.193585155,33,83,-2.675565369,0.275644919,59,47,15.13763163,-0.512413192,47,47,0.0,0.40189617,100,48,-0.457516333,0.38497770299999995,-1,1,-1
15,5.6,-1.9,52,49,3.626602697,-0.33004063899999997,88,58,7.029197237000001,-0.171289245,37,23,2.24621929,-0.421978101,46,44,3.879411606,0.349941538,68,87,-6.528903325,0.49537888,45,32,1.713501329,-0.603706393,1,-1,-1
