Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
14,0.84,4.34,74.0,69.0,-7.254500308451575,0.24065915759744566,51.0,30.0,-0.9026793715092372,0.21030502995188785,35.0,58.0,-2.9240647681710703,0.17280928973850168,26.0,18.0,0.0,0.4739675203110295,58.0,62.0,0.0,-0.2651539654894312,48.0,78.0,-12.204771520981913,0.4139962313257133,1,-1,-1,-1
14,-4.21,-1.21,60.0,82.0,3.7678934480627984,-0.34291794819372623,88.0,80.0,0.0,0.22690968238210404,22.0,77.0,0.0,-0.2429477805332378,20.0,23.0,0.0,-0.013817656211284904,89.0,83.0,0.0,-0.18963808164839235,44.0,71.0,-1.5604607288253378,0.15854281759960648,-1,-1,1,-1
14,-0.84,-4.34,30.0,51.0,0.4338889735901481,0.26364380937965,69.0,74.0,-5.413776222511574,0.4896171466356858,18.0,26.0,5.155492137449034,0.41844575720772414,58.0,35.0,0.0,0.5054288092234263,78.0,48.0,0.0,0.34822491613134154,62.0,58.0,0.0,-0.0934471183640894,-1,-1,1,-1
14,-1.4,-2.4,74.0,42.0,5.511574855102465,0.3735354142720005,91.0,24.0,6.226211947676168,0.2021374681054368,22.0,70.0,0.9684069696729268,0.3009508644956134,65.0,56.0,-5.059941617413866,0.6033169728471325,79.0,22.0,7.207138692156128,0.32995578458591457,49.0,59.0,4.271927392001192,-0.1969967135149724,-1,-1,1,-1
14,-7.35,-2.35,0.0,9.0,8.911577191502419,0.4391417222792182,0.0,37.0,1.5013041529728095,0.233803877916029,0.0,100.0,3.311651410929992,-0.2421809481511994,17.0,7.0,0.0,-0.1541960615976368,36.0,38.0,0.0,0.8614550911036941,30.0,19.0,4.233772782503035,0.6117874996689193,-1,-1,1,-1
14,7.01,-4.99,57.0,55.0,2.1038893476465743,-0.3329500660524847,82.0,27.0,0.0,-0.06388213295672575,51.0,48.0,2.2176377358490593,-0.1504156018690535,64.0,30.0,0.0,-0.32041542023180003,54.0,16.0,0.0,0.3845429432356634,37.0,76.0,4.79821968930782,-0.2945739857483702,-1,-1,1,-1
14,-0.21,-1.21,80.0,76.0,-4.486216043571815,0.24241573821134305,85.0,97.0,0.0,-0.00716194729828533,31.0,50.0,-2.317206289192176,-0.225075347444544,84.0,59.0,0.0,-0.30317679139563625,64.0,100.0,0.0,0.4078791136995759,42.0,47.0,3.3655880842321517,0.37958983756425496,-1,1,-1,1
14,4.21,1.21,80.0,88.0,-8.046390329125355,0.7109263394991258,82.0,60.0,2.342917155794062,0.3091036706708621,23.0,20.0,11.2029148428695,0.2783631753204653,77.0,22.0,10.318208310094807,0.8123057348538796,71.0,44.0,0.0,0.20860270238101145,83.0,89.0,-5.766240525733105,0.4292434385251265,1,-1,-1,-1
14,-7.68,1.8200000000000005,34.0,57.0,-4.524141198239013,0.6275557323813696,42.0,60.0,0.0,-0.04989554438171805,23.0,81.0,0.0,0.03929989987799276,53.0,39.0,0.0,0.4812664177014453,41.0,38.0,-3.5720325719120125,0.1931346665438508,28.0,43.0,-2.631331817184358,0.3998161426963736,1,1,1,1
14,7.35,2.35,37.0,0.0,-12.04591613208923,-0.2712853649730347,9.0,0.0,-0.7206338152996812,0.10236594757149146,7.0,17.0,-6.160670293878161,-0.10991420561185022,100.0,0.0,0.0,-0.2670140873767376,19.0,30.0,1.2697141794859943,0.3503470539228717,38.0,36.0,-2.472848682896203,0.16043606971044386,1,-1,-1,-1
14,-0.05,2.95,37.0,0.0,0.0,-0.05808222305464611,94.0,57.0,0.0,0.3674320244137216,41.0,68.0,-6.843995872360692,0.10812746117760946,66.0,43.0,0.0,-0.3631268533870753,49.0,27.0,0.0,0.023385488191074926,28.0,29.0,0.0,0.07143500962173642,1,-1,-1,-1
14,7.68,-1.8200000000000005,60.0,42.0,-0.7873002232142827,0.2493528057003511,57.0,34.0,-2.6999490859286635,-0.2564870709019067,39.0,53.0,-4.268173617572105,-0.4322798972497967,81.0,23.0,-1.4559603423177043,0.13049705088051694,43.0,28.0,-3.8367166022086536,-0.2163730713220927,38.0,41.0,3.4426732161323685,0.6498887298645544,-1,1,-1,1
14,0.29,-2.21,90.0,21.0,0.0,0.09751455142362662,91.0,47.0,2.770370850464829,0.26107901073423023,19.0,47.0,2.8072961414636493,0.29393857519463035,65.0,35.0,3.144671150809958,0.2416782701809911,26.0,0.0,0.0,-0.015945351017501542,54.0,38.0,2.3813828243519564,-0.14666084621420358,-1,-1,1,-1
14,1.4,2.4,24.0,91.0,-2.7207321344877755,0.4822022116246282,42.0,74.0,0.0,-0.04881684830418124,56.0,65.0,1.143424460431655,0.4938014353410427,70.0,22.0,2.0747607697226904,0.2564457400532202,59.0,49.0,0.0,0.09237461779001392,22.0,79.0,-0.5521001833077692,0.1851925702967796,1,-1,-1,-1
14,0.21,1.21,97.0,85.0,0.0,0.0938316753130693,76.0,80.0,8.631649217320593,-0.2307906055953005,59.0,84.0,-4.641768114372366,0.5358849496575975,50.0,31.0,6.632815579393785,0.18297206688509335,47.0,42.0,7.7332229212639065,-0.3764267415409279,100.0,64.0,9.924207468490838,-0.2830876321270087,1,1,1,1
14,1.97,-1.03,57.0,76.0,3.3845603368450505,-0.18644974396561872,27.0,54.0,1.7743511874585636,0.2095489340133748,23.0,68.0,0.4385202345616457,0.11243563512841884,99.0,53.0,0.0,0.31828769656389283,85.0,47.0,0.0,-0.16751280968849672,15.0,29.0,-6.865043040913043,-0.5242151381443171,-1,0,0,1
14,0.05,-2.95,57.0,94.0,4.86402016713436,-0.2401682863512324,0.0,37.0,2.8731621285295192,0.30880353799670024,43.0,66.0,0.0,-0.08325378212837135,68.0,41.0,0.0,0.2017087582860999,29.0,28.0,0.0,0.34902571363090945,27.0,49.0,-1.2766475924461158,-0.4231366002403768,-1,-1,1,-1
14,-8.88,4.119999999999999,67.0,67.0,0.0,0.029166683273149807,27.0,40.0,-5.992109218436871,-0.29280005090260863,25.0,42.0,0.051850652585436315,0.7165531647893927,32.0,27.0,-5.59893236803519,-0.4751774021091787,0.0,31.0,0.0,0.05414860197156909,45.0,53.0,-4.321799397609869,-0.2665084733934166,1,1,1,1
15,-0.31,2.69,52.0,54.0,0.0,0.03581674120012901,12.0,65.0,-4.819384058978997,0.3473286370778533,33.0,35.0,0.0,-0.047945739792172704,45.0,43.0,-4.004444777525589,-0.21480663181115026,36.0,53.0,-4.030008508601662,-0.15875237790273494,0.0,42.0,-3.116090730070747,0.1930404487402728,1,1,1,1
15,-11.36,-0.8599999999999994,19.0,72.0,-1.2523516857041237,0.15884963345965114,30.0,90.0,8.997693163526186,-0.498881812295419,10.0,49.0,4.780710681244736,0.42876171574303606,60.0,61.0,0.0,-0.0681776775857028,92.0,100.0,0.0,-0.23398750202285676,25.0,54.0,1.0821377818968223,0.3598656010133417,-1,-1,1,-1
15,14.16,-2.84,52.0,12.0,1.7061153390979862,-0.10848445838220436,81.0,39.0,5.789118687655237,0.14863500925757592,100.0,96.0,12.781672925000288,-0.2565838536975846,75.0,6.0,0.0,0.1062075063300567,32.0,36.0,0.0,0.0770097462451342,52.0,24.0,-5.426444416955294,-0.3963602081207714,-1,-1,1,-1
15,-1.65,-0.6499999999999999,68.0,88.0,0.0,0.06292230715802985,51.0,100.0,0.0,0.0946503523444202,51.0,68.0,1.3560108392010823,0.17387202536822186,63.0,20.0,3.1483410088663164,0.10535642213908664,31.0,59.0,1.7993377422614096,0.10577646263440048,72.0,23.0,0.0,-0.04906707268166055,-1,-1,1,-1
15,-5.69,0.3099999999999996,97.0,33.0,0.002809493885049364,0.2055412091243202,3.0,19.0,-3.3796425602659994,-0.102908311858406,39.0,64.0,-0.14776448249919127,-0.1986938995094029,22.0,55.0,3.8681379445735073,-0.17764818111376662,42.0,16.0,5.032748130366547,0.5985681627871099,41.0,56.0,-0.3808925625794357,0.16013992805497929,1,0,0,1
15,-3.61,0.3900000000000001,42.0,61.0,1.4564718552555955,0.3473949260347992,48.0,48.0,0.0,0.04866105857206216,13.0,42.0,5.606956431821301,0.6226915622112298,74.0,30.0,0.0,-0.32423507310101835,30.0,34.0,0.0,-0.035511122443995444,45.0,49.0,1.6408528373828704,0.3019776010283913,1,-1,-1,-1
15,-10.6,-0.09999999999999963,13.0,79.0,-6.4201584343771305,0.430576227762044,24.0,77.0,-6.204555407756059,0.420134434656823,14.0,78.0,-0.8087324872259725,-0.3445926122555919,0.0,22.0,-2.281338250078145,0.2353562097879682,45.0,85.0,-8.05175830517849,0.2491364114616637,36.0,67.0,-7.835872345036847,0.20551319152373354,-1,1,-1,1
15,0.31,-2.69,65.0,12.0,5.465788101116173,0.2070253970771792,54.0,52.0,2.6452391718756925,0.2812089762973863,43.0,45.0,0.4460158497408777,-0.2763070734436593,35.0,33.0,2.0938247570012947,-0.11705537182733453,42.0,0.0,14.313002326162096,0.4439582814461116,53.0,36.0,3.954725367584924,0.531844911940086,-1,1,-1,1
15,3.49,4.49,55.0,97.0,-2.61789736754416,0.18682779176481676,100.0,84.0,-2.129872452868539,0.21055786762504602,42.0,64.0,0.7736480959487082,0.1296188101325784,58.0,24.0,1.3474451818098414,0.23449377485648276,100.0,51.0,-0.8718075888855719,0.3416035462020293,54.0,79.0,3.7585513546120697,-0.13973497567645532,1,1,1,1
15,-8.77,1.2300000000000004,45.0,91.0,-7.231239469192243,0.5151030962371046,42.0,65.0,0.0,0.5240401607020004,30.0,23.0,-8.140465493679539,-0.4907409942073284,51.0,19.0,0.0,-0.3129001815980809,24.0,47.0,0.091533472803345,0.3804775496234761,55.0,88.0,0.0,0.07714463709329664,1,-1,-1,-1
15,0.31,5.81,26.0,30.0,0.005282325425992829,0.2520186424515136,45.0,55.0,0.0,0.18478365711808128,27.0,100.0,0.0,0.059443559389254386,47.0,20.0,0.0,0.3351431863442031,70.0,11.0,0.0,-0.08363732784138203,12.0,94.0,-0.8733300616937719,-0.1277613540889155,1,-1,-1,-1
15,3.61,-0.3900000000000001,48.0,48.0,-0.419897823081957,-0.2313881754746128,61.0,42.0,2.7248763220743744,0.2646944657616266,30.0,74.0,-1.6690702553115546,0.1504102950218894,42.0,13.0,0.0,0.3184899675190121,49.0,45.0,0.8179374556955157,0.5807453236450323,34.0,30.0,-0.5986448048895152,-0.1231775068763876,-1,-1,1,-1
15,-3.69,-0.69,29.0,6.0,-2.1252199648056305,-0.11759503117348676,36.0,58.0,1.0937595017715809,0.10524229386580244,47.0,68.0,-0.7349344237000484,0.19062085422752006,58.0,46.0,-2.494856500199308,0.7011070078449713,58.0,24.0,0.0,-0.04860307668669119,20.0,39.0,-5.674065446478082,-0.771938055808328,-1,-1,1,-1
15,-7.54,0.46,52.0,91.0,4.314774864752393,-0.3484519340936736,79.0,84.0,5.81950238344379,-0.48146638913826295,49.0,77.0,-2.802961456102788,0.2504608230589639,70.0,30.0,0.0,-0.07350058843936083,32.0,35.0,0.0,-0.3991015267062906,34.0,69.0,1.2036589187138171,-0.32044378928600314,1,-1,-1,-1
15,-3.87,3.13,71.0,94.0,-15.465338319781365,0.380182048946676,51.0,32.0,0.0,-0.008348934527041788,33.0,60.0,-4.141549839981267,0.1632102342192673,19.0,40.0,0.0,0.19414783496875124,54.0,18.0,-1.8650108121095628,0.15386426049256374,43.0,50.0,-4.042068603051432,0.5507878655786196,1,1,1,1
15,8.77,-1.2300000000000004,65.0,42.0,-2.0777259728956805,-0.3836377705093079,91.0,45.0,0.0,0.032293089700089,19.0,51.0,0.0,-0.1123619335597802,23.0,30.0,0.0,0.08952356288641375,88.0,55.0,4.405542550669673,-0.2735509289739103,47.0,24.0,0.0,0.068036817183528,-1,-1,1,-1
15,-1.47,-0.47,32.0,85.0,-0.6283371222251954,0.19983234748370846,72.0,68.0,0.0,0.0220961201238494,22.0,68.0,-5.439035696781566,0.5994868684552783,60.0,51.0,0.0,0.19760783120927666,81.0,40.0,0.0,0.058995533474506125,68.0,53.0,2.7550215051743887,-0.10447927998257653,-1,1,-1,1
15,-3.49,-4.49,84.0,100.0,-9.946438582028044,0.4013428517372498,97.0,55.0,2.6004157474970206,0.2710153341199023,24.0,58.0,3.5436898485228827,0.30973702446356083,64.0,42.0,1.7494911878058268,0.5444554104951415,79.0,54.0,-1.372269592864818,0.4254149037306863,51.0,100.0,9.145220549260058,-0.16002902458342316,-1,1,-1,1
15,-6.15,-2.6500000000000004,0.0,42.0,0.367174207005041,0.44883503173992734,0.0,39.0,1.249812662038968,0.2487447149165508,0.0,52.0,-4.911358334335438,-0.2901517482641777,19.0,20.0,0.0,0.007297429367500634,38.0,23.0,17.96401465732464,0.8463974769988821,26.0,39.0,-1.6629606150526044,0.5567664454523396,-1,1,-1,1
15,1.47,0.47,68.0,72.0,4.341521360685048,-0.2820824478688995,85.0,32.0,0.0,0.05412202056873413,51.0,60.0,3.4102859592495443,-0.12686755242180378,68.0,22.0,0.0,-0.176033268231635,53.0,68.0,0.0,0.3738286168333527,40.0,81.0,5.4033436312490775,-0.29407015307055623,1,1,1,1
15,7.54,-0.46,84.0,79.0,-5.232637517630471,0.28463486295456164,91.0,52.0,-1.213817624207728,0.13448334056074535,30.0,70.0,-0.1834122278441246,-0.238237607618188,77.0,49.0,0.7701606425702883,-0.15847249926432694,69.0,34.0,-1.217618321567317,0.31589331824742084,35.0,32.0,3.7858214541689903,0.3010721676805533,-1,-1,1,-1
15,10.6,0.09999999999999963,77.0,24.0,11.043493601833847,0.7480047122522687,79.0,13.0,13.511828656965813,0.4057847276959877,22.0,0.0,7.3149245366602385,0.11177716349723256,78.0,14.0,10.56356126196701,0.6825417772545127,67.0,36.0,5.532053818230255,0.2472748442422629,85.0,45.0,3.813710252615055,0.4980739598983491,1,1,1,1
15,6.15,2.6500000000000004,39.0,0.0,6.5070342298288475,0.591652059816986,42.0,0.0,0.0,-0.03764645069700875,20.0,19.0,0.0,0.024879996829436285,52.0,0.0,0.0,0.4697436643432018,39.0,26.0,-2.149590408834764,0.23292850580255045,23.0,38.0,-2.0752190472768444,0.3327523400602501,1,1,1,1
15,-14.16,2.84,39.0,81.0,-0.767159968582277,-0.22863027896777105,12.0,52.0,0.0,0.07267344423371673,6.0,75.0,0.0,-0.045412976065769,96.0,100.0,0.0,-0.19719608920845,24.0,52.0,-6.1154113215702655,0.3753294796301074,36.0,32.0,-2.290263406486587,0.15966240681603724,1,-1,-1,-1
15,3.87,-3.13,32.0,51.0,-6.895742322789196,-0.1667306964704635,94.0,71.0,-16.100543215306786,0.4934512612447175,40.0,19.0,-4.279571514849704,0.14940755316542773,60.0,33.0,0.0,-0.2253507615621388,50.0,43.0,0.0,0.07312384031906967,18.0,54.0,0.0,-0.0008057431599885062,-1,1,-1,1
15,4.25,-2.75,61.0,21.0,2.345204306033414,0.31667785789568265,54.0,74.0,2.6850243902439024,-0.23424838853266536,38.0,27.0,-10.628428350380807,-0.4084755856761347,83.0,25.0,-1.3922973984052662,0.11860976821070565,47.0,48.0,-0.2917744733581156,-0.2427699441194161,40.0,0.0,0.0,0.6799202000449901,-1,-1,1,-1
15,1.65,0.6499999999999999,100.0,51.0,2.9799244974360586,0.11684506718921997,88.0,68.0,1.6589721314524035,0.2532913498270777,20.0,63.0,1.7250255679246982,0.24768872737168796,68.0,51.0,2.154145549605766,0.2653922321728738,23.0,72.0,0.0,-0.02971246433519586,59.0,31.0,0.0,-0.23104704067012416,1,-1,-1,-1
15,5.69,-0.3099999999999996,19.0,3.0,11.255691040419103,0.6315070911073251,33.0,97.0,-2.0729233089185666,0.2072655823544429,55.0,22.0,6.3483646468620885,0.3039599922441472,64.0,39.0,0.1100666186532222,0.12053532945222277,56.0,41.0,0.25514069200493394,0.14537349986531015,16.0,42.0,1.6441291955247737,0.2651551536146385,-1,0,0,1
15,11.36,0.8599999999999994,90.0,30.0,0.0,0.05520884241466297,72.0,19.0,3.8121777847211327,-0.13784862983556814,61.0,60.0,2.976449133137061,0.5152885461137661,49.0,10.0,8.287145283356178,0.14912498903701424,54.0,25.0,4.1923489193177765,-0.3440223281041442,100.0,92.0,13.32128006025501,-0.2567112392295452,1,-1,-1,-1
15,-0.31,-5.81,55.0,45.0,0.6457272768659958,-0.21708317292715332,30.0,26.0,3.04725576420252,0.16667995938665933,20.0,47.0,0.0,0.04958364977314346,100.0,27.0,0.0,0.27258151983166856,94.0,12.0,-3.136453744493393,-0.2591993055245157,11.0,70.0,4.700131075019961,-0.4540695021956734,-1,-1,1,-1
15,3.69,0.69,58.0,36.0,-3.38505966587112,-0.4511112476013619,6.0,29.0,7.939679750178575,0.4603347486659021,46.0,58.0,1.4149449350709626,-0.1865081524565273,68.0,47.0,0.0,0.1460766735299855,39.0,20.0,7.7504668387386335,0.4776760287284755,24.0,58.0,1.1035216923145938,-0.335772688879302,1,-1,-1,-1
15,-4.25,2.75,74.0,54.0,0.0,0.0780349123371228,21.0,61.0,-3.5271613588321094,-0.21959188528231324,25.0,83.0,-12.818139775773833,0.7409063088394098,27.0,38.0,-2.2858675210118964,-0.4473674372714605,0.0,40.0,-3.7550194346289727,0.11198853785125794,48.0,47.0,-4.380038652678079,-0.25868698922801403,1,-1,-1,-1
16,-7.95,0.049999999999999815,52.0,33.0,0.0,0.0404304464358911,19.0,19.0,1.3835647684364625,0.3139922514222438,37.0,60.0,0.0,-0.00961865792343633,42.0,54.0,-1.936531816305852,-0.22139630942171906,33.0,14.0,-5.545577505660257,-0.13876582000945176,0.0,55.0,-3.896076313729105,0.22712854075417974,1,1,1,1
16,4.78,-2.72,19.0,50.0,0.0,0.05983065381926711,31.0,81.0,5.740623737033541,-0.5624447850122252,8.0,21.0,9.170682411841524,0.3108524781600269,58.0,29.0,0.0,-0.26572464171522514,86.0,43.0,2.9010800050823784,-0.36261048823707454,27.0,48.0,2.191069920152911,0.3214219196705492,-1,-1,1,-1
16,7.79,-1.71,52.0,56.0,0.0,-0.0709867145910669,81.0,61.0,4.355937850522468,0.1702296471444828,100.0,27.0,2.618709076286316,-0.181448142058568,73.0,42.0,3.167762506981568,0.15495546450595166,28.0,53.0,4.5590420826488005,0.1013849799112344,53.0,40.0,3.443668811139509,-0.3155351197033583,-1,-1,1,-1
16,-7.68,-0.6799999999999997,77.0,75.0,0.0,-0.0007017772579909695,53.0,74.0,0.0,-0.059012509155041235,49.0,71.0,0.0,0.0766292471318911,67.0,23.0,3.085831191412157,0.13202967240814192,24.0,88.0,0.1380262876683025,0.11444770126415055,73.0,57.0,0.0,-0.032289625413299335,-1,0,0,1
16,-4.37,3.13,100.0,78.0,-5.434662429135888,0.1894810933909792,9.0,48.0,0.0,-0.07171027058605263,38.0,67.0,0.4602676112200621,-0.17977958805099087,21.0,43.0,1.4466411533540509,-0.17233702027143813,41.0,30.0,-0.6701876195515091,0.6208297665574428,39.0,26.0,0.0,0.08335284476159059,1,-1,-1,-1
16,-3.41,3.09,42.0,84.0,-0.8703099834528389,0.25205266494067896,45.0,68.0,0.0,-0.08945630482978023,11.0,31.0,5.050273061854443,0.36533466319107416,73.0,17.0,0.0,-0.34371878911187764,32.0,48.0,0.0,0.047804274873851235,46.0,88.0,-2.3419705295682123,0.3096180949648369,1,-1,-1,-1
16,1.75,0.25,16.0,0.0,8.26065806651472,0.4657100417880272,31.0,0.0,0.0,0.44676412639278656,15.0,20.0,-9.742242904464355,-0.213903443565013,0.0,0.0,-2.6278842989037985,0.17019404822301695,38.0,24.0,-1.22614466173856,0.3162927116981643,42.0,37.0,-4.981614655716992,0.2359116454467229,1,-1,-1,-1
16,-7.79,1.71,61.0,81.0,0.0,0.0784797352767728,56.0,52.0,2.3167936126574853,0.2769183004517021,42.0,73.0,4.82291954484941,-0.2944020644091944,27.0,100.0,5.510881755383989,-0.12355637803048887,40.0,53.0,1.5205069384985714,0.14760537067404286,53.0,28.0,4.376176264863602,0.455017844635957,1,-1,-1,-1
16,1.36,-0.6399999999999999,58.0,53.0,0.0,-0.014314842491603504,100.0,61.0,0.0,0.08814471935232404,48.0,80.0,-0.7569749652294835,0.2076864164758469,64.0,38.0,0.0,0.22323924694536912,94.0,38.0,2.157319122125381,0.2334976384241701,52.0,45.0,2.184995847176082,-0.3534507371456361,-1,1,-1,1
16,2.34,-7.16,52.0,45.0,4.230391997617701,0.5591223395030567,42.0,29.0,8.971298326601266,0.5702515224775289,24.0,53.0,0.6621168491194673,-0.37440758016186404,52.0,21.0,0.0,-0.3935811160063547,20.0,1.0,10.819441020011823,0.3971057623786961,49.0,67.0,-0.98988431688388,0.17745221829561972,-1,-1,1,-1
16,-2.34,7.16,29.0,42.0,-3.273980145213337,-0.12157911500312975,45.0,52.0,0.0,0.14495175488984932,21.0,52.0,-0.8639765309294399,0.5254612271620666,53.0,24.0,0.0,0.0025534010866340717,67.0,49.0,-0.4702852950766214,-0.436668664745057,1.0,20.0,-0.11239996264649554,0.3012024003430559,1,-1,-1,-1
16,-4.27,-0.2699999999999996,55.0,86.0,3.404446799992723,-0.21035694008055048,61.0,74.0,-0.7060986953514439,0.1929463763729515,27.0,70.0,0.0,0.04059014669251386,44.0,49.0,0.0,0.2171590394358555,44.0,37.0,2.514043977055453,0.5292352240689615,29.0,49.0,0.7501470000726371,-0.10314323222474936,-1,-1,1,-1
16,-3.67,-6.67,32.0,31.0,0.0,0.022008756774801002,39.0,58.0,0.0,0.092586277414709,46.0,100.0,0.0,0.19230606765743727,53.0,15.0,9.594950594121322,0.6608980554835941,55.0,10.0,0.0,-0.06316110685804682,18.0,100.0,23.81710044005998,-0.7244875913692668,-1,0,0,1
