Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,PHI,13,Thu,November 27,8:16PM,0,boxscore,20,48,437,1,260,4,20.6%,3.0
ATL,SD,13,Sun,November 30,4:05PM,0,boxscore,22,16,348,3,201,0,11.6%,6.5
BAL,CIN,13,Sun,November 30,1:02PM,0,boxscore,34,3,451,0,155,1,26.4%,-7.0
BUF,SF,13,Sun,November 30,1:01PM,1,boxscore,3,10,195,1,350,1,-10.1%,-6.5
CAR,GB,13,Sun,November 30,1:02PM,0,boxscore,35,31,298,1,438,2,16.1%,3.0
CHI,MIN,13,Sun,November 30,8:15PM,0,boxscore,14,34,378,1,228,3,4.1%,5.0
CIN,BAL,13,Sun,November 30,1:02PM,1,boxscore,3,34,451,0,155,1,-27.2%,7.0
CLE,IND,13,Sun,November 30,1:02PM,1,boxscore,6,10,215,3,193,2,-11.5%,4.0
DAL,SEA,13,Thu,November 27,4:29PM,1,boxscore,34,9,447,1,322,2,-7.5%,-12.0
DEN,NYJ,13,Sun,November 30,4:15PM,0,boxscore,34,17,484,1,383,2,-6.8%,8.0
DET,TEN,13,Thu,November 27,12:37PM,1,boxscore,10,47,456,1,154,3,-46.0%,11.0
GB,CAR,13,Sun,November 30,1:02PM,1,boxscore,31,35,298,1,438,2,14.6%,-3.0
HOU,JAC,13,Mon,December 1,8:40PM,1,boxscore,30,17,326,1,388,3,-8.6%,-3.0
IND,CLE,13,Sun,November 30,1:02PM,0,boxscore,10,6,215,3,193,2,13.0%,-4.0
JAC,HOU,13,Mon,December 1,8:40PM,0,boxscore,17,30,326,1,388,3,-7.3%,3.0
KC,OAK,13,Sun,November 30,4:15PM,0,boxscore,20,13,301,1,271,2,-33.9%,3.5
MIA,STL,13,Sun,November 30,1:00PM,0,boxscore,16,12,337,1,278,3,3.0%,-7.0
MIN,CHI,13,Sun,November 30,8:15PM,1,boxscore,34,14,378,1,228,3,-2.2%,-5.0
NE,PIT,13,Sun,November 30,4:15PM,1,boxscore,10,33,333,1,267,5,0.8%,-2.5
NO,TB,13,Sun,November 30,1:02PM,0,boxscore,20,23,254,1,332,3,14.2%,3.5
NYG,WAS,13,Sun,November 30,1:04PM,0,boxscore,23,7,404,1,320,2,42.9%,-4.0
NYJ,DEN,13,Sun,November 30,4:15PM,1,boxscore,17,34,484,1,383,2,14.3%,-8.0
OAK,KC,13,Sun,November 30,4:15PM,1,boxscore,13,20,301,1,271,2,-18.7%,-3.5
PHI,ARI,13,Thu,November 27,8:16PM,1,boxscore,48,20,437,1,260,4,19.7%,-3.0
PIT,NE,13,Sun,November 30,4:15PM,0,boxscore,33,10,333,1,267,5,19.8%,2.5
SD,ATL,13,Sun,November 30,4:05PM,1,boxscore,16,22,348,3,201,0,0.4%,-6.5
SEA,DAL,13,Thu,November 27,4:29PM,0,boxscore,9,34,447,1,322,2,-20.4%,12.0
SF,BUF,13,Sun,November 30,1:01PM,0,boxscore,10,3,195,1,350,1,-16.4%,6.5
STL,MIA,13,Sun,November 30,1:00PM,1,boxscore,12,16,337,1,278,3,-51.9%,7.0
TB,NO,13,Sun,November 30,1:02PM,1,boxscore,23,20,254,1,332,3,16.8%,-3.5
TEN,DET,13,Thu,November 27,12:37PM,0,boxscore,47,10,456,1,154,3,24.7%,-11.0
WAS,NYG,13,Sun,November 30,1:04PM,1,boxscore,7,23,404,1,320,2,5.1%,4.0
