Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,JAC,12,Sun,November 26,4:25PM,1,boxscore,27,24,344,2,219,3,-16.5%,6.0
ATL,TB,12,Sun,November 26,1:00PM,1,boxscore,34,20,516,1,373,0,1.3%,-10.5
BAL,HOU,12,Mon,November 27,8:30PM,1,boxscore,23,16,294,0,303,3,16.2%,-7.5
BUF,KC,12,Sun,November 26,1:00PM,0,boxscore,16,10,268,0,236,1,-17.1%,8.5
CAR,NYJ,12,Sun,November 26,1:00PM,0,boxscore,35,27,299,0,391,1,14.9%,-5.5
CHI,PHI,12,Sun,November 26,1:00PM,0,boxscore,3,31,420,3,140,2,-11.5%,14.0
CIN,CLE,12,Sun,November 26,1:00PM,1,boxscore,30,16,361,0,405,0,-9.2%,-7.5
CLE,CIN,12,Sun,November 26,1:00PM,0,boxscore,16,30,361,0,405,0,-26.1%,7.5
DAL,LACH,12,Thu,November 23,4:30PM,1,boxscore,6,28,515,0,247,2,4.7%,1.0
DEN,OAK,12,Sun,November 26,4:25PM,0,boxscore,14,21,348,1,216,1,-17.3%,3.5
DET,MIN,12,Thu,November 23,12:30PM,1,boxscore,23,30,408,0,289,2,9.1%,2.5
GB,PIT,12,Sun,November 26,8:30PM,0,boxscore,28,31,462,3,307,0,4.1%,14.0
HOU,BAL,12,Mon,November 27,8:30PM,0,boxscore,16,23,294,0,303,3,-3.1%,7.5
IND,TEN,12,Sun,November 26,1:00PM,1,boxscore,16,20,276,2,254,1,-26.7%,3.0
JAC,ARI,12,Sun,November 26,4:25PM,0,boxscore,24,27,344,2,219,3,15.7%,-6.0
KC,BUF,12,Sun,November 26,1:00PM,1,boxscore,10,16,268,0,236,1,6.2%,-8.5
LACH,DAL,12,Thu,November 23,4:30PM,0,boxscore,28,6,515,0,247,2,5.2%,-1.0
LARM,NO,12,Sun,November 26,4:25PM,1,boxscore,26,20,415,1,346,0,32.6%,-2.5
MIA,NE,12,Sun,November 26,1:00PM,0,boxscore,17,35,417,2,221,3,-37.1%,17.0
MIN,DET,12,Thu,November 23,12:30PM,0,boxscore,30,23,408,0,289,2,25.9%,-2.5
NE,MIA,12,Sun,November 26,1:00PM,1,boxscore,35,17,417,2,221,3,19.4%,-17.0
NO,LARM,12,Sun,November 26,4:25PM,0,boxscore,20,26,415,1,346,0,33.9%,2.5
NYG,WAS,12,Thu,November 23,8:30PM,0,boxscore,10,20,323,1,170,1,-22.5%,7.0
NYJ,CAR,12,Sun,November 26,1:00PM,1,boxscore,27,35,299,0,391,1,-18.1%,5.5
OAK,DEN,12,Sun,November 26,4:25PM,1,boxscore,21,14,348,1,216,1,-12.0%,-3.5
PHI,CHI,12,Sun,November 26,1:00PM,1,boxscore,31,3,420,3,140,2,37.6%,-14.0
PIT,GB,12,Sun,November 26,8:30PM,1,boxscore,31,28,462,3,307,0,30.4%,-14.0
SEA,SF,12,Sun,November 26,4:05PM,0,boxscore,24,13,318,1,280,1,11.2%,-7.0
SF,SEA,12,Sun,November 26,4:05PM,1,boxscore,13,24,318,1,280,1,-25.3%,7.0
TB,ATL,12,Sun,November 26,1:00PM,0,boxscore,20,34,516,1,373,0,-16.8%,10.5
TEN,IND,12,Sun,November 26,1:00PM,0,boxscore,20,16,276,2,254,1,-13.4%,-3.0
WAS,NYG,12,Thu,November 23,8:30PM,1,boxscore,20,10,323,1,170,1,2.8%,-7.0
