Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2017,ARI,JAC,12,Sun,4:25PM,1,-16.5%,6.0,3,9.0
2017,ATL,TB,12,Sun,1:00PM,1,1.3%,-10.5,14,3.5
2017,BAL,HOU,12,Mon,8:30PM,1,16.2%,-7.5,7,-0.5
2017,BUF,KC,12,Sun,1:00PM,0,-17.1%,8.5,6,14.5
2017,CAR,NYJ,12,Sun,1:00PM,0,14.9%,-5.5,8,2.5
2017,CHI,PHI,12,Sun,1:00PM,0,-11.5%,14.0,-28,-14.0
2017,CIN,CLE,12,Sun,1:00PM,1,-9.2%,-7.5,14,6.5
2017,CLE,CIN,12,Sun,1:00PM,0,-26.1%,7.5,-14,-6.5
2017,DAL,LACH,12,Thu,4:30PM,1,4.7%,1.0,-22,-21.0
2017,DEN,OAK,12,Sun,4:25PM,0,-17.3%,3.5,-7,-3.5
2017,DET,MIN,12,Thu,12:30PM,1,9.1%,2.5,-7,-4.5
2017,GB,PIT,12,Sun,8:30PM,0,4.1%,14.0,-3,11.0
2017,HOU,BAL,12,Mon,8:30PM,0,-3.1%,7.5,-7,0.5
2017,IND,TEN,12,Sun,1:00PM,1,-26.7%,3.0,-4,-1.0
2017,JAC,ARI,12,Sun,4:25PM,0,15.7%,-6.0,-3,-9.0
2017,KC,BUF,12,Sun,1:00PM,1,6.2%,-8.5,-6,-14.5
2017,LACH,DAL,12,Thu,4:30PM,0,5.2%,-1.0,22,21.0
2017,LARM,NO,12,Sun,4:25PM,1,32.6%,-2.5,6,3.5
2017,MIA,NE,12,Sun,1:00PM,0,-37.1%,17.0,-18,-1.0
2017,MIN,DET,12,Thu,12:30PM,0,25.9%,-2.5,7,4.5
2017,NE,MIA,12,Sun,1:00PM,1,19.4%,-17.0,18,1.0
2017,NO,LARM,12,Sun,4:25PM,0,33.9%,2.5,-6,-3.5
2017,NYG,WAS,12,Thu,8:30PM,0,-22.5%,7.0,-10,-3.0
2017,NYJ,CAR,12,Sun,1:00PM,1,-18.1%,5.5,-8,-2.5
2017,OAK,DEN,12,Sun,4:25PM,1,-12.0%,-3.5,7,3.5
2017,PHI,CHI,12,Sun,1:00PM,1,37.6%,-14.0,28,14.0
2017,PIT,GB,12,Sun,8:30PM,1,30.4%,-14.0,3,-11.0
2017,SEA,SF,12,Sun,4:05PM,0,11.2%,-7.0,11,4.0
2017,SF,SEA,12,Sun,4:05PM,1,-25.3%,7.0,-11,-4.0
2017,TB,ATL,12,Sun,1:00PM,0,-16.8%,10.5,-14,-3.5
2017,TEN,IND,12,Sun,1:00PM,0,-13.4%,-3.0,4,1.0
2017,WAS,NYG,12,Thu,8:30PM,1,2.8%,-7.0,10,3.0
