Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,NO,15,Sun,December 18,4:05PM,1,boxscore,41,48,488,1,425,2,-12.5%,-3.0
ATL,SF,15,Sun,December 18,4:05PM,1,boxscore,41,13,550,1,272,1,19.2%,-13.5
BAL,PHI,15,Sun,December 18,1:00PM,1,boxscore,27,26,340,2,328,1,10.9%,-5.0
BUF,CLE,15,Sun,December 18,1:00PM,1,boxscore,33,13,451,0,269,0,3.7%,-10.5
CAR,WAS,15,Mon,December 19,8:30PM,0,boxscore,26,15,438,0,335,3,-7.6%,7.0
CHI,GB,15,Sun,December 18,1:00PM,1,boxscore,27,30,451,0,449,4,-0.1%,4.5
CIN,PIT,15,Sun,December 18,1:00PM,1,boxscore,20,24,382,0,222,1,1.4%,3.0
CLE,BUF,15,Sun,December 18,1:00PM,0,boxscore,13,33,451,0,269,0,-39.7%,10.5
DAL,TB,15,Sun,December 18,8:30PM,1,boxscore,26,20,449,1,276,4,22.3%,-7.0
DEN,NE,15,Sun,December 18,4:25PM,1,boxscore,3,16,313,0,309,3,3.9%,3.0
DET,NYG,15,Sun,December 18,1:00PM,0,boxscore,6,17,300,0,324,2,-8.0%,4.0
GB,CHI,15,Sun,December 18,1:00PM,0,boxscore,30,27,451,0,449,4,14.1%,-4.5
HOU,JAC,15,Sun,December 18,1:00PM,1,boxscore,21,20,387,2,150,1,-23.1%,-3.5
IND,MIN,15,Sun,December 18,1:00PM,0,boxscore,34,6,411,0,282,3,-3.3%,5.0
JAC,HOU,15,Sun,December 18,1:00PM,0,boxscore,20,21,387,2,150,1,-14.2%,3.5
KC,TEN,15,Sun,December 18,1:00PM,1,boxscore,17,19,389,3,316,1,17.1%,-6.0
LARM,SEA,15,Thu,December 15,8:25PM,0,boxscore,3,24,299,1,183,0,-22.5%,15.0
MIA,NYJ,15,Sat,December 17,8:25PM,0,boxscore,34,13,303,1,360,4,1.3%,-2.5
MIN,IND,15,Sun,December 18,1:00PM,1,boxscore,6,34,411,0,282,3,-0.6%,-5.0
NE,DEN,15,Sun,December 18,4:25PM,0,boxscore,16,3,313,0,309,3,26.6%,-3.0
NO,ARI,15,Sun,December 18,4:05PM,0,boxscore,48,41,488,1,425,2,2.8%,3.0
NYG,DET,15,Sun,December 18,1:00PM,1,boxscore,17,6,300,0,324,2,6.8%,-4.0
NYJ,MIA,15,Sat,December 17,8:25PM,1,boxscore,13,34,303,1,360,4,-37.5%,2.5
OAK,SD,15,Sun,December 18,4:25PM,0,boxscore,19,16,345,2,263,2,13.4%,-2.5
PHI,BAL,15,Sun,December 18,1:00PM,0,boxscore,26,27,340,2,328,1,10.8%,5.0
PIT,CIN,15,Sun,December 18,1:00PM,0,boxscore,24,20,382,0,222,1,15.2%,-3.0
SD,OAK,15,Sun,December 18,4:25PM,1,boxscore,16,19,345,2,263,2,-1.1%,2.5
SEA,LARM,15,Thu,December 15,8:25PM,1,boxscore,24,3,299,1,183,0,9.0%,-15.0
SF,ATL,15,Sun,December 18,4:05PM,0,boxscore,13,41,550,1,272,1,-21.6%,13.5
TB,DAL,15,Sun,December 18,8:30PM,0,boxscore,20,26,449,1,276,4,6.5%,7.0
TEN,KC,15,Sun,December 18,1:00PM,0,boxscore,19,17,389,3,316,1,5.5%,6.0
WAS,CAR,15,Mon,December 19,8:30PM,1,boxscore,15,26,438,0,335,3,11.8%,-7.0
