Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2018,ARI,GB,13,Sun,1:00PM,0,-37.9%,13.5,3,16.5,-49.4,-12.61,0.8900000000000006,15.61,"[[16.5, 14.0], [11.0, 9.0]]",0,,1
2018,ATL,BAL,13,Sun,1:00PM,1,-10.2%,-2.5,-10,-12.5,-22.9,-2.88,-5.38,-7.12,"[[6.5, 4.5], [1.5, -1.0]]",0,,1
2018,BAL,ATL,13,Sun,1:00PM,0,12.7%,2.5,10,12.5,22.9,2.88,5.38,7.12,"[[1.0, -1.5], [-4.5, -6.5]]",0,,1
2018,BUF,MIA,13,Sun,1:00PM,0,-21.8%,3.5,-4,-0.5,-12.8,-5.0,-1.5,1.0,"[[8.5, 6.5], [3.5, 1.5]]",1,MIA,1
2018,CAR,TB,13,Sun,1:00PM,0,5.4%,-3.5,-7,-10.5,24.299999999999997,3.2,-0.2999999999999998,-10.2,"[[0.5, -1.5], [-4.5, -7.0]]",0,,1
2018,CHI,NYG,13,Sun,1:00PM,0,20.9%,-4.0,-3,-7.0,28.299999999999997,4.11,0.11000000000000032,-7.11,"[[-0.5, -2.5], [-5.5, -8.0]]",0,,0
2018,CIN,DEN,13,Sun,1:00PM,1,-10.6%,4.0,-14,-10.0,-32.4,-5.06,-1.0599999999999996,-8.940000000000001,"[[9.0, 6.5], [3.5, 1.5]]",0,,1
2018,CLE,HOU,13,Sun,1:00PM,0,-10.4%,5.0,-16,-11.0,-18.9,-6.3,-1.2999999999999998,-9.7,"[[10.0, 8.0], [5.0, 2.5]]",1,HOU,1
2018,DAL,NO,13,Thu,8:20PM,1,-9.4%,7.5,3,10.5,-40.5,-6.93,0.5700000000000003,9.93,"[[10.5, 8.5], [5.5, 3.0]]",0,,1
2018,DEN,CIN,13,Sun,1:00PM,0,21.8%,-4.0,14,10.0,32.4,5.06,1.0599999999999996,8.940000000000001,"[[-1.5, -3.5], [-6.5, -9.0]]",0,,1
2018,DET,LAR,13,Sun,1:00PM,1,-22.8%,10.5,-14,-3.5,-53.900000000000006,-10.11,0.39000000000000057,-3.8900000000000006,"[[14.0, 11.5], [8.5, 6.5]]",0,,0
2018,GB,ARI,13,Sun,1:00PM,1,11.5%,-13.5,-3,-16.5,49.4,12.61,-0.8900000000000006,-15.61,"[[-9.0, -11.0], [-14.0, -16.5]]",0,,1
2018,HOU,CLE,13,Sun,1:00PM,1,8.5%,-5.0,16,11.0,18.9,6.3,1.2999999999999998,9.7,"[[-2.5, -5.0], [-8.0, -10.0]]",1,HOU,1
2018,IND,JAX,13,Sun,1:00PM,0,8.7%,-4.0,-6,-10.0,16.299999999999997,1.39,-2.6100000000000003,-7.39,"[[2.5, 0.0], [-3.0, -5.0]]",1,JAX,1
2018,JAX,IND,13,Sun,1:00PM,1,-7.6%,4.0,6,10.0,-16.299999999999997,-1.39,2.6100000000000003,7.39,"[[5.0, 3.0], [-0.0, -2.5]]",1,JAX,1
2018,KC,OAK,13,Sun,4:05PM,0,42.4%,-14.0,7,-7.0,72.5,14.57,0.5700000000000003,-7.57,"[[-11.0, -13.0], [-16.0, -18.5]]",0,,0
2018,LAC,PIT,13,Sun,8:20PM,0,28.2%,3.0,3,6.0,11.2,0.25,3.25,2.75,"[[3.5, 1.0], [-2.0, -4.0]]",1,LAC,1
2018,LAR,DET,13,Sun,1:00PM,0,31.1%,-10.5,14,3.5,53.900000000000006,10.11,-0.39000000000000057,3.8900000000000006,"[[-6.5, -8.5], [-11.5, -14.0]]",0,,0
2018,MIA,BUF,13,Sun,1:00PM,1,-9.0%,-3.5,4,0.5,12.8,5.0,1.5,-1.0,"[[-1.5, -3.5], [-6.5, -8.5]]",1,MIA,1
2018,MIN,NE,13,Sun,4:25PM,0,8.9%,6.0,-14,-8.0,-4.6,-3.23,2.77,-10.77,"[[7.0, 4.5], [1.5, -0.5]]",1,MIN,0
2018,NE,MIN,13,Sun,4:25PM,1,13.5%,-6.0,14,8.0,4.6,3.23,-2.77,10.77,"[[0.5, -1.5], [-4.5, -7.0]]",1,MIN,0
2018,NO,DAL,13,Thu,8:20PM,0,31.1%,-7.5,-3,-10.5,40.5,6.93,-0.5700000000000003,-9.93,"[[-3.0, -5.5], [-8.5, -10.5]]",0,,1
2018,NYG,CHI,13,Sun,1:00PM,1,-7.4%,4.0,3,7.0,-28.299999999999997,-4.11,-0.11000000000000032,7.11,"[[8.0, 5.5], [2.5, 0.5]]",0,,0
2018,NYJ,TEN,13,Sun,4:05PM,0,-19.4%,10.5,-4,6.5,-4.999999999999998,-3.31,7.1899999999999995,-0.69,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
2018,OAK,KC,13,Sun,4:05PM,1,-30.1%,14.0,-7,7.0,-72.5,-14.57,-0.5700000000000003,7.57,"[[18.5, 16.0], [13.0, 11.0]]",0,,0
2018,PHI,WAS,13,Mon,8:15PM,1,-11.6%,-5.5,15,9.5,-3.299999999999999,1.5,-4.0,13.5,"[[2.0, -0.0], [-3.0, -5.0]]",0,,0
2018,PIT,LAC,13,Sun,8:20PM,1,17.0%,-3.0,-3,-6.0,-11.2,-0.25,-3.25,-2.75,"[[4.0, 2.0], [-1.0, -3.5]]",1,LAC,1
2018,SEA,SF,13,Sun,4:25PM,1,10.3%,-10.0,27,17.0,35.5,9.79,-0.21000000000000085,17.21,"[[-6.0, -8.5], [-11.5, -13.5]]",0,,0
2018,SF,SEA,13,Sun,4:25PM,0,-25.2%,10.0,-27,-17.0,-35.5,-9.79,0.21000000000000085,-17.21,"[[13.5, 11.5], [8.5, 6.0]]",0,,0
2018,TB,CAR,13,Sun,1:00PM,1,-18.9%,3.5,7,10.5,-24.299999999999997,-3.2,0.2999999999999998,10.2,"[[7.0, 4.5], [1.5, -0.5]]",0,,1
