Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,GB,13,Sun,December 2,1:00PM,0,boxscore,20,17,315,0,325,0,-37.9%,13.5
ATL,BAL,13,Sun,December 2,1:00PM,1,boxscore,16,26,366,1,131,1,-10.2%,-2.5
BAL,ATL,13,Sun,December 2,1:00PM,0,boxscore,26,16,366,1,131,1,12.7%,2.5
BUF,MIA,13,Sun,December 2,1:00PM,0,boxscore,17,21,175,1,415,3,-21.8%,3.5
CAR,TB,13,Sun,December 2,1:00PM,0,boxscore,17,24,315,1,444,4,5.4%,-3.5
CHI,NYG,13,Sun,December 2,1:00PM,0,boxscore,27,30,338,1,376,3,20.9%,-4.0
CIN,DEN,13,Sun,December 2,1:00PM,1,boxscore,10,24,361,1,313,3,-10.6%,4.0
CLE,HOU,13,Sun,December 2,1:00PM,0,boxscore,13,29,384,0,428,4,-10.4%,5.0
DAL,NO,13,Thu,November 29,8:20PM,1,boxscore,13,10,308,2,176,1,-9.4%,7.5
DEN,CIN,13,Sun,December 2,1:00PM,0,boxscore,24,10,361,1,313,3,21.8%,-4.0
DET,LAR,13,Sun,December 2,1:00PM,1,boxscore,16,30,344,2,310,2,-22.8%,10.5
GB,ARI,13,Sun,December 2,1:00PM,1,boxscore,17,20,315,0,325,0,11.5%,-13.5
HOU,CLE,13,Sun,December 2,1:00PM,1,boxscore,29,13,384,0,428,4,8.5%,-5.0
IND,JAX,13,Sun,December 2,1:00PM,0,boxscore,0,6,211,1,265,2,8.7%,-4.0
JAX,IND,13,Sun,December 2,1:00PM,1,boxscore,6,0,211,1,265,2,-7.6%,4.0
KC,OAK,13,Sun,December 2,4:05PM,0,boxscore,40,33,469,1,442,3,42.4%,-14.0
LAC,PIT,13,Sun,December 2,8:20PM,0,boxscore,33,30,371,0,336,1,28.2%,3.0
LAR,DET,13,Sun,December 2,1:00PM,0,boxscore,30,16,344,2,310,2,31.1%,-10.5
MIA,BUF,13,Sun,December 2,1:00PM,1,boxscore,21,17,175,1,415,3,-9.0%,-3.5
MIN,NE,13,Sun,December 2,4:25PM,0,boxscore,10,24,471,1,278,2,8.9%,6.0
NE,MIN,13,Sun,December 2,4:25PM,1,boxscore,24,10,471,1,278,2,13.5%,-6.0
NO,DAL,13,Thu,November 29,8:20PM,0,boxscore,10,13,308,2,176,1,31.1%,-7.5
NYG,CHI,13,Sun,December 2,1:00PM,1,boxscore,30,27,338,1,376,3,-7.4%,4.0
NYJ,TEN,13,Sun,December 2,4:05PM,0,boxscore,22,26,403,1,280,1,-19.4%,10.5
OAK,KC,13,Sun,December 2,4:05PM,1,boxscore,33,40,469,1,442,3,-30.1%,14.0
PHI,WAS,13,Mon,December 3,8:15PM,1,boxscore,28,13,436,1,235,1,-11.6%,-5.5
PIT,LAC,13,Sun,December 2,8:20PM,1,boxscore,30,33,371,0,336,1,17.0%,-3.0
SEA,SF,13,Sun,December 2,4:25PM,1,boxscore,43,16,331,0,452,3,10.3%,-10.0
SF,SEA,13,Sun,December 2,4:25PM,0,boxscore,16,43,331,0,452,3,-25.2%,10.0
TB,CAR,13,Sun,December 2,1:00PM,1,boxscore,24,17,315,1,444,4,-18.9%,3.5
TEN,NYJ,13,Sun,December 2,4:05PM,1,boxscore,26,22,403,1,280,1,-14.4%,-10.5
WAS,PHI,13,Mon,December 3,8:15PM,0,boxscore,13,28,436,1,235,1,-8.3%,5.5
