Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2014,ARI,STL,15,Thu,8:25PM,0,-3.4%,4.5,6,10.5
2014,ATL,PIT,15,Sun,1:02PM,1,-1.5%,3.0,-7,-4.0
2014,BAL,JAC,15,Sun,1:02PM,1,25.9%,-13.5,8,-5.5
2014,BUF,GB,15,Sun,1:02PM,1,9.6%,4.0,8,12.0
2014,CAR,TB,15,Sun,1:03PM,1,-21.6%,-3.0,2,-1.0
2014,CHI,NO,15,Mon,8:30PM,1,-17.0%,3.0,-16,-13.0
2014,CIN,CLE,15,Sun,1:02PM,0,-5.4%,1.0,30,31.0
2014,CLE,CIN,15,Sun,1:02PM,1,-5.8%,-1.0,-30,-31.0
2014,DAL,PHI,15,Sun,8:35PM,0,3.9%,3.0,11,14.0
2014,DEN,SD,15,Sun,4:05PM,0,32.6%,-4.5,12,7.5
2014,DET,MIN,15,Sun,4:25PM,1,9.4%,-7.5,2,-5.5
2014,GB,BUF,15,Sun,1:02PM,0,24.9%,-4.0,-8,-12.0
2014,HOU,IND,15,Sun,1:02PM,0,-5.9%,6.5,-7,-0.5
2014,IND,HOU,15,Sun,1:02PM,1,9.9%,-6.5,7,0.5
2014,JAC,BAL,15,Sun,1:02PM,0,-24.1%,13.5,-8,5.5
2014,KC,OAK,15,Sun,1:03PM,1,18.2%,-10.0,18,8.0
2014,MIA,NE,15,Sun,1:02PM,0,15.4%,7.5,-28,-20.5
2014,MIN,DET,15,Sun,4:25PM,0,-7.2%,7.5,-2,5.5
2014,NE,MIA,15,Sun,1:02PM,1,31.0%,-7.5,28,20.5
2014,NO,CHI,15,Mon,8:30PM,0,0.7%,-3.0,16,13.0
2014,NYG,WAS,15,Sun,1:02PM,1,-9.2%,-6.5,11,4.5
2014,NYJ,TEN,15,Sun,4:05PM,0,-19.4%,-3.0,5,2.0
2014,OAK,KC,15,Sun,1:03PM,0,-20.2%,10.0,-18,-8.0
2014,PHI,DAL,15,Sun,8:35PM,1,15.4%,-3.0,-11,-14.0
2014,PIT,ATL,15,Sun,1:02PM,0,10.4%,-3.0,7,4.0
2014,SD,DEN,15,Sun,4:05PM,1,0.6%,4.5,-12,-7.5
2014,SEA,SF,15,Sun,4:26PM,1,24.7%,-9.5,10,0.5
2014,SF,SEA,15,Sun,4:26PM,0,0.9%,9.5,-10,-0.5
2014,STL,ARI,15,Thu,8:25PM,1,8.7%,-4.5,-6,-10.5
2014,TB,CAR,15,Sun,1:03PM,0,-28.8%,3.0,-2,1.0
2014,TEN,NYJ,15,Sun,4:05PM,1,-39.5%,3.0,-5,-2.0
2014,WAS,NYG,15,Sun,1:02PM,0,-36.4%,6.5,-11,-4.5
