Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,STL,15,Thu,December 11,8:25PM,0,boxscore,12,6,274,0,280,2,-3.4%,4.5
ATL,PIT,15,Sun,December 14,1:02PM,1,boxscore,20,27,398,0,407,1,-1.5%,3.0
BAL,JAC,15,Sun,December 14,1:02PM,1,boxscore,20,12,314,1,248,1,25.9%,-13.5
BUF,GB,15,Sun,December 14,1:02PM,1,boxscore,21,13,253,1,333,2,9.6%,4.0
CAR,TB,15,Sun,December 14,1:03PM,1,boxscore,19,17,392,1,287,3,-21.6%,-3.0
CHI,NO,15,Mon,December 15,8:30PM,1,boxscore,15,31,443,1,278,3,-17.0%,3.0
CIN,CLE,15,Sun,December 14,1:02PM,0,boxscore,30,0,347,1,107,2,-5.4%,1.0
CLE,CIN,15,Sun,December 14,1:02PM,1,boxscore,0,30,347,1,107,2,-5.8%,-1.0
DAL,PHI,15,Sun,December 14,8:35PM,0,boxscore,38,27,364,1,294,3,3.9%,3.0
DEN,SD,15,Sun,December 14,4:05PM,0,boxscore,22,10,337,0,288,2,32.6%,-4.5
DET,MIN,15,Sun,December 14,4:25PM,1,boxscore,16,14,233,0,360,2,9.4%,-7.5
GB,BUF,15,Sun,December 14,1:02PM,0,boxscore,13,21,253,1,333,2,24.9%,-4.0
HOU,IND,15,Sun,December 14,1:02PM,0,boxscore,10,17,278,2,289,2,-5.9%,6.5
IND,HOU,15,Sun,December 14,1:02PM,1,boxscore,17,10,278,2,289,2,9.9%,-6.5
JAC,BAL,15,Sun,December 14,1:02PM,0,boxscore,12,20,314,1,248,1,-24.1%,13.5
KC,OAK,15,Sun,December 14,1:03PM,1,boxscore,31,13,388,1,280,1,18.2%,-10.0
MIA,NE,15,Sun,December 14,1:02PM,0,boxscore,13,41,395,1,384,2,15.4%,7.5
MIN,DET,15,Sun,December 14,4:25PM,0,boxscore,14,16,233,0,360,2,-7.2%,7.5
NE,MIA,15,Sun,December 14,1:02PM,1,boxscore,41,13,395,1,384,2,31.0%,-7.5
NO,CHI,15,Mon,December 15,8:30PM,0,boxscore,31,15,443,1,278,3,0.7%,-3.0
NYG,WAS,15,Sun,December 14,1:02PM,1,boxscore,24,13,287,1,372,1,-9.2%,-6.5
NYJ,TEN,15,Sun,December 14,4:05PM,0,boxscore,16,11,277,0,342,1,-19.4%,-3.0
OAK,KC,15,Sun,December 14,1:03PM,0,boxscore,13,31,388,1,280,1,-20.2%,10.0
PHI,DAL,15,Sun,December 14,8:35PM,1,boxscore,27,38,364,1,294,3,15.4%,-3.0
PIT,ATL,15,Sun,December 14,1:02PM,0,boxscore,27,20,398,0,407,1,10.4%,-3.0
SD,DEN,15,Sun,December 14,4:05PM,1,boxscore,10,22,337,0,288,2,0.6%,4.5
SEA,SF,15,Sun,December 14,4:26PM,1,boxscore,17,7,290,1,245,0,24.7%,-9.5
SF,SEA,15,Sun,December 14,4:26PM,0,boxscore,7,17,290,1,245,0,0.9%,9.5
STL,ARI,15,Thu,December 11,8:25PM,1,boxscore,6,12,274,0,280,2,8.7%,-4.5
TB,CAR,15,Sun,December 14,1:03PM,0,boxscore,17,19,392,1,287,3,-28.8%,3.0
TEN,NYJ,15,Sun,December 14,4:05PM,1,boxscore,11,16,277,0,342,1,-39.5%,3.0
WAS,NYG,15,Sun,December 14,1:02PM,0,boxscore,13,24,287,1,372,1,-36.4%,6.5
