Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2016,ATL,TB,9,Thu,8:25PM,0,19.6%,-4.5,15,10.5
2016,BAL,PIT,9,Sun,1:00PM,1,-3.8%,3.5,7,10.5
2016,BUF,SEA,9,Mon,8:30PM,0,8.8%,5.5,-6,-0.5
2016,CAR,LARM,9,Sun,4:05PM,0,-4.0%,-3.0,3,0.0
2016,CLE,DAL,9,Sun,1:00PM,1,-30.9%,7.0,-25,-18.0
2016,DAL,CLE,9,Sun,1:00PM,0,22.1%,-7.0,25,18.0
2016,DEN,OAK,9,Sun,8:30PM,0,20.2%,1.0,-10,-9.0
2016,DET,MIN,9,Sun,1:00PM,0,-11.9%,4.5,6,10.5
2016,GB,IND,9,Sun,4:25PM,1,12.1%,-7.5,-5,-12.5
2016,IND,GB,9,Sun,4:25PM,0,-15.4%,7.5,5,12.5
2016,JAC,KC,9,Sun,1:00PM,0,-15.4%,7.0,-5,2.0
2016,KC,JAC,9,Sun,1:00PM,1,5.8%,-7.0,5,-2.0
2016,LARM,CAR,9,Sun,4:05PM,1,-12.3%,3.0,-3,0.0
2016,MIA,NYJ,9,Sun,1:00PM,1,1.6%,-3.5,4,0.5
2016,MIN,DET,9,Sun,1:00PM,1,11.5%,-4.5,-6,-10.5
2016,NO,SF,9,Sun,4:05PM,0,-5.6%,-5.0,18,13.0
2016,NYG,PHI,9,Sun,1:00PM,1,2.5%,-3.0,5,2.0
2016,NYJ,MIA,9,Sun,1:00PM,0,-30.6%,3.5,-4,-0.5
2016,OAK,DEN,9,Sun,8:30PM,1,4.2%,-1.0,10,9.0
2016,PHI,NYG,9,Sun,1:00PM,0,28.3%,3.0,-5,-2.0
2016,PIT,BAL,9,Sun,1:00PM,0,3.1%,-3.5,-7,-10.5
2016,SD,TEN,9,Sun,4:25PM,1,2.9%,-3.5,8,4.5
2016,SEA,BUF,9,Mon,8:30PM,1,18.8%,-5.5,6,0.5
2016,SF,NO,9,Sun,4:05PM,1,-22.4%,5.0,-18,-13.0
2016,TB,ATL,9,Thu,8:25PM,1,-13.1%,4.5,-15,-10.5
2016,TEN,SD,9,Sun,4:25PM,0,-4.4%,3.5,-8,-4.5
