Game,EGO,Spread,Spread Target,Pick
ATL @ TB,5.13,-4.5,"[-1.5, -3.5]",
DAL @ CLE,9.9,-7.0,"[-6.0, -8.5]",DAL
DET @ MIN,-7.26,4.5,"[6.0, 3.5]",MIN
JAC @ KC,-6.79,7.0,"[10.5, 8.5]",
NYJ @ MIA,-9.11,3.5,"[7.5, 5.5]",
PHI @ NYG,3.54,3.0,"[0.0, -2.0]",
PIT @ BAL,-0.7,-3.5,"[-1.0, -3.0]",
CAR @ LARM,-0.39,-3.0,"[-1.0, -3.5]",LARM
NO @ SF,1.51,-5.0,"[-3.0, -5.0]",SF
IND @ GB,-8.12,7.5,"[6.5, 4.5]",
TEN @ SD,-3.82,3.5,"[2.5, 0.0]",
DEN @ OAK,1.32,1.0,"[2.5, 0.0]",DEN
BUF @ SEA,-4.4,5.5,"[8.0, 6.0]",
