Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,PIT,14,Sun,4:25PM,1,-9.0%,2.5,-6,-3.5
2019,ATL,CAR,14,Sun,1:00PM,1,-13.7%,-3.5,20,16.5
2019,BAL,BUF,14,Sun,1:00PM,0,44.7%,-6.5,7,0.5
2019,BUF,BAL,14,Sun,1:00PM,1,7.3%,6.5,-7,-0.5
2019,CAR,ATL,14,Sun,1:00PM,0,-21.3%,3.5,-20,-16.5
2019,CHI,DAL,14,Thu,8:20PM,1,-4.2%,3.0,7,10.0
2019,CIN,CLE,14,Sun,1:00PM,0,-28.2%,6.5,-8,-1.5
2019,CLE,CIN,14,Sun,1:00PM,1,2.0%,-6.5,8,1.5
2019,DAL,CHI,14,Thu,8:20PM,0,15.4%,-3.0,-7,-10.0
2019,DEN,HOU,14,Sun,1:00PM,0,-10.2%,8.0,14,22.0
2019,DET,MIN,14,Sun,1:00PM,0,-10.7%,12.0,-13,-1.0
2019,GB,WAS,14,Sun,1:00PM,1,5.1%,-13.0,5,-8.0
2019,HOU,DEN,14,Sun,1:00PM,1,-1.6%,-8.0,-14,-22.0
2019,IND,TB,14,Sun,1:00PM,0,0.8%,3.0,-3,0.0
2019,JAX,LAC,14,Sun,4:05PM,1,-17.4%,3.5,-35,-31.5
2019,KC,NE,14,Sun,4:25PM,0,27.0%,3.0,7,10.0
2019,LAC,JAX,14,Sun,4:05PM,0,-8.4%,-3.5,35,31.5
2019,LAR,SEA,14,Sun,8:20PM,1,4.2%,-1.0,16,15.0
2019,MIA,NYJ,14,Sun,1:00PM,0,-38.7%,5.0,-1,4.0
2019,MIN,DET,14,Sun,1:00PM,1,17.0%,-12.0,13,1.0
2019,NE,KC,14,Sun,4:25PM,1,32.7%,-3.0,-7,-10.0
2019,NO,SF,14,Sun,1:00PM,1,25.3%,-1.0,-2,-3.0
2019,NYG,PHI,14,Mon,8:15PM,0,-23.3%,9.5,-6,3.5
2019,NYJ,MIA,14,Sun,1:00PM,1,-16.1%,-5.0,1,-4.0
2019,OAK,TEN,14,Sun,4:25PM,1,-15.4%,3.0,-21,-18.0
2019,PHI,NYG,14,Mon,8:15PM,1,4.2%,-9.5,6,-3.5
2019,PIT,ARI,14,Sun,4:25PM,0,1.9%,-2.5,6,3.5
2019,SEA,LAR,14,Sun,8:20PM,0,23.8%,1.0,-16,-15.0
2019,SF,NO,14,Sun,1:00PM,0,33.0%,1.0,2,3.0
2019,TB,IND,14,Sun,1:00PM,1,-1.9%,-3.0,3,0.0
2019,TEN,OAK,14,Sun,4:25PM,0,-1.4%,-3.0,21,18.0
2019,WAS,GB,14,Sun,1:00PM,0,-29.0%,13.0,-5,8.0
