Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,LAR,13,Sun,December 1,4:05PM,1,boxscore,7,34,549,0,198,1,-2.9%,2.5
ATL,NO,13,Thu,November 28,8:20PM,1,boxscore,18,26,279,0,348,3,-15.1%,7.0
BAL,SF,13,Sun,December 1,1:00PM,1,boxscore,20,17,283,1,331,1,44.0%,-5.5
BUF,DAL,13,Thu,November 28,4:30PM,0,boxscore,26,15,356,0,426,2,0.4%,6.5
CAR,WAS,13,Sun,December 1,1:00PM,1,boxscore,21,29,362,0,278,2,-16.6%,-10.5
CHI,DET,13,Thu,November 28,12:30PM,0,boxscore,24,20,419,1,364,1,-7.8%,-5.5
CIN,NYJ,13,Sun,December 1,1:00PM,1,boxscore,22,6,277,0,271,0,-33.2%,2.5
CLE,PIT,13,Sun,December 1,1:00PM,0,boxscore,13,20,323,1,279,2,1.0%,-1.0
DAL,BUF,13,Thu,November 28,4:30PM,1,boxscore,15,26,356,0,426,2,22.4%,-6.5
DEN,LAC,13,Sun,December 1,4:25PM,1,boxscore,23,20,218,1,359,2,-11.1%,4.5
DET,CHI,13,Thu,November 28,12:30PM,1,boxscore,20,24,419,1,364,1,-6.5%,5.5
GB,NYG,13,Sun,December 1,1:00PM,0,boxscore,31,13,322,0,335,3,4.0%,-6.5
HOU,NE,13,Sun,December 1,8:20PM,1,boxscore,28,22,276,0,448,1,-5.8%,3.5
IND,TEN,13,Sun,December 1,1:00PM,1,boxscore,17,31,292,2,391,3,1.2%,1.0
JAX,TB,13,Sun,December 1,1:00PM,1,boxscore,11,28,315,1,242,4,-9.8%,3.0
KC,OAK,13,Sun,December 1,4:25PM,1,boxscore,40,9,259,0,332,3,26.7%,-11.5
LAC,DEN,13,Sun,December 1,4:25PM,0,boxscore,20,23,218,1,359,2,-7.6%,-4.5
LAR,ARI,13,Sun,December 1,4:05PM,0,boxscore,34,7,549,0,198,1,-3.6%,-2.5
MIA,PHI,13,Sun,December 1,1:00PM,1,boxscore,37,31,409,1,386,1,-44.3%,10.5
MIN,SEA,13,Mon,December 2,8:15PM,0,boxscore,30,37,444,2,354,3,19.2%,2.5
NE,HOU,13,Sun,December 1,8:20PM,0,boxscore,22,28,276,0,448,1,41.4%,-3.5
NO,ATL,13,Thu,November 28,8:20PM,0,boxscore,26,18,279,0,348,3,22.6%,-7.0
NYG,GB,13,Sun,December 1,1:00PM,1,boxscore,13,31,322,0,335,3,-22.8%,6.5
NYJ,CIN,13,Sun,December 1,1:00PM,0,boxscore,6,22,277,0,271,0,-10.6%,-2.5
OAK,KC,13,Sun,December 1,4:25PM,0,boxscore,9,40,259,0,332,3,-10.0%,11.5
PHI,MIA,13,Sun,December 1,1:00PM,0,boxscore,31,37,409,1,386,1,9.5%,-10.5
PIT,CLE,13,Sun,December 1,1:00PM,1,boxscore,20,13,323,1,279,2,-3.9%,1.0
SEA,MIN,13,Mon,December 2,8:15PM,1,boxscore,37,30,444,2,354,3,18.5%,-2.5
SF,BAL,13,Sun,December 1,1:00PM,0,boxscore,17,20,283,1,331,1,33.8%,5.5
TB,JAX,13,Sun,December 1,1:00PM,0,boxscore,28,11,315,1,242,4,-7.2%,-3.0
TEN,IND,13,Sun,December 1,1:00PM,0,boxscore,31,17,292,2,391,3,0.6%,-1.0
WAS,CAR,13,Sun,December 1,1:00PM,0,boxscore,29,21,362,0,278,2,-32.8%,10.5
