Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
6,-1.76,-4.76,32.0,100.0,0.0,-0.8571274993126076,87.0,59.0,0.0,-0.6710363887186128,30.0,83.0,-3.7024095031704007,0.5826455224422822,61.0,100.0,0.0,0.1388718969759942,84.0,91.0,22.26197551949901,-0.7374438878651205,49.0,47.0,0.0,0.22195010208104451,-1,1,-1,1
6,-4.96,1.04,7.0,58.0,0.0,0.08219949365267863,26.0,21.0,-3.013968253968255,1.0,0.0,28.0,0.0,0.9022935173662301,0.0,12.0,0.0,-0.3499566196366778,25.0,37.0,0.0,0.9951377345633212,17.0,41.0,0.0,-0.6099942813304187,1,1,1,1
6,0.59,-2.91,53.0,87.0,0.0,-0.23611120466766655,75.0,42.0,7.4191855959887505,0.8954130907452171,77.0,100.0,-6.795393654524091,0.5838964538320125,78.0,41.0,0.0,-0.9721980374666463,32.0,32.0,0.0,0.9950121885446744,73.0,47.0,0.0,-0.377239424697804,-1,-1,1,-1
6,1.37,3.87,58.0,71.0,-1.856117533718688,0.4386534852802552,87.0,58.0,0.0,0.3423051570634325,36.0,35.0,0.0,-0.7036521486135474,60.0,58.0,0.0,-0.6566361151498878,54.0,48.0,-3.841938485983434,0.3243248886647553,42.0,58.0,0.0,0.6738157039862748,1,1,1,1
6,13.47,-3.03,100.0,75.0,0.0,0.02699848053838985,87.0,42.0,0.0,0.6860902926322293,32.0,41.0,11.975303800532565,0.9798547603698772,87.0,43.0,3.9759800560922383,0.6850868954173186,68.0,27.0,17.43294117647059,0.8296140448264754,100.0,56.0,0.0,-0.060208384800955465,-1,-1,1,-1
6,-13.47,3.03,42.0,87.0,0.0,0.5736925353590288,75.0,100.0,0.0,0.6723750795057039,43.0,87.0,-6.977600334448162,0.561875570884969,41.0,32.0,6.973880871968057,0.9842327846176909,56.0,100.0,0.0,0.7349626690475497,27.0,68.0,0.0,-0.3992499060144379,1,-1,-1,-1
6,-5.29,1.71,13.0,96.0,0.0,-0.6901326965134099,0.0,37.0,-20.291846210995548,-0.8735160712827326,10.0,66.0,-12.739367245657569,-0.5691695796781603,78.0,60.0,0.0,0.971794076941456,0.0,63.0,-13.157745433789945,-0.6500034301344257,39.0,82.0,0.0,-0.9717940769414559,1,1,1,1
6,-0.59,2.91,42.0,75.0,-1.5974069692406978,0.7622561055067409,87.0,53.0,4.722192670480905,-0.19517331621723144,41.0,78.0,0.0,-0.5124349875549964,100.0,77.0,0.0,0.4385388800427863,47.0,73.0,0.0,-0.4943577677813106,32.0,32.0,7.114433434445566,0.8881364504796646,1,-1,-1,-1
6,-3.49,2.51,74.0,75.0,2.6294863387978147,0.4469548533451287,100.0,37.0,2.7147723221519997,0.38367843795902096,10.0,50.0,6.796148612354517,0.9226365362572386,44.0,26.0,9.198372905920973,0.7223462523687247,41.0,67.0,5.650047999999999,-0.3098421155600153,58.0,70.0,0.0,-0.05918924358754603,1,1,1,1
6,1.94,2.94,26.0,54.0,6.58748287831879,0.8146908311393193,66.0,58.0,0.0,0.31544538918215925,48.0,22.0,0.0,0.9251164911000198,85.0,41.0,0.0,-0.4289078494632175,63.0,72.0,0.0,0.4515354462715893,33.0,47.0,0.0,0.279773476628338,1,1,1,1
