Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
7,-12.04,-4.039999999999999,27.0,84.0,-10.162388980716253,0.6299769030792839,47.0,40.0,0.0,-0.2442816794540817,0.0,75.0,-7.5931947280490055,0.11784657661496813,21.0,31.0,0.0,0.9429836621520908,45.0,61.0,0.0,-0.5247186961279762,2.0,48.0,0.0,-0.13336056732129128,-1,-1,1,-1
7,1.63,-6.87,13.0,87.0,-3.0160125406409715,0.5039602382955366,89.0,16.0,0.0,-0.6973628241472327,27.0,56.0,7.4480123818833555,-0.7564764132317809,0.0,38.0,0.0,0.21603816874938386,75.0,38.0,0.8336466165413503,0.4115656884433433,83.0,46.0,0.0,-0.9031094096633772,-1,-1,1,-1
7,12.04,4.039999999999999,40.0,47.0,0.0,0.8400092474699623,84.0,27.0,2.5894178235557543,0.15673974746064462,31.0,21.0,3.843093296853626,0.10698246667009416,75.0,0.0,0.0,0.7704312978344188,48.0,2.0,0.0,0.548804145446,61.0,45.0,0.0,0.4517302846733108,1,-1,-1,-1
7,-1.16,4.34,27.0,100.0,0.0,-0.6723755021125731,63.0,100.0,0.0,0.42852316246627226,15.0,95.0,0.0,0.9734063381702877,38.0,55.0,0.0,-0.04536964797870595,43.0,91.0,0.0,0.06448068332572128,77.0,52.0,0.0,-0.1188573757507606,1,1,1,1
7,1.71,-3.79,43.0,89.0,-4.001671732522798,-0.17318861691278462,30.0,53.0,0.0,0.4385022913759642,15.0,65.0,-3.5533570774397085,-0.2571712423035675,74.0,13.0,0.0,-0.16438928718941295,55.0,0.0,-1.2030478723404268,0.5206559134839055,73.0,78.0,0.0,-0.9883791636106738,-1,1,-1,1
7,-1.12,5.88,33.0,37.0,-1.7226364477335792,-0.5828037279030531,89.0,67.0,0.0,-0.08427519848756809,22.0,91.0,0.0,-0.8244428252938745,93.0,25.0,0.0,-0.071199899719883,61.0,26.0,-1.1186616357784909,-0.33480109952127923,53.0,47.0,0.0,-0.9329869649896899,1,1,1,1
7,2.34,-3.16,40.0,43.0,7.079997615357107,0.6838868688284829,100.0,54.0,0.0,-0.3960976232797968,43.0,50.0,2.5442890855457136,0.6002907930809968,81.0,21.0,0.0,0.6495092305050596,47.0,50.0,0.0,0.02935885536782978,38.0,26.0,0.0,-0.7550021122495914,-1,-1,1,-1
7,-1.53,1.47,40.0,63.0,8.202619390291767,-0.4055616357148501,68.0,40.0,7.6853992395437265,0.25081040870231164,51.0,100.0,0.0,0.9701505140009248,53.0,51.0,6.9085435992578805,-0.44148722345790936,77.0,45.0,0.0,-0.5096727253203881,48.0,49.0,0.0,-0.02742116197063299,1,1,1,1
7,1.02,-2.48,10.0,30.0,6.266165803108808,0.4451931192031329,47.0,21.0,0.0,-0.14281923152591122,18.0,73.0,-5.088214636323074,0.33422304789104784,22.0,3.0,0.0,0.3457317327571911,46.0,20.0,0.0,0.0675277225683514,36.0,74.0,0.0,0.2041640294996928,-1,-1,1,-1
7,-1.71,1.29,0.0,47.0,0.0,0.3893928961805273,0.0,27.0,0.0,0.6953829530863461,27.0,58.0,-2.2321837982422608,0.22915949430459134,18.0,1.0,0.0,0.032274881751158724,2.0,40.0,-1.5230999270605403,0.10564278712159167,100.0,60.0,0.0,0.6931051291097676,1,1,1,1
7,12.19,6.19,88.0,79.0,0.0,-0.0066426767261481825,61.0,20.0,0.0,-0.1130666843413407,27.0,26.0,-9.451550255536622,-0.5792972575136688,63.0,13.0,0.0,0.4241391390525274,100.0,65.0,-6.4431876379691015,0.6288507088390359,27.0,45.0,0.0,0.3797055111063903,1,-1,-1,-1
7,-4.39,-7.39,60.0,32.0,0.0,0.025144925814735014,53.0,40.0,11.365953213647312,0.40170137859822586,35.0,60.0,7.855754625121714,0.2661597889881854,89.0,100.0,0.0,0.4070471407282577,43.0,58.0,0.0,-0.3511832976316937,47.0,0.0,0.0,0.8890592673425552,-1,1,-1,1
