Week,Spread,DVOA EGO,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO To Result Diff
8,3.0,-1.83,14.0,87.0,0.0,-0.041263992938998295,96.0,47.0,0.0,-0.7909434501937148,29.0,79.0,13.529314853556485,-0.8489246958957578,7.0,49.0,0.0,0.1340385480884489,81.0,73.0,0.0,0.4374526141248005,82.0,13.0,0.0,-0.8071771325368704,1,1,1,4.83
8,8.0,-3.99,34.0,66.0,0.0,0.2869494343092797,87.0,90.0,0.0,0.11142463727314356,31.0,64.0,0.0,-0.07701109263103373,70.0,38.0,0.0,-0.6399098411912836,33.0,51.0,-1.8439462102689423,-0.15329009920721454,65.0,100.0,0.0,0.10065115052020954,1,1,1,10.99
8,-5.0,0.46,40.0,35.0,0.0,-0.428141503849154,65.0,80.0,-1.0052574750830532,0.11179092966117828,21.0,77.0,0.0,0.4429234567623983,44.0,21.0,-0.31190065298507363,-0.13471631688389304,39.0,44.0,4.185080279950592,0.1789762203828972,74.0,45.0,0.0,0.3114155458242999,-1,-1,1,6.54
8,2.5,-0.97,47.0,87.0,3.0040062621142063,0.2450873547953868,78.0,40.0,3.823019598906103,-0.5010877818920167,32.0,86.0,0.0,-0.4378490372845537,100.0,42.0,0.0,-0.12048047117855155,49.0,51.0,6.369288561179751,0.12826238438733675,56.0,38.0,0.0,-0.17571912124679265,1,-1,-1,-23.03
8,-2.0,-0.2,67.0,74.0,0.0,0.8056503398790549,100.0,74.0,7.8660818646958495,-0.4325157032050661,27.0,100.0,0.0,-0.698947246238852,48.0,18.0,0.6300691485084844,-0.9489778826679344,71.0,74.0,2.566990145314845,0.24027116094367645,68.0,28.0,6.319612013317932,0.2869749736274045,-1,1,-1,-12.8
8,-2.5,0.97,40.0,78.0,-4.3996096096096124,0.639899489502834,87.0,47.0,9.631003764115428,-0.28870097366447234,42.0,100.0,0.0,0.5087057388148468,86.0,32.0,0.0,0.7067400543947229,38.0,56.0,0.0,0.32682875602386763,51.0,49.0,0.0,-0.5095026158215132,-1,-1,1,23.03
8,-9.5,9.29,67.0,78.0,12.812969794789035,-0.4724790008244098,69.0,14.0,14.45364724529951,0.4919156894275002,55.0,13.0,0.0,0.11867552199073778,62.0,16.0,1.8643337367957773,-0.5009577995599309,66.0,60.0,0.0,-0.2749624611762507,45.0,27.0,0.0,-0.04639258657006788,-1,-1,1,4.710000000000001
8,1.5,-3.42,4.0,35.0,5.762605143826366,0.5357216216216778,51.0,34.0,0.0,-0.10121439551703004,31.0,22.0,3.6615604938271584,0.2422897464560305,24.0,1.0,0.0,0.4333662228501667,38.0,66.0,-2.5946175224067254,0.2622057406530153,42.0,28.0,-5.6278155687065095,-0.31250887764039115,-1,1,-1,-3.58
8,9.0,-10.5,7.0,52.0,1.4861164713990398,0.34712519050244883,0.0,54.0,0.0,0.2333948710654568,32.0,75.0,-1.1423933012210186,0.19530629990167825,34.0,30.0,0.0,0.3556492924283403,5.0,53.0,0.0,0.08786102712746888,100.0,60.0,0.0,-0.28069270537982394,-1,-1,1,17.5
8,-8.0,3.99,90.0,87.0,-3.1451567613216547,0.3155530578571149,66.0,34.0,0.0,-0.07583682457066508,38.0,70.0,2.353551654964898,-0.684734840791062,64.0,31.0,0.0,0.05842128651953685,100.0,65.0,-5.927694654824822,0.6001459488427799,51.0,33.0,0.0,-0.17510012753645274,-1,1,-1,-10.99
