Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SEA,14,Sun,December 9,4:26PM,0,boxscore,0,58,493,1,154,8,-10.8%,10.0
ATL,CAR,14,Sun,December 9,1:04PM,0,boxscore,20,30,475,0,362,1,2.1%,-3.5
BAL,WAS,14,Sun,December 9,1:03PM,0,boxscore,28,31,423,1,359,2,9.6%,1.5
BUF,STL,14,Sun,December 9,1:02PM,1,boxscore,12,15,285,1,281,2,-1.3%,-3.0
CAR,ATL,14,Sun,December 9,1:04PM,1,boxscore,30,20,475,0,362,1,-2.0%,3.5
CHI,MIN,14,Sun,December 9,1:05PM,0,boxscore,14,21,248,1,438,2,20.2%,-1.5
CIN,DAL,14,Sun,December 9,1:03PM,1,boxscore,19,20,288,1,336,1,11.0%,-3.5
CLE,KC,14,Sun,December 9,1:02PM,1,boxscore,30,7,352,0,310,1,-10.0%,-7.0
DAL,CIN,14,Sun,December 9,1:03PM,0,boxscore,20,19,288,1,336,1,-3.9%,3.5
DEN,OAK,14,Thu,December 6,8:30PM,0,boxscore,26,13,428,1,324,2,38.1%,-10.5
DET,GB,14,Sun,December 9,8:30PM,0,boxscore,20,27,288,1,386,2,0.8%,6.5
GB,DET,14,Sun,December 9,8:30PM,1,boxscore,27,20,288,1,386,2,22.3%,-6.5
HOU,NE,14,Mon,December 10,8:40PM,0,boxscore,14,42,419,1,323,1,16.4%,5.5
IND,TEN,14,Sun,December 9,1:02PM,1,boxscore,27,23,269,2,356,2,-19.2%,-4.0
JAC,NYJ,14,Sun,December 9,1:02PM,1,boxscore,10,17,270,2,291,2,-33.2%,3.0
KC,CLE,14,Sun,December 9,1:02PM,0,boxscore,7,30,352,0,310,1,-33.8%,7.0
MIA,SF,14,Sun,December 9,4:05PM,0,boxscore,13,27,321,0,227,1,-6.6%,10.5
MIN,CHI,14,Sun,December 9,1:05PM,1,boxscore,21,14,248,1,438,2,-7.6%,1.5
NE,HOU,14,Mon,December 10,8:40PM,1,boxscore,42,14,419,1,323,1,39.7%,-5.5
NO,NYG,14,Sun,December 9,4:26PM,0,boxscore,27,52,394,2,487,4,-1.1%,4.5
NYG,NO,14,Sun,December 9,4:26PM,1,boxscore,52,27,394,2,487,4,18.4%,-4.5
NYJ,JAC,14,Sun,December 9,1:02PM,0,boxscore,17,10,270,2,291,2,-11.3%,-3.0
OAK,DEN,14,Thu,December 6,8:30PM,1,boxscore,13,26,428,1,324,2,-34.9%,10.5
PHI,TB,14,Sun,December 9,1:03PM,0,boxscore,23,21,367,1,314,0,-21.4%,7.0
PIT,SD,14,Sun,December 9,1:02PM,1,boxscore,24,34,294,0,340,2,2.7%,-7.5
SD,PIT,14,Sun,December 9,1:02PM,0,boxscore,34,24,294,0,340,2,-6.8%,7.5
SEA,ARI,14,Sun,December 9,4:26PM,1,boxscore,58,0,493,1,154,8,35.6%,-10.0
SF,MIA,14,Sun,December 9,4:05PM,1,boxscore,27,13,321,0,227,1,32.2%,-10.5
STL,BUF,14,Sun,December 9,1:02PM,0,boxscore,15,12,285,1,281,2,-4.5%,3.0
TB,PHI,14,Sun,December 9,1:03PM,1,boxscore,21,23,367,1,314,0,2.9%,-7.0
TEN,IND,14,Sun,December 9,1:02PM,0,boxscore,23,27,269,2,356,2,-26.6%,4.0
WAS,BAL,14,Sun,December 9,1:03PM,1,boxscore,31,28,423,1,359,2,7.1%,-1.5
