Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ARI,BUF,6,Sun,4:05PM,1,-7.2%,-5.0,-3,-8.0
2012,ATL,OAK,6,Sun,1:01PM,1,27.0%,-10.0,3,-7.0
2012,BAL,DAL,6,Sun,1:02PM,1,14.4%,-3.0,2,-1.0
2012,BUF,ARI,6,Sun,4:05PM,0,-19.8%,5.0,3,8.0
2012,CIN,CLE,6,Sun,1:02PM,0,-13.0%,-2.0,-10,-12.0
2012,CLE,CIN,6,Sun,1:02PM,1,-22.4%,2.0,10,12.0
2012,DAL,BAL,6,Sun,1:02PM,0,-6.1%,3.0,-2,1.0
2012,DEN,SD,6,Mon,8:40PM,0,17.6%,0.0,11,11.0
2012,DET,PHI,6,Sun,1:03PM,0,-4.3%,3.5,3,6.5
2012,GB,HOU,6,Sun,8:30PM,0,25.4%,4.0,18,22.0
2012,HOU,GB,6,Sun,8:30PM,1,25.7%,-4.0,-18,-22.0
2012,IND,NYJ,6,Sun,1:02PM,0,-12.1%,3.0,-26,-23.0
2012,KC,TB,6,Sun,1:00PM,0,-24.9%,5.0,-28,-23.0
2012,MIA,STL,6,Sun,1:00PM,1,6.2%,-5.0,3,-2.0
2012,MIN,WAS,6,Sun,4:24PM,0,12.4%,-2.0,-12,-14.0
2012,NE,SEA,6,Sun,4:04PM,0,31.2%,-4.0,-1,-5.0
2012,NYG,SF,6,Sun,4:23PM,0,19.5%,7.0,23,30.0
2012,NYJ,IND,6,Sun,1:02PM,1,-12.4%,-3.0,26,23.0
2012,OAK,ATL,6,Sun,1:01PM,0,-21.6%,10.0,-3,7.0
2012,PHI,DET,6,Sun,1:03PM,1,-5.1%,-3.5,-3,-6.5
2012,PIT,TEN,6,Thu,8:29PM,0,0.3%,-6.5,-3,-9.5
2012,SD,DEN,6,Mon,8:40PM,1,-5.0%,-0.0,-11,-11.0
2012,SEA,NE,6,Sun,4:04PM,1,11.9%,4.0,1,5.0
2012,SF,NYG,6,Sun,4:23PM,1,34.2%,-7.0,-23,-30.0
2012,STL,MIA,6,Sun,1:00PM,0,-13.7%,5.0,-3,2.0
2012,TB,KC,6,Sun,1:00PM,1,-11.1%,-5.0,28,23.0
2012,TEN,PIT,6,Thu,8:29PM,1,-30.0%,6.5,3,9.5
2012,WAS,MIN,6,Sun,4:24PM,1,-9.0%,2.0,12,14.0
