Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2016,ARI,MIA,14,Sun,1:00PM,0,-5.0%,-2.0,-3,-5.0
2016,ATL,LARM,14,Sun,4:25PM,0,18.5%,-4.5,28,23.5
2016,BAL,NE,14,Mon,8:30PM,0,13.3%,6.0,-7,-1.0
2016,BUF,PIT,14,Sun,1:00PM,1,3.1%,1.0,-7,-6.0
2016,CAR,SD,14,Sun,1:00PM,1,-7.5%,-1.0,12,11.0
2016,CHI,DET,14,Sun,1:00PM,0,-3.0%,7.5,-3,4.5
2016,CIN,CLE,14,Sun,1:00PM,0,0.2%,-4.5,13,8.5
2016,CLE,CIN,14,Sun,1:00PM,1,-38.7%,4.5,-13,-8.5
2016,DAL,NYG,14,Sun,8:30PM,0,21.6%,-3.5,-3,-6.5
2016,DEN,TEN,14,Sun,1:00PM,0,3.9%,2.0,-3,-1.0
2016,DET,CHI,14,Sun,1:00PM,1,-8.3%,-7.5,3,-4.5
2016,GB,SEA,14,Sun,4:25PM,1,3.4%,3.0,28,31.0
2016,HOU,IND,14,Sun,1:00PM,0,-25.3%,6.5,5,11.5
2016,IND,HOU,14,Sun,1:00PM,1,-6.3%,-6.5,-5,-11.5
2016,JAC,MIN,14,Sun,1:00PM,1,-17.3%,3.0,-9,-6.0
2016,KC,OAK,14,Thu,8:25PM,1,14.8%,-3.5,8,4.5
2016,LARM,ATL,14,Sun,4:25PM,1,-17.4%,4.5,-28,-23.5
2016,MIA,ARI,14,Sun,1:00PM,1,3.8%,2.0,3,5.0
2016,MIN,JAC,14,Sun,1:00PM,0,0.4%,-3.0,9,6.0
2016,NE,BAL,14,Mon,8:30PM,1,25.0%,-6.0,7,1.0
2016,NO,TB,14,Sun,4:25PM,0,5.4%,2.0,-5,-3.0
2016,NYG,DAL,14,Sun,8:30PM,1,5.0%,3.5,3,6.5
2016,NYJ,SF,14,Sun,4:05PM,0,-33.8%,3.0,6,9.0
2016,OAK,KC,14,Thu,8:25PM,0,16.1%,3.5,-8,-4.5
2016,PHI,WAS,14,Sun,1:00PM,1,15.3%,2.0,-5,-3.0
2016,PIT,BUF,14,Sun,1:00PM,0,14.3%,-1.0,7,6.0
2016,SD,CAR,14,Sun,1:00PM,0,1.1%,1.0,-12,-11.0
2016,SEA,GB,14,Sun,4:25PM,0,17.8%,-3.0,-28,-31.0
2016,SF,NYJ,14,Sun,4:05PM,1,-25.6%,-3.0,-6,-9.0
2016,TB,NO,14,Sun,4:25PM,1,1.0%,-2.0,5,3.0
2016,TEN,DEN,14,Sun,1:00PM,1,2.3%,-2.0,3,1.0
2016,WAS,PHI,14,Sun,1:00PM,0,9.8%,-2.0,5,3.0
