Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2016,ARI,MIA,14,Sun,1:00PM,0,-5.0%,-2.0,-3,-5.0,-8.8,-4.14,-6.14,1.1399999999999997,"[[8.0, 5.5], [2.5, 0.5]]",0,,1
2016,ATL,LARM,14,Sun,4:25PM,0,18.5%,-4.5,28,23.5,35.9,5.86,1.3600000000000003,22.14,"[[-2.0, -4.5], [-7.5, -9.5]]",1,ATL,1
2016,BAL,NE,14,Mon,8:30PM,0,13.3%,6.0,-7,-1.0,-11.7,-4.77,1.2300000000000004,-2.2300000000000004,"[[8.5, 6.5], [3.5, 1.0]]",0,,0
2016,BUF,PIT,14,Sun,1:00PM,1,3.1%,1.0,-7,-6.0,-11.200000000000001,-0.25,0.75,-6.75,"[[4.0, 2.0], [-1.0, -3.5]]",0,,0
2016,CAR,SD,14,Sun,1:00PM,1,-7.5%,-1.0,12,11.0,-8.6,0.32,-0.6799999999999999,11.68,"[[3.5, 1.0], [-2.0, -4.0]]",0,,0
2016,CHI,DET,14,Sun,1:00PM,0,-3.0%,7.5,-3,4.5,5.300000000000001,-1.06,6.4399999999999995,-1.94,"[[5.0, 2.5], [-0.5, -2.5]]",0,,1
2016,CIN,CLE,14,Sun,1:00PM,0,0.2%,-4.5,13,8.5,38.900000000000006,6.56,2.0599999999999996,6.44,"[[-3.0, -5.0], [-8.0, -10.5]]",1,CIN,1
2016,CLE,CIN,14,Sun,1:00PM,1,-38.7%,4.5,-13,-8.5,-38.900000000000006,-6.56,-2.0599999999999996,-6.44,"[[10.5, 8.0], [5.0, 3.0]]",1,CIN,1
2016,DAL,NYG,14,Sun,8:30PM,0,21.6%,-3.5,-3,-6.5,16.6,1.46,-2.04,-4.46,"[[2.0, 0.0], [-3.0, -5.0]]",1,NYG,1
2016,DEN,TEN,14,Sun,1:00PM,0,3.9%,2.0,-3,-1.0,1.6,-1.87,0.1299999999999999,-1.13,"[[5.5, 3.5], [0.5, -2.0]]",0,,0
