Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,MIA,14,Sun,December 11,1:00PM,0,boxscore,23,26,314,3,300,4,-5.0%,-2.0
ATL,LARM,14,Sun,December 11,4:25PM,0,boxscore,42,14,286,0,312,5,18.5%,-4.5
BAL,NE,14,Mon,December 12,8:30PM,0,boxscore,23,30,496,3,348,1,13.3%,6.0
BUF,PIT,14,Sun,December 11,1:00PM,1,boxscore,20,27,460,3,275,1,3.1%,1.0
CAR,SD,14,Sun,December 11,1:00PM,1,boxscore,28,16,272,1,278,5,-7.5%,-1.0
CHI,DET,14,Sun,December 11,1:00PM,0,boxscore,17,20,323,2,296,0,-3.0%,7.5
CIN,CLE,14,Sun,December 11,1:00PM,0,boxscore,23,10,360,0,254,1,0.2%,-4.5
CLE,CIN,14,Sun,December 11,1:00PM,1,boxscore,10,23,360,0,254,1,-38.7%,4.5
DAL,NYG,14,Sun,December 11,8:30PM,0,boxscore,7,10,260,3,260,3,21.6%,-3.5
DEN,TEN,14,Sun,December 11,1:00PM,0,boxscore,10,13,253,0,348,2,3.9%,2.0
DET,CHI,14,Sun,December 11,1:00PM,1,boxscore,20,17,323,2,296,0,-8.3%,-7.5
GB,SEA,14,Sun,December 11,4:25PM,1,boxscore,38,10,330,0,354,6,3.4%,3.0
HOU,IND,14,Sun,December 11,1:00PM,0,boxscore,22,17,316,1,348,3,-25.3%,6.5
IND,HOU,14,Sun,December 11,1:00PM,1,boxscore,17,22,316,1,348,3,-6.3%,-6.5
JAC,MIN,14,Sun,December 11,1:00PM,1,boxscore,16,25,377,1,315,0,-17.3%,3.0
KC,OAK,14,Thu,December 8,8:25PM,1,boxscore,21,13,323,3,244,0,14.8%,-3.5
LARM,ATL,14,Sun,December 11,4:25PM,1,boxscore,14,42,286,0,312,5,-17.4%,4.5
MIA,ARI,14,Sun,December 11,1:00PM,1,boxscore,26,23,314,3,300,4,3.8%,2.0
MIN,JAC,14,Sun,December 11,1:00PM,0,boxscore,25,16,377,1,315,0,0.4%,-3.0
NE,BAL,14,Mon,December 12,8:30PM,1,boxscore,30,23,496,3,348,1,25.0%,-6.0
NO,TB,14,Sun,December 11,4:25PM,0,boxscore,11,16,270,0,294,3,5.4%,2.0
NYG,DAL,14,Sun,December 11,8:30PM,1,boxscore,10,7,260,3,260,3,5.0%,3.5
NYJ,SF,14,Sun,December 11,4:05PM,0,boxscore,23,17,404,1,364,0,-33.8%,3.0
OAK,KC,14,Thu,December 8,8:25PM,0,boxscore,13,21,323,3,244,0,16.1%,3.5
PHI,WAS,14,Sun,December 11,1:00PM,1,boxscore,22,27,334,1,383,2,15.3%,2.0
PIT,BUF,14,Sun,December 11,1:00PM,0,boxscore,27,20,460,3,275,1,14.3%,-1.0
SD,CAR,14,Sun,December 11,1:00PM,0,boxscore,16,28,272,1,278,5,1.1%,1.0
SEA,GB,14,Sun,December 11,4:25PM,0,boxscore,10,38,330,0,354,6,17.8%,-3.0
SF,NYJ,14,Sun,December 11,4:05PM,1,boxscore,17,23,404,1,364,0,-25.6%,-3.0
TB,NO,14,Sun,December 11,4:25PM,1,boxscore,16,11,270,0,294,3,1.0%,-2.0
TEN,DEN,14,Sun,December 11,1:00PM,1,boxscore,13,10,253,0,348,2,2.3%,-2.0
WAS,PHI,14,Sun,December 11,1:00PM,0,boxscore,27,22,334,1,383,2,9.8%,-2.0
