Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,PHI,15,Sun,December 20,8:31PM,0,boxscore,40,17,493,0,424,4,18.2%,-3.5
ATL,JAC,15,Sun,December 20,1:02PM,0,boxscore,23,17,328,1,370,1,-20.2%,3.0
BAL,KC,15,Sun,December 20,1:02PM,1,boxscore,14,34,277,0,366,3,-8.9%,6.5
BUF,WAS,15,Sun,December 20,1:03PM,0,boxscore,25,35,431,1,452,0,5.7%,-2.5
CAR,NYG,15,Sun,December 20,1:02PM,0,boxscore,38,35,480,1,406,2,30.6%,-4.0
CHI,MIN,15,Sun,December 20,1:02PM,0,boxscore,17,38,350,0,293,2,-1.1%,5.5
CIN,SF,15,Sun,December 20,4:25PM,0,boxscore,24,14,242,1,318,4,31.8%,-5.5
CLE,SEA,15,Sun,December 20,4:06PM,0,boxscore,13,30,423,0,230,1,-26.9%,14.0
DAL,NYJ,15,Sat,December 19,8:26PM,1,boxscore,16,19,372,1,309,4,-17.7%,3.0
DEN,PIT,15,Sun,December 20,4:25PM,0,boxscore,27,34,377,2,385,2,16.5%,6.0
DET,NO,15,Mon,December 21,8:30PM,0,boxscore,35,27,396,1,399,0,1.6%,2.5
GB,OAK,15,Sun,December 20,4:05PM,0,boxscore,30,20,293,2,372,2,5.9%,-3.0
HOU,IND,15,Sun,December 20,1:02PM,0,boxscore,16,10,305,2,190,2,-7.2%,1.5
IND,HOU,15,Sun,December 20,1:02PM,1,boxscore,10,16,305,2,190,2,-18.6%,-1.5
JAC,ATL,15,Sun,December 20,1:02PM,1,boxscore,17,23,328,1,370,1,-8.4%,-3.0
KC,BAL,15,Sun,December 20,1:02PM,0,boxscore,34,14,277,0,366,3,35.8%,-6.5
MIA,SD,15,Sun,December 20,4:25PM,0,boxscore,14,30,442,2,231,1,-17.6%,1.5
MIN,CHI,15,Sun,December 20,1:02PM,1,boxscore,38,17,350,0,293,2,5.3%,-5.5
NE,TEN,15,Sun,December 20,1:02PM,1,boxscore,33,16,346,1,282,3,25.5%,-14.0
NO,DET,15,Mon,December 21,8:30PM,1,boxscore,27,35,396,1,399,0,-14.5%,-2.5
NYG,CAR,15,Sun,December 20,1:02PM,1,boxscore,35,38,480,1,406,2,-1.6%,4.0
NYJ,DAL,15,Sat,December 19,8:26PM,0,boxscore,19,16,372,1,309,4,9.7%,-3.0
OAK,GB,15,Sun,December 20,4:05PM,1,boxscore,20,30,293,2,372,2,5.4%,3.0
PHI,ARI,15,Sun,December 20,8:31PM,1,boxscore,17,40,493,0,424,4,-5.5%,3.5
PIT,DEN,15,Sun,December 20,4:25PM,1,boxscore,34,27,377,2,385,2,23.4%,-6.0
SD,MIA,15,Sun,December 20,4:25PM,1,boxscore,30,14,442,2,231,1,-22.8%,-1.5
SEA,CLE,15,Sun,December 20,4:06PM,1,boxscore,30,13,423,0,230,1,39.8%,-14.0
SF,CIN,15,Sun,December 20,4:25PM,1,boxscore,14,24,242,1,318,4,-31.6%,5.5
STL,TB,15,Thu,December 17,8:25PM,1,boxscore,31,23,319,0,509,2,-10.8%,-2.5
TB,STL,15,Thu,December 17,8:25PM,0,boxscore,23,31,319,0,509,2,2.0%,2.5
TEN,NE,15,Sun,December 20,1:02PM,0,boxscore,16,33,346,1,282,3,-25.1%,14.0
WAS,BUF,15,Sun,December 20,1:03PM,1,boxscore,35,25,431,1,452,0,-3.8%,2.5
