Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,ATL,6,Sun,4:05PM,1,-17.1%,3.0,1,4.0
2019,ATL,ARI,6,Sun,4:05PM,0,-8.6%,-3.0,-1,-4.0
2019,BAL,CIN,6,Sun,1:00PM,1,10.8%,-10.5,6,-4.5
2019,CAR,TB,6,Sun,9:30AM,0,3.0%,-2.0,11,9.0
2019,CIN,BAL,6,Sun,1:00PM,0,-26.6%,10.5,-6,4.5
2019,CLE,SEA,6,Sun,1:00PM,1,-7.5%,-1.0,-4,-5.0
2019,DAL,NYJ,6,Sun,4:25PM,0,14.3%,-7.0,-2,-9.0
2019,DEN,TEN,6,Sun,4:25PM,1,-9.2%,-1.0,16,15.0
2019,DET,GB,6,Mon,8:15PM,0,5.2%,3.5,-1,2.5
2019,GB,DET,6,Mon,8:15PM,1,8.9%,-3.5,1,-2.5
2019,HOU,KC,6,Sun,1:00PM,0,8.2%,3.5,7,10.5
2019,JAX,NO,6,Sun,1:00PM,1,-1.5%,-2.5,-7,-9.5
2019,KC,HOU,6,Sun,1:00PM,1,19.6%,-3.5,-7,-10.5
2019,LAC,PIT,6,Sun,8:20PM,1,4.6%,-6.0,-7,-13.0
2019,LAR,SF,6,Sun,4:05PM,1,7.9%,-3.0,-13,-16.0
2019,MIA,WAS,6,Sun,1:00PM,1,-57.0%,6.0,-1,5.0
2019,MIN,PHI,6,Sun,1:00PM,1,8.6%,-3.5,18,14.5
2019,NE,NYG,6,Thu,8:20PM,1,37.9%,-16.5,21,4.5
2019,NO,JAX,6,Sun,1:00PM,0,14.7%,2.5,7,9.5
2019,NYG,NE,6,Thu,8:20PM,0,-15.8%,16.5,-21,-4.5
2019,NYJ,DAL,6,Sun,4:25PM,1,-19.1%,7.0,2,9.0
2019,PHI,MIN,6,Sun,1:00PM,0,16.0%,3.5,-18,-14.5
2019,PIT,LAC,6,Sun,8:20PM,0,-1.2%,6.0,7,13.0
2019,SEA,CLE,6,Sun,1:00PM,0,11.2%,1.0,4,5.0
2019,SF,LAR,6,Sun,4:05PM,0,25.8%,3.0,13,16.0
2019,TB,CAR,6,Sun,9:30AM,1,-4.3%,2.0,-11,-9.0
2019,TEN,DEN,6,Sun,4:25PM,0,-2.5%,1.0,-16,-15.0
2019,WAS,MIA,6,Sun,1:00PM,0,-25.0%,-6.0,1,-5.0
