Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,ATL,6,Sun,October 13,4:05PM,1,boxscore,34,33,442,0,444,0,-17.1%,3.0
ATL,ARI,6,Sun,October 13,4:05PM,0,boxscore,33,34,442,0,444,0,-8.6%,-3.0
BAL,CIN,6,Sun,October 13,1:00PM,1,boxscore,23,17,497,1,250,1,10.8%,-10.5
CAR,TB,6,Sun,October 13,9:30AM,0,boxscore,37,26,268,1,407,7,3.0%,-2.0
CIN,BAL,6,Sun,October 13,1:00PM,0,boxscore,17,23,497,1,250,1,-26.6%,10.5
CLE,SEA,6,Sun,October 13,1:00PM,1,boxscore,28,32,454,1,406,4,-7.5%,-1.0
DAL,NYJ,6,Sun,October 13,4:25PM,0,boxscore,22,24,382,1,399,0,14.3%,-7.0
DEN,TEN,6,Sun,October 13,4:25PM,1,boxscore,16,0,270,1,204,3,-9.2%,-1.0
DET,GB,6,Mon,October 14,8:15PM,0,boxscore,22,23,447,3,299,0,5.2%,3.5
GB,DET,6,Mon,October 14,8:15PM,1,boxscore,23,22,447,3,299,0,8.9%,-3.5
HOU,KC,6,Sun,October 13,1:00PM,0,boxscore,31,24,472,3,309,2,8.2%,3.5
JAX,NO,6,Sun,October 13,1:00PM,1,boxscore,6,13,326,0,226,1,-1.5%,-2.5
KC,HOU,6,Sun,October 13,1:00PM,1,boxscore,24,31,472,3,309,2,19.6%,-3.5
LAC,PIT,6,Sun,October 13,8:20PM,1,boxscore,17,24,256,1,348,3,4.6%,-6.0
LAR,SF,6,Sun,October 13,4:05PM,1,boxscore,7,20,331,2,157,1,7.9%,-3.0
MIA,WAS,6,Sun,October 13,1:00PM,1,boxscore,16,17,311,0,271,2,-57.0%,6.0
MIN,PHI,6,Sun,October 13,1:00PM,1,boxscore,38,20,447,2,400,3,8.6%,-3.5
NE,NYG,6,Thu,October 10,8:20PM,1,boxscore,35,14,427,2,213,4,37.9%,-16.5
NO,JAX,6,Sun,October 13,1:00PM,0,boxscore,13,6,326,0,226,1,14.7%,2.5
NYG,NE,6,Thu,October 10,8:20PM,0,boxscore,14,35,427,2,213,4,-15.8%,16.5
NYJ,DAL,6,Sun,October 13,4:25PM,1,boxscore,24,22,382,1,399,0,-19.1%,7.0
PHI,MIN,6,Sun,October 13,1:00PM,0,boxscore,20,38,447,2,400,3,16.0%,3.5
PIT,LAC,6,Sun,October 13,8:20PM,0,boxscore,24,17,256,1,348,3,-1.2%,6.0
SEA,CLE,6,Sun,October 13,1:00PM,0,boxscore,32,28,454,1,406,4,11.2%,1.0
SF,LAR,6,Sun,October 13,4:05PM,0,boxscore,20,7,331,2,157,1,25.8%,3.0
TB,CAR,6,Sun,October 13,9:30AM,1,boxscore,26,37,268,1,407,7,-4.3%,2.0
TEN,DEN,6,Sun,October 13,4:25PM,0,boxscore,0,16,270,1,204,3,-2.5%,1.0
WAS,MIA,6,Sun,October 13,1:00PM,0,boxscore,17,16,311,0,271,2,-25.0%,-6.0
