Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2009,ARI,DET,15,Sun,1:02PM,0,19.7%,-14.0,7,-7.0
2009,ATL,NYJ,15,Sun,1:03PM,0,-8.5%,7.0,3,10.0
2009,BAL,CHI,15,Sun,4:15PM,1,26.2%,-11.0,24,13.0
2009,BUF,NE,15,Sun,1:02PM,1,-14.3%,7.0,-7,0.0
2009,CAR,MIN,15,Sun,8:30PM,1,1.4%,9.0,19,28.0
2009,CHI,BAL,15,Sun,4:15PM,0,-23.7%,11.0,-24,-13.0
2009,CIN,SD,15,Sun,4:05PM,0,4.4%,7.0,-3,4.0
2009,CLE,KC,15,Sun,1:00PM,0,-31.6%,3.0,7,10.0
2009,DAL,NO,15,Sat,8:22PM,0,20.5%,7.5,7,14.5
2009,DEN,OAK,15,Sun,4:05PM,1,14.2%,-14.0,-1,-15.0
2009,DET,ARI,15,Sun,1:02PM,1,-51.6%,14.0,-7,7.0
2009,GB,PIT,15,Sun,4:15PM,0,29.0%,2.5,-1,1.5
2009,HOU,STL,15,Sun,1:00PM,0,19.0%,-14.0,3,-11.0
2009,IND,JAC,15,Thu,8:21PM,0,29.2%,-3.0,4,1.0
2009,JAC,IND,15,Thu,8:21PM,1,-1.1%,3.0,-4,-1.0
2009,KC,CLE,15,Sun,1:00PM,1,-36.1%,-3.0,-7,-10.0
2009,MIA,TEN,15,Sun,1:02PM,0,7.7%,4.5,-3,1.5
2009,MIN,CAR,15,Sun,8:30PM,0,23.2%,-9.0,-19,-28.0
2009,NE,BUF,15,Sun,1:02PM,0,28.7%,-7.0,7,0.0
2009,NO,DAL,15,Sat,8:22PM,1,26.8%,-7.5,-7,-14.5
2009,NYG,WAS,15,Mon,8:40PM,0,7.3%,-3.0,33,30.0
2009,NYJ,ATL,15,Sun,1:03PM,1,5.4%,-7.0,-3,-10.0
2009,OAK,DEN,15,Sun,4:05PM,0,-36.7%,14.0,1,15.0
2009,PHI,SF,15,Sun,4:16PM,1,28.6%,-7.5,14,6.5
2009,PIT,GB,15,Sun,4:15PM,1,12.6%,-2.5,1,-1.5
2009,SD,CIN,15,Sun,4:05PM,1,16.6%,-7.0,3,-4.0
2009,SEA,TB,15,Sun,4:16PM,1,-28.9%,-6.5,-17,-23.5
2009,SF,PHI,15,Sun,4:16PM,0,8.4%,7.5,-14,-6.5
2009,STL,HOU,15,Sun,1:00PM,1,-39.2%,14.0,-3,11.0
2009,TB,SEA,15,Sun,4:16PM,0,-34.7%,6.5,17,23.5
2009,TEN,MIA,15,Sun,1:02PM,1,3.8%,-4.5,3,-1.5
2009,WAS,NYG,15,Mon,8:40PM,1,3.3%,3.0,-33,-30.0
