Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SF,12,Mon,November 29,8:40PM,1,boxscore,6,27,386,1,203,2,-36.1%,2.0
ATL,GB,12,Sun,November 28,1:02PM,1,boxscore,20,17,294,0,418,1,13.0%,-2.0
BAL,TB,12,Sun,November 28,4:15PM,1,boxscore,17,10,349,1,263,0,20.4%,-7.5
BUF,PIT,12,Sun,November 28,1:02PM,1,boxscore,16,19,426,1,329,2,-17.6%,7.0
CAR,CLE,12,Sun,November 28,1:03PM,0,boxscore,23,24,379,3,326,1,-45.5%,7.5
CHI,PHI,12,Sun,November 28,4:15PM,1,boxscore,31,26,349,0,398,1,-9.2%,3.5
CIN,NYJ,12,Thu,November 25,8:30PM,0,boxscore,10,26,319,1,163,3,-7.8%,9.5
CLE,CAR,12,Sun,November 28,1:03PM,1,boxscore,24,23,379,3,326,1,10.1%,-7.5
DAL,NO,12,Thu,November 25,4:36PM,1,boxscore,27,30,414,2,457,3,-17.9%,4.5
DEN,STL,12,Sun,November 28,4:16PM,1,boxscore,33,36,431,0,449,2,-14.4%,-3.0
DET,NE,12,Thu,November 25,12:38PM,1,boxscore,24,45,447,0,406,2,-7.7%,7.5
GB,ATL,12,Sun,November 28,1:02PM,0,boxscore,17,20,294,0,418,1,25.4%,2.0
HOU,TEN,12,Sun,November 28,1:02PM,1,boxscore,20,0,346,0,162,3,-0.4%,-5.0
IND,SD,12,Sun,November 28,8:30PM,1,boxscore,14,36,301,0,303,5,11.7%,-2.0
JAC,NYG,12,Sun,November 28,1:02PM,0,boxscore,20,24,361,0,328,2,-8.4%,7.5
KC,SEA,12,Sun,November 28,4:06PM,0,boxscore,42,24,503,1,288,3,-0.4%,-2.0
MIA,OAK,12,Sun,November 28,4:05PM,0,boxscore,33,17,471,1,263,3,12.3%,3.0
MIN,WAS,12,Sun,November 28,1:02PM,0,boxscore,17,13,299,0,216,1,-17.8%,-2.5
NE,DET,12,Thu,November 25,12:38PM,0,boxscore,45,24,447,0,406,2,27.7%,-7.5
NO,DAL,12,Thu,November 25,4:36PM,0,boxscore,30,27,414,2,457,3,8.6%,-4.5
NYG,JAC,12,Sun,November 28,1:02PM,1,boxscore,24,20,361,0,328,2,21.8%,-7.5
NYJ,CIN,12,Thu,November 25,8:30PM,1,boxscore,26,10,319,1,163,3,10.9%,-9.5
OAK,MIA,12,Sun,November 28,4:05PM,1,boxscore,17,33,471,1,263,3,-14.4%,-3.0
PHI,CHI,12,Sun,November 28,4:15PM,0,boxscore,26,31,349,0,398,1,35.4%,-3.5
PIT,BUF,12,Sun,November 28,1:02PM,0,boxscore,19,16,426,1,329,2,33.1%,-7.0
SD,IND,12,Sun,November 28,8:30PM,0,boxscore,36,14,301,0,303,5,18.0%,2.0
SEA,KC,12,Sun,November 28,4:06PM,1,boxscore,24,42,503,1,288,3,-26.6%,2.0
SF,ARI,12,Mon,November 29,8:40PM,0,boxscore,27,6,386,1,203,2,-5.0%,-2.0
STL,DEN,12,Sun,November 28,4:16PM,0,boxscore,36,33,431,0,449,2,-16.7%,3.0
TB,BAL,12,Sun,November 28,4:15PM,0,boxscore,10,17,349,1,263,0,0.0%,7.5
TEN,HOU,12,Sun,November 28,1:02PM,0,boxscore,0,20,346,0,162,3,25.1%,5.0
WAS,MIN,12,Sun,November 28,1:02PM,1,boxscore,13,17,299,0,216,1,-9.4%,2.5
