Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2016,ARI @ ATL,12,Sun,1:00PM,-2.1%,4.0,-19,-15.0,-21.6,-6.88,-2.88,-12.120000000000001,"[[10.5, 8.5], [5.5, 3.0]]",1,ATL,1
2016,CAR @ OAK,12,Sun,4:25PM,-4.7%,3.5,-3,0.5,-13.600000000000001,-5.18,-1.6799999999999997,2.1799999999999997,"[[9.0, 6.5], [3.5, 1.5]]",1,OAK,0
2016,CIN @ BAL,12,Sun,1:00PM,-0.5%,3.5,-5,-1.5,-1.5,-2.55,0.9500000000000002,-2.45,"[[6.0, 4.0], [1.0, -1.0]]",0,,0
2016,GB @ PHI,12,Mon,8:30PM,-5.0%,4.0,14,18.0,-29.3,-8.5,-4.5,22.5,"[[12.0, 10.0], [7.0, 5.0]]",0,,0
2016,JAC @ BUF,12,Sun,1:00PM,-19.8%,8.5,-7,1.5,-30.0,-8.64,-0.14000000000000057,1.6400000000000006,"[[12.5, 10.0], [7.0, 5.0]]",0,,0
2016,KC @ DEN,12,Sun,8:30PM,3.9%,3.5,3,6.5,-2.8000000000000003,-2.83,0.6699999999999999,5.83,"[[6.5, 4.5], [1.5, -1.0]]",0,,1
2016,LARM @ NO,12,Sun,1:00PM,-8.1%,8.0,-28,-20.0,-13.899999999999999,-5.24,2.76,-22.759999999999998,"[[9.0, 6.5], [3.5, 1.5]]",1,LARM,0
2016,MIN @ DET,12,Thu,12:30PM,4.4%,1.5,-3,-1.5,17.3,1.62,3.12,-4.62,"[[2.0, -0.0], [-3.0, -5.5]]",1,MIN,0
2016,NE @ NYJ,12,Sun,4:25PM,22.1%,-8.5,5,-3.5,51.5,9.54,1.0399999999999991,-4.539999999999999,"[[-6.0, -8.0], [-11.0, -13.0]]",0,,0
2016,NYG @ CLE,12,Sun,1:00PM,3.3%,-6.5,14,7.5,40.699999999999996,6.98,0.4800000000000004,7.02,"[[-3.5, -5.5], [-8.5, -10.5]]",0,,1
2016,PIT @ IND,12,Thu,8:30PM,8.5%,-8.0,21,13.0,21.3,2.52,-5.48,18.48,"[[1.0, -1.0], [-4.0, -6.0]]",0,,0
2016,SD @ HOU,12,Sun,1:00PM,1.3%,-2.5,8,5.5,27.1,3.84,1.3399999999999999,4.16,"[[-0.0, -2.5], [-5.5, -7.5]]",1,SD,1
2016,SEA @ TB,12,Sun,4:05PM,27.8%,-5.0,-9,-14.0,34.2,5.47,0.46999999999999975,-14.469999999999999,"[[-2.0, -4.0], [-7.0, -9.0]]",0,,0
2016,SF @ MIA,12,Sun,1:00PM,-18.4%,7.5,-7,0.5,-33.0,-9.27,-1.7699999999999996,2.2699999999999996,"[[13.0, 11.0], [8.0, 5.5]]",1,MIA,0
2016,TEN @ CHI,12,Sun,1:00PM,-2.8%,-6.5,6,-0.5,2.2,-1.74,-8.24,7.74,"[[5.5, 3.0], [0.0, -2.0]]",0,,1
2016,WAS @ DAL,12,Thu,4:30PM,12.7%,5.5,-5,0.5,-7.0,-3.75,1.75,-1.25,"[[7.5, 5.0], [2.0, 0.0]]",1,WAS,1
