Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2016,ARI,ATL,12,Sun,1:00PM,0,-2.1%,4.0,-19,-15.0
2016,ATL,ARI,12,Sun,1:00PM,1,19.5%,-4.0,19,15.0
2016,BAL,CIN,12,Sun,1:00PM,1,1.0%,-3.5,5,1.5
2016,BUF,JAC,12,Sun,1:00PM,1,10.2%,-8.5,7,-1.5
2016,CAR,OAK,12,Sun,4:25PM,0,-4.7%,3.5,-3,0.5
2016,CHI,TEN,12,Sun,1:00PM,1,-5.0%,6.5,-6,0.5
2016,CIN,BAL,12,Sun,1:00PM,0,-0.5%,3.5,-5,-1.5
2016,CLE,NYG,12,Sun,1:00PM,1,-37.4%,6.5,-14,-7.5
2016,DAL,WAS,12,Thu,4:30PM,1,19.7%,-5.5,5,-0.5
2016,DEN,KC,12,Sun,8:30PM,1,6.7%,-3.5,-3,-6.5
2016,DET,MIN,12,Thu,12:30PM,1,-12.9%,-1.5,3,1.5
2016,GB,PHI,12,Mon,8:30PM,0,-5.0%,4.0,14,18.0
2016,HOU,SD,12,Sun,1:00PM,1,-25.8%,2.5,-8,-5.5
2016,IND,PIT,12,Thu,8:30PM,1,-12.8%,8.0,-21,-13.0
2016,JAC,BUF,12,Sun,1:00PM,0,-19.8%,8.5,-7,1.5
2016,KC,DEN,12,Sun,8:30PM,0,3.9%,3.5,3,6.5
2016,LARM,NO,12,Sun,1:00PM,0,-8.1%,8.0,-28,-20.0
2016,MIA,SF,12,Sun,1:00PM,1,14.6%,-7.5,7,-0.5
2016,MIN,DET,12,Thu,12:30PM,0,4.4%,1.5,-3,-1.5
2016,NE,NYJ,12,Sun,4:25PM,0,22.1%,-8.5,5,-3.5
2016,NO,LARM,12,Sun,1:00PM,1,5.8%,-8.0,28,20.0
2016,NYG,CLE,12,Sun,1:00PM,0,3.3%,-6.5,14,7.5
2016,NYJ,NE,12,Sun,4:25PM,1,-29.4%,8.5,-5,3.5
2016,OAK,CAR,12,Sun,4:25PM,1,8.9%,-3.5,3,-0.5
2016,PHI,GB,12,Mon,8:30PM,1,24.3%,-4.0,-14,-18.0
2016,PIT,IND,12,Thu,8:30PM,0,8.5%,-8.0,21,13.0
2016,SD,HOU,12,Sun,1:00PM,0,1.3%,-2.5,8,5.5
2016,SEA,TB,12,Sun,4:05PM,0,27.8%,-5.0,-9,-14.0
2016,SF,MIA,12,Sun,1:00PM,0,-18.4%,7.5,-7,0.5
2016,TB,SEA,12,Sun,4:05PM,1,-6.4%,5.0,9,14.0
2016,TEN,CHI,12,Sun,1:00PM,0,-2.8%,-6.5,6,-0.5
2016,WAS,DAL,12,Thu,4:30PM,0,12.7%,5.5,-5,0.5
