Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,MIN,9,Sun,November 7,1:05PM,0,boxscore,24,27,507,3,225,1,-37.9%,7.5
ATL,TB,9,Sun,November 7,1:02PM,1,boxscore,27,21,365,0,278,2,11.9%,-9.0
BAL,MIA,9,Sun,November 7,1:02PM,1,boxscore,26,10,402,0,289,3,8.2%,-5.0
BUF,CHI,9,Sun,November 7,1:02PM,1,boxscore,19,22,283,1,340,3,-28.3%,3.0
CAR,NO,9,Sun,November 7,1:04PM,1,boxscore,3,34,408,1,195,2,-37.2%,6.5
CHI,BUF,9,Sun,November 7,1:02PM,0,boxscore,22,19,283,1,340,3,-14.5%,-3.0
CIN,PIT,9,Mon,November 8,8:40PM,1,boxscore,21,27,314,2,272,2,-7.3%,5.5
CLE,NE,9,Sun,November 7,1:02PM,1,boxscore,34,14,404,1,283,3,-3.5%,4.0
DAL,GB,9,Sun,November 7,8:30PM,0,boxscore,7,45,415,0,205,4,-15.8%,7.0
DET,NYJ,9,Sun,November 7,1:03PM,1,boxscore,20,23,437,2,306,0,-4.3%,5.5
GB,DAL,9,Sun,November 7,8:30PM,1,boxscore,45,7,415,0,205,4,13.8%,-7.0
HOU,SD,9,Sun,November 7,1:02PM,1,boxscore,23,29,367,2,392,1,2.6%,3.0
IND,PHI,9,Sun,November 7,4:16PM,0,boxscore,24,26,402,0,338,2,15.5%,3.0
KC,OAK,9,Sun,November 7,4:15PM,0,boxscore,20,23,321,3,304,2,29.2%,0.0
MIA,BAL,9,Sun,November 7,1:02PM,0,boxscore,10,26,402,0,289,3,13.5%,5.0
MIN,ARI,9,Sun,November 7,1:05PM,1,boxscore,27,24,507,3,225,1,-4.3%,-7.5
NE,CLE,9,Sun,November 7,1:02PM,0,boxscore,14,34,404,1,283,3,26.7%,-4.0
NO,CAR,9,Sun,November 7,1:04PM,0,boxscore,34,3,408,1,195,2,6.4%,-6.5
NYG,SEA,9,Sun,November 7,4:05PM,0,boxscore,41,7,487,1,162,3,25.6%,-7.5
NYJ,DET,9,Sun,November 7,1:03PM,0,boxscore,23,20,437,2,306,0,14.4%,-5.5
OAK,KC,9,Sun,November 7,4:15PM,1,boxscore,23,20,321,3,304,2,-9.1%,-0.0
PHI,IND,9,Sun,November 7,4:16PM,1,boxscore,26,24,402,0,338,2,27.5%,-3.0
PIT,CIN,9,Mon,November 8,8:40PM,0,boxscore,27,21,314,2,272,2,25.9%,-5.5
SD,HOU,9,Sun,November 7,1:02PM,0,boxscore,29,23,367,2,392,1,17.0%,-3.0
SEA,NYG,9,Sun,November 7,4:05PM,1,boxscore,7,41,487,1,162,3,-12.4%,7.5
TB,ATL,9,Sun,November 7,1:02PM,0,boxscore,21,27,365,0,278,2,-11.2%,9.0
