Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ARI,STL,12,Sun,4:25PM,1,-7.8%,-1.0,-14,-15.0
2012,ATL,TB,12,Sun,1:02PM,0,1.2%,-1.5,1,-0.5
2012,BAL,SD,12,Sun,4:05PM,0,11.2%,-1.0,3,2.0
2012,BUF,IND,12,Sun,1:03PM,0,-6.9%,3.0,-7,-4.0
2012,CAR,PHI,12,Mon,8:32PM,0,-4.8%,-3.0,8,5.0
2012,CHI,MIN,12,Sun,1:00PM,1,23.4%,-6.5,18,11.5
2012,CIN,OAK,12,Sun,1:02PM,1,2.8%,-8.0,24,16.0
2012,CLE,PIT,12,Sun,1:02PM,1,-17.8%,2.0,6,8.0
2012,DAL,WAS,12,Thu,4:41PM,1,5.0%,-3.5,-7,-10.5
2012,DEN,KC,12,Sun,1:03PM,0,39.6%,-10.5,8,-2.5
2012,DET,HOU,12,Thu,12:39PM,1,0.3%,4.0,-3,1.0
2012,GB,NYG,12,Sun,8:30PM,0,29.6%,2.5,-28,-25.5
2012,HOU,DET,12,Thu,12:39PM,0,18.5%,-4.0,3,-1.0
2012,IND,BUF,12,Sun,1:03PM,1,-26.9%,-3.0,7,4.0
2012,JAC,TEN,12,Sun,1:03PM,1,-35.8%,3.5,5,8.5
2012,KC,DEN,12,Sun,1:03PM,1,-40.1%,10.5,-8,2.5
2012,MIA,SEA,12,Sun,1:03PM,1,-10.5%,3.0,3,6.0
2012,MIN,CHI,12,Sun,1:00PM,0,-0.3%,6.5,-18,-11.5
2012,NE,NYJ,12,Thu,8:31PM,0,41.6%,-7.0,30,23.0
2012,NO,SF,12,Sun,4:25PM,1,3.7%,1.5,-10,-8.5
2012,NYG,GB,12,Sun,8:30PM,1,13.7%,-2.5,28,25.5
2012,NYJ,NE,12,Thu,8:31PM,1,-10.9%,7.0,-30,-23.0
2012,OAK,CIN,12,Sun,1:02PM,0,-36.6%,8.0,-24,-16.0
2012,PHI,CAR,12,Mon,8:32PM,1,-25.5%,3.0,-8,-5.0
2012,PIT,CLE,12,Sun,1:02PM,0,7.6%,-2.0,-6,-8.0
2012,SD,BAL,12,Sun,4:05PM,1,-9.6%,1.0,-3,-2.0
2012,SEA,MIA,12,Sun,1:03PM,0,35.1%,-3.0,-3,-6.0
2012,SF,NO,12,Sun,4:25PM,0,42.4%,-1.5,10,8.5
2012,STL,ARI,12,Sun,4:25PM,0,-6.1%,1.0,14,15.0
2012,TB,ATL,12,Sun,1:02PM,1,4.5%,1.5,-1,0.5
2012,TEN,JAC,12,Sun,1:03PM,0,-28.4%,-3.5,-5,-8.5
2012,WAS,DAL,12,Thu,4:41PM,0,-0.4%,3.5,7,10.5
