Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2012,ATL @ TB,12,Sun,1:02PM,1.2%,-1.5,1,-0.5,-3.3,-2.94,-4.4399999999999995,3.94,"[[6.5, 4.5], [1.5, -1.0]]",0,,1
2012,BAL @ SD,12,Sun,4:05PM,11.2%,-1.0,3,2.0,20.799999999999997,2.41,1.4100000000000001,0.5899999999999999,"[[1.5, -1.0], [-4.0, -6.0]]",1,BAL,1
2012,BUF @ IND,12,Sun,1:03PM,-6.9%,3.0,-7,-4.0,20.0,2.23,5.23,-9.23,"[[1.5, -0.5], [-3.5, -6.0]]",0,,0
2012,CAR @ PHI,12,Mon,8:32PM,-4.8%,-3.0,8,5.0,20.7,2.39,-0.6099999999999999,5.609999999999999,"[[1.5, -1.0], [-4.0, -6.0]]",0,,0
2012,DEN @ KC,12,Sun,1:03PM,39.6%,-10.5,8,-2.5,79.7,15.17,4.67,-7.17,"[[-11.5, -13.5], [-16.5, -19.0]]",0,,0
2012,GB @ NYG,12,Sun,8:30PM,29.6%,2.5,-28,-25.5,15.900000000000002,1.3,3.8,-29.3,"[[2.5, 0.0], [-3.0, -5.0]]",1,GB,0
2012,HOU @ DET,12,Thu,12:39PM,18.5%,-4.0,3,-1.0,18.2,1.82,-2.1799999999999997,1.18,"[[2.0, -0.5], [-3.5, -5.5]]",1,DET,1
2012,MIN @ CHI,12,Sun,1:00PM,-0.3%,6.5,-18,-11.5,-23.7,-7.32,-0.8200000000000003,-10.68,"[[11.0, 9.0], [6.0, 3.5]]",0,,1
2012,NE @ NYJ,12,Thu,8:31PM,41.6%,-7.0,30,23.0,52.5,9.78,2.7799999999999994,20.22,"[[-6.0, -8.5], [-11.5, -13.5]]",1,NE,1
2012,OAK @ CIN,12,Sun,1:02PM,-36.6%,8.0,-24,-16.0,-39.4,-10.59,-2.59,-13.41,"[[14.5, 12.0], [9.0, 7.0]]",1,CIN,1
2012,PIT @ CLE,12,Sun,1:02PM,7.6%,-2.0,-6,-8.0,25.4,3.45,1.4500000000000002,-9.45,"[[0.0, -2.0], [-5.0, -7.0]]",1,PIT,0
2012,SEA @ MIA,12,Sun,1:03PM,35.1%,-3.0,-3,-6.0,45.6,8.12,5.119999999999999,-11.12,"[[-4.5, -6.5], [-9.5, -12.0]]",0,,0
2012,SF @ NO,12,Sun,4:25PM,42.4%,-1.5,10,8.5,38.699999999999996,6.51,5.01,3.49,"[[-3.0, -5.0], [-8.0, -10.0]]",0,,1
2012,STL @ ARI,12,Sun,4:25PM,-6.1%,1.0,14,15.0,1.7000000000000002,-1.85,-0.8500000000000001,15.85,"[[5.5, 3.5], [0.5, -2.0]]",0,,0
2012,TEN @ JAC,12,Sun,1:03PM,-28.4%,-3.5,-5,-8.5,7.399999999999999,-0.59,-4.09,-4.41,"[[4.5, 2.0], [-1.0, -3.0]]",0,,1
2012,WAS @ DAL,12,Thu,4:41PM,-0.4%,3.5,7,10.5,-5.4,-3.4,0.10000000000000009,10.4,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
