Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2013,ARI,TEN,15,Sun,4:27PM,0,13.8%,-3.0,3,0.0
2013,ATL,WAS,15,Sun,1:03PM,1,-12.9%,-5.5,1,-4.5
2013,BAL,DET,15,Mon,8:40PM,0,-4.2%,5.5,2,7.5
2013,BUF,JAC,15,Sun,1:02PM,0,-12.3%,-4.0,7,3.0
2013,CAR,NYJ,15,Sun,4:05PM,1,28.3%,-10.0,10,0.0
2013,CHI,CLE,15,Sun,1:03PM,0,9.0%,1.0,7,8.0
2013,CIN,PIT,15,Sun,8:30PM,0,19.0%,-1.5,-10,-11.5
2013,CLE,CHI,15,Sun,1:03PM,1,-19.3%,-1.0,-7,-8.0
2013,DAL,GB,15,Sun,4:25PM,1,-0.7%,-4.0,-1,-5.0
2013,DEN,SD,15,Thu,8:29PM,1,28.8%,-9.5,-7,-16.5
2013,DET,BAL,15,Mon,8:40PM,1,4.3%,-5.5,-2,-7.5
2013,GB,DAL,15,Sun,4:25PM,0,-11.9%,4.0,1,5.0
2013,HOU,IND,15,Sun,1:02PM,0,-28.2%,6.0,-22,-16.0
2013,IND,HOU,15,Sun,1:02PM,1,-4.1%,-6.0,22,16.0
2013,JAC,BUF,15,Sun,1:02PM,1,-35.6%,4.0,-7,-3.0
2013,KC,OAK,15,Sun,4:05PM,0,17.5%,-6.0,25,19.0
2013,MIA,NE,15,Sun,1:02PM,1,-0.8%,-2.5,4,1.5
2013,MIN,PHI,15,Sun,1:02PM,1,-13.3%,7.0,18,25.0
2013,NE,MIA,15,Sun,1:02PM,0,20.9%,2.5,-4,-1.5
2013,NO,STL,15,Sun,4:25PM,0,25.5%,-7.0,-11,-18.0
2013,NYG,SEA,15,Sun,1:03PM,1,-10.7%,9.5,-23,-13.5
2013,NYJ,CAR,15,Sun,4:05PM,0,-15.9%,10.0,-10,0.0
2013,OAK,KC,15,Sun,4:05PM,1,-30.8%,6.0,-25,-19.0
2013,PHI,MIN,15,Sun,1:02PM,0,12.4%,-7.0,-18,-25.0
2013,PIT,CIN,15,Sun,8:30PM,1,2.9%,1.5,10,11.5
2013,SD,DEN,15,Thu,8:29PM,0,2.6%,9.5,7,16.5
2013,SEA,NYG,15,Sun,1:03PM,0,38.7%,-9.5,23,13.5
2013,SF,TB,15,Sun,1:02PM,0,20.7%,-4.5,19,14.5
2013,STL,NO,15,Sun,4:25PM,1,0.9%,7.0,11,18.0
2013,TB,SF,15,Sun,1:02PM,1,1.4%,4.5,-19,-14.5
2013,TEN,ARI,15,Sun,4:27PM,1,-7.1%,3.0,-3,0.0
2013,WAS,ATL,15,Sun,1:03PM,0,-25.4%,5.5,-1,4.5
