Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,TEN,15,Sun,December 15,4:27PM,0,boxscore,37,34,360,0,460,3,13.8%,-3.0
ATL,WAS,15,Sun,December 15,1:03PM,1,boxscore,27,26,243,2,476,7,-12.9%,-5.5
BAL,DET,15,Mon,December 16,8:40PM,0,boxscore,18,16,305,0,349,3,-4.2%,5.5
BUF,JAC,15,Sun,December 15,1:02PM,0,boxscore,27,20,366,2,354,4,-12.3%,-4.0
CAR,NYJ,15,Sun,December 15,4:05PM,1,boxscore,30,20,392,0,297,1,28.3%,-10.0
CHI,CLE,15,Sun,December 15,1:03PM,0,boxscore,38,31,440,3,366,2,9.0%,1.0
CIN,PIT,15,Sun,December 15,8:30PM,0,boxscore,20,30,290,1,279,1,19.0%,-1.5
CLE,CHI,15,Sun,December 15,1:03PM,1,boxscore,31,38,440,3,366,2,-19.3%,-1.0
DAL,GB,15,Sun,December 15,4:25PM,1,boxscore,36,37,433,1,466,2,-0.7%,-4.0
DEN,SD,15,Thu,December 12,8:29PM,1,boxscore,20,27,337,0,295,1,28.8%,-9.5
DET,BAL,15,Mon,December 16,8:40PM,1,boxscore,16,18,305,0,349,3,4.3%,-5.5
GB,DAL,15,Sun,December 15,4:25PM,0,boxscore,37,36,433,1,466,2,-11.9%,4.0
HOU,IND,15,Sun,December 15,1:02PM,0,boxscore,3,25,331,1,239,2,-28.2%,6.0
IND,HOU,15,Sun,December 15,1:02PM,1,boxscore,25,3,331,1,239,2,-4.1%,-6.0
JAC,BUF,15,Sun,December 15,1:02PM,1,boxscore,20,27,366,2,354,4,-35.6%,4.0
KC,OAK,15,Sun,December 15,4:05PM,0,boxscore,56,31,384,1,461,7,17.5%,-6.0
MIA,NE,15,Sun,December 15,1:02PM,1,boxscore,24,20,378,1,453,1,-0.8%,-2.5
MIN,PHI,15,Sun,December 15,1:02PM,1,boxscore,48,30,455,1,475,1,-13.3%,7.0
NE,MIA,15,Sun,December 15,1:02PM,0,boxscore,20,24,378,1,453,1,20.9%,2.5
NO,STL,15,Sun,December 15,4:25PM,0,boxscore,16,27,302,0,432,3,25.5%,-7.0
NYG,SEA,15,Sun,December 15,1:03PM,1,boxscore,0,23,327,1,181,5,-10.7%,9.5
NYJ,CAR,15,Sun,December 15,4:05PM,0,boxscore,20,30,392,0,297,1,-15.9%,10.0
OAK,KC,15,Sun,December 15,4:05PM,1,boxscore,31,56,384,1,461,7,-30.8%,6.0
PHI,MIN,15,Sun,December 15,1:02PM,0,boxscore,30,48,455,1,475,1,12.4%,-7.0
PIT,CIN,15,Sun,December 15,8:30PM,1,boxscore,30,20,290,1,279,1,2.9%,1.5
SD,DEN,15,Thu,December 12,8:29PM,0,boxscore,27,20,337,0,295,1,2.6%,9.5
SEA,NYG,15,Sun,December 15,1:03PM,0,boxscore,23,0,327,1,181,5,38.7%,-9.5
SF,TB,15,Sun,December 15,1:02PM,0,boxscore,33,14,376,0,183,2,20.7%,-4.5
STL,NO,15,Sun,December 15,4:25PM,1,boxscore,27,16,302,0,432,3,0.9%,7.0
TB,SF,15,Sun,December 15,1:02PM,1,boxscore,14,33,376,0,183,2,1.4%,4.5
TEN,ARI,15,Sun,December 15,4:27PM,1,boxscore,34,37,360,0,460,3,-7.1%,3.0
WAS,ATL,15,Sun,December 15,1:03PM,0,boxscore,26,27,243,2,476,7,-25.4%,5.5
