Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2015,ARI,CLE,8,Sun,1:02PM,0,34.7%,-6.0,14,8.0
2015,ATL,TB,8,Sun,1:02PM,1,-1.2%,-7.0,-3,-10.0
2015,BAL,SD,8,Sun,1:02PM,1,-1.7%,-3.5,3,-0.5
2015,CAR,IND,8,Mon,8:30PM,1,12.6%,-6.5,3,-3.5
2015,CHI,MIN,8,Sun,1:00PM,1,-19.8%,1.0,-3,-2.0
2015,CIN,PIT,8,Sun,1:02PM,0,28.9%,1.0,6,7.0
2015,CLE,ARI,8,Sun,1:02PM,1,-14.1%,6.0,-14,-8.0
2015,DAL,SEA,8,Sun,4:25PM,1,-14.1%,4.5,-1,3.5
2015,DEN,GB,8,Sun,8:30PM,1,7.7%,2.5,19,21.5
2015,DET,KC,8,Sun,9:36AM,0,-21.1%,3.5,-35,-31.5
2015,GB,DEN,8,Sun,8:30PM,0,33.1%,-2.5,-19,-21.5
2015,HOU,TEN,8,Sun,1:02PM,1,-29.5%,-3.5,14,10.5
2015,IND,CAR,8,Mon,8:30PM,0,-8.8%,6.5,-3,3.5
2015,KC,DET,8,Sun,9:36AM,1,2.4%,-3.5,35,31.5
2015,MIA,NE,8,Thu,8:26PM,0,1.9%,7.5,-29,-21.5
2015,MIN,CHI,8,Sun,1:00PM,0,-15.9%,-1.0,3,2.0
2015,NE,MIA,8,Thu,8:26PM,1,35.5%,-7.5,29,21.5
2015,NO,NYG,8,Sun,1:02PM,1,-8.7%,-3.0,3,0.0
2015,NYG,NO,8,Sun,1:02PM,0,5.1%,3.0,-3,0.0
2015,NYJ,OAK,8,Sun,4:05PM,0,23.2%,-3.0,-14,-17.0
2015,OAK,NYJ,8,Sun,4:05PM,1,1.9%,3.0,14,17.0
2015,PIT,CIN,8,Sun,1:02PM,1,11.2%,-1.0,-6,-7.0
2015,SD,BAL,8,Sun,1:02PM,0,-14.5%,3.5,-3,0.5
2015,SEA,DAL,8,Sun,4:25PM,0,18.2%,-4.5,1,-3.5
2015,SF,STL,8,Sun,1:00PM,0,-33.8%,7.5,-21,-13.5
2015,STL,SF,8,Sun,1:00PM,1,3.1%,-7.5,21,13.5
2015,TB,ATL,8,Sun,1:02PM,0,-17.3%,7.0,3,10.0
2015,TEN,HOU,8,Sun,1:02PM,0,-12.7%,3.5,-14,-10.5
