Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2015,ARI @ CLE,8,Sun,1:02PM,34.7%,-6.0,14,8.0,48.800000000000004,8.89,2.8900000000000006,5.109999999999999,"[[-5.0, -7.5], [-10.5, -12.5]]",1,ARI,1
2015,CIN @ PIT,8,Sun,1:02PM,28.9%,1.0,6,7.0,17.7,1.71,2.71,4.29,"[[2.0, -0.0], [-3.0, -5.5]]",1,CIN,1
2015,DET @ KC,8,Sun,9:36AM,-21.1%,3.5,-35,-31.5,-23.5,-7.28,-3.7800000000000002,-27.72,"[[11.0, 9.0], [6.0, 3.5]]",1,KC,1
2015,GB @ DEN,8,Sun,8:30PM,33.1%,-2.5,-19,-21.5,25.400000000000002,3.45,0.9500000000000002,-22.45,"[[0.0, -2.0], [-5.0, -7.0]]",0,,0
2015,IND @ CAR,8,Mon,8:30PM,-8.8%,6.5,-3,3.5,-21.4,-6.84,-0.33999999999999986,3.84,"[[10.5, 8.5], [5.5, 3.0]]",0,,0
2015,MIA @ NE,8,Thu,8:26PM,1.9%,7.5,-29,-21.5,-33.6,-9.4,-1.9000000000000004,-19.6,"[[13.0, 11.0], [8.0, 5.5]]",1,NE,1
2015,MIN @ CHI,8,Sun,1:00PM,-15.9%,-1.0,3,2.0,3.9000000000000004,-1.37,-2.37,4.37,"[[5.0, 3.0], [-0.0, -2.5]]",1,CHI,0
2015,NYG @ NO,8,Sun,1:02PM,5.1%,3.0,-3,0.0,13.799999999999999,0.83,3.83,-3.83,"[[3.0, 0.5], [-2.5, -4.5]]",1,NYG,1
2015,NYJ @ OAK,8,Sun,4:05PM,23.2%,-3.0,-14,-17.0,21.3,2.52,-0.48,-16.52,"[[1.0, -1.0], [-4.0, -6.0]]",0,,1
2015,SD @ BAL,8,Sun,1:02PM,-14.5%,3.5,-3,0.5,-12.8,-5.0,-1.5,2.0,"[[8.5, 6.5], [3.5, 1.5]]",1,BAL,0
2015,SEA @ DAL,8,Sun,4:25PM,18.2%,-4.5,1,-3.5,32.3,5.03,0.5300000000000002,-4.03,"[[-1.5, -3.5], [-6.5, -8.5]]",0,,0
2015,SF @ STL,8,Sun,1:00PM,-33.8%,7.5,-21,-13.5,-36.9,-10.08,-2.58,-10.92,"[[14.0, 11.5], [8.5, 6.5]]",1,STL,1
2015,TB @ ATL,8,Sun,1:02PM,-17.3%,7.0,3,10.0,-16.1,-5.71,1.29,8.71,"[[9.5, 7.0], [4.0, 2.0]]",1,TB,1
2015,TEN @ HOU,8,Sun,1:02PM,-12.7%,3.5,-14,-10.5,16.8,1.51,5.01,-15.51,"[[2.0, -0.0], [-3.0, -5.0]]",0,,0
