Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2016,ARI,WAS,13,Sun,4:25PM,1,-3.7%,-2.5,8,5.5
2016,ATL,KC,13,Sun,1:00PM,1,21.8%,-5.0,-1,-6.0
2016,BAL,MIA,13,Sun,1:00PM,1,6.4%,-3.5,32,28.5
2016,BUF,OAK,13,Sun,4:05PM,0,6.1%,3.0,-14,-11.0
2016,CAR,SEA,13,Sun,8:30PM,0,-2.2%,8.0,-33,-25.0
2016,CHI,SF,13,Sun,1:00PM,1,-9.0%,-0.0,20,20.0
2016,CIN,PHI,13,Sun,1:00PM,1,-3.4%,-2.0,18,16.0
2016,DAL,MIN,13,Thu,7:25PM,0,23.1%,-3.0,2,-1.0
2016,DEN,JAC,13,Sun,1:00PM,0,2.4%,-3.5,10,6.5
2016,DET,NO,13,Sun,1:00PM,0,-10.6%,6.5,15,21.5
2016,GB,HOU,13,Sun,1:00PM,1,0.9%,-6.5,8,1.5
2016,HOU,GB,13,Sun,1:00PM,0,-27.3%,6.5,-8,-1.5
2016,IND,NYJ,13,Mon,8:30PM,0,-18.2%,1.0,31,32.0
2016,JAC,DEN,13,Sun,1:00PM,1,-20.3%,3.5,-10,-6.5
2016,KC,ATL,13,Sun,1:00PM,0,11.7%,5.0,1,6.0
2016,LARM,NE,13,Sun,1:00PM,0,-14.4%,13.0,-16,-3.0
2016,MIA,BAL,13,Sun,1:00PM,0,12.3%,3.5,-32,-28.5
2016,MIN,DAL,13,Thu,7:25PM,1,1.2%,3.0,-2,1.0
2016,NE,LARM,13,Sun,1:00PM,1,20.7%,-13.0,16,3.0
2016,NO,DET,13,Sun,1:00PM,1,9.0%,-6.5,-15,-21.5
2016,NYG,PIT,13,Sun,4:25PM,0,5.1%,6.5,-10,-3.5
2016,NYJ,IND,13,Mon,8:30PM,1,-26.2%,-1.0,-31,-32.0
2016,OAK,BUF,13,Sun,4:05PM,1,10.9%,-3.0,14,11.0
2016,PHI,CIN,13,Sun,1:00PM,0,18.7%,2.0,-18,-16.0
2016,PIT,NYG,13,Sun,4:25PM,1,13.4%,-6.5,10,3.5
2016,SD,TB,13,Sun,4:25PM,1,2.6%,-3.5,-7,-10.5
2016,SEA,CAR,13,Sun,8:30PM,1,18.5%,-8.0,33,25.0
2016,SF,CHI,13,Sun,1:00PM,0,-17.2%,0.0,-20,-20.0
2016,TB,SD,13,Sun,4:25PM,0,2.6%,3.5,7,10.5
2016,WAS,ARI,13,Sun,4:25PM,0,9.7%,2.5,-8,-5.5
