Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,MIN,15,Sun,December 14,4:05PM,1,boxscore,14,35,396,1,316,2,5.1%,-3.5
ATL,TB,15,Sun,December 14,1:03PM,1,boxscore,13,10,373,3,325,1,14.1%,-4.5
BAL,PIT,15,Sun,December 14,4:15PM,1,boxscore,9,13,311,2,202,2,33.3%,-3.0
BUF,NYJ,15,Sun,December 14,1:02PM,0,boxscore,27,31,372,2,306,4,-19.6%,8.0
CAR,DEN,15,Sun,December 14,4:15PM,1,boxscore,30,10,400,1,279,2,21.8%,-7.5
CHI,NO,15,Thu,December 11,8:14PM,1,boxscore,27,24,226,3,345,2,0.4%,-3.0
CIN,WAS,15,Sun,December 14,1:03PM,1,boxscore,20,13,310,0,280,2,-32.2%,6.5
CLE,PHI,15,Mon,December 15,8:40PM,0,boxscore,10,30,418,3,196,2,-11.8%,16.0
DAL,NYG,15,Sun,December 14,8:24PM,1,boxscore,20,8,321,0,218,2,-5.0%,-3.0
DEN,CAR,15,Sun,December 14,4:15PM,0,boxscore,10,30,400,1,279,2,-7.2%,7.5
DET,IND,15,Sun,December 14,1:02PM,0,boxscore,21,31,421,2,323,2,-47.2%,17.0
GB,JAC,15,Sun,December 14,1:04PM,0,boxscore,16,20,323,0,338,1,13.3%,-2.5
HOU,TEN,15,Sun,December 14,1:05PM,1,boxscore,13,12,375,1,281,2,-3.6%,3.0
IND,DET,15,Sun,December 14,1:02PM,1,boxscore,31,21,421,2,323,2,15.0%,-17.0
JAC,GB,15,Sun,December 14,1:04PM,1,boxscore,20,16,323,0,338,1,-10.9%,2.5
KC,SD,15,Sun,December 14,1:00PM,1,boxscore,21,22,394,3,277,2,-24.5%,5.5
MIA,SF,15,Sun,December 14,1:03PM,1,boxscore,14,9,248,0,318,0,8.5%,-5.5
MIN,ARI,15,Sun,December 14,4:05PM,0,boxscore,35,14,396,1,316,2,3.6%,3.5
NE,OAK,15,Sun,December 14,4:15PM,0,boxscore,49,26,487,1,334,1,-6.4%,-7.0
NO,CHI,15,Thu,December 11,8:14PM,0,boxscore,24,27,226,3,345,2,17.4%,3.0
NYG,DAL,15,Sun,December 14,8:24PM,0,boxscore,8,20,321,0,218,2,35.3%,3.0
NYJ,BUF,15,Sun,December 14,1:02PM,1,boxscore,31,27,372,2,306,4,3.2%,-8.0
OAK,NE,15,Sun,December 14,4:15PM,1,boxscore,26,49,487,1,334,1,-26.2%,7.0
PHI,CLE,15,Mon,December 15,8:40PM,1,boxscore,30,10,418,3,196,2,33.3%,-16.0
PIT,BAL,15,Sun,December 14,4:15PM,0,boxscore,13,9,311,2,202,2,21.8%,3.0
SD,KC,15,Sun,December 14,1:00PM,0,boxscore,22,21,394,3,277,2,0.3%,-5.5
SEA,STL,15,Sun,December 14,1:00PM,0,boxscore,23,20,333,2,342,2,-17.8%,-2.5
SF,MIA,15,Sun,December 14,1:03PM,0,boxscore,9,14,248,0,318,0,-19.8%,5.5
STL,SEA,15,Sun,December 14,1:00PM,1,boxscore,20,23,333,2,342,2,-47.3%,2.5
TB,ATL,15,Sun,December 14,1:03PM,0,boxscore,10,13,373,3,325,1,12.6%,4.5
TEN,HOU,15,Sun,December 14,1:05PM,0,boxscore,12,13,375,1,281,2,33.1%,-3.0
WAS,CIN,15,Sun,December 14,1:03PM,0,boxscore,13,20,310,0,280,2,5.6%,-6.5
