Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2018,BAL @ CAR,8,Sun,1:00PM,18.0%,-2.5,-15,-17.5,10.0,-0.01,-2.51,-14.99,"[[3.5, 1.5], [-1.5, -3.5]]",1,CAR,1
2018,CLE @ PIT,8,Sun,1:00PM,-13.4%,8.5,-15,-6.5,-24.200000000000003,-7.43,1.0700000000000003,-7.57,"[[11.0, 9.0], [6.0, 3.5]]",0,,0
2018,DEN @ KC,8,Sun,1:00PM,13.8%,8.5,-7,1.5,-17.3,-5.96,2.54,-1.04,"[[9.5, 7.5], [4.5, 2.5]]",1,DEN,1
2018,GB @ LAR,8,Sun,4:25PM,5.6%,7.5,-2,5.5,-27.9,-8.2,-0.6999999999999993,6.199999999999999,"[[12.0, 9.5], [6.5, 4.5]]",0,,0
2018,IND @ OAK,8,Sun,4:05PM,3.5%,-3.5,14,10.5,20.3,2.3,-1.2000000000000002,11.7,"[[1.5, -1.0], [-4.0, -6.0]]",0,,0
2018,MIA @ HOU,8,Thu,8:20PM,7.2%,7.5,-19,-11.5,2.7,-1.63,5.87,-17.37,"[[5.5, 3.0], [0.0, -2.0]]",0,,0
2018,NE @ BUF,8,Mon,8:15PM,14.9%,-13.5,19,5.5,54.3,10.21,-3.289999999999999,8.79,"[[-6.5, -8.5], [-11.5, -14.0]]",1,BUF,0
2018,NO @ MIN,8,Sun,8:20PM,15.3%,-2.5,10,7.5,12.5,0.54,-1.96,9.46,"[[3.0, 1.0], [-2.0, -4.0]]",1,MIN,0
2018,NYJ @ CHI,8,Sun,1:00PM,-6.8%,8.5,-14,-5.5,-16.3,-5.75,2.75,-8.25,"[[9.5, 7.0], [4.0, 2.0]]",1,NYJ,0
2018,PHI @ JAX,8,Sun,9:30AM,-3.1%,-3.5,6,2.5,1.3000000000000003,-1.94,-5.4399999999999995,7.9399999999999995,"[[5.5, 3.5], [0.5, -2.0]]",0,,0
2018,SEA @ DET,8,Sun,1:00PM,9.3%,3.0,14,17.0,22.3,2.75,5.75,11.25,"[[1.0, -1.0], [-4.0, -6.5]]",0,,1
2018,SF @ ARI,8,Sun,4:25PM,-21.8%,-2.5,-3,-5.5,9.599999999999998,-0.1,-2.6,-2.9,"[[4.0, 1.5], [-1.5, -3.5]]",1,ARI,1
2018,TB @ CIN,8,Sun,1:00PM,-14.2%,3.5,-3,0.5,-6.499999999999999,-3.64,-0.14000000000000012,0.6400000000000001,"[[7.5, 5.0], [2.0, -0.0]]",0,,0
2018,WAS @ NYG,8,Sun,1:00PM,-3.1%,-1.0,7,6.0,8.9,-0.26,-1.26,7.26,"[[4.0, 2.0], [-1.0, -3.5]]",1,NYG,0
