Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ARI,DET,15,Sun,4:05PM,1,-24.6%,6.5,28,34.5
2012,ATL,NYG,15,Sun,1:03PM,1,0.6%,-0.0,34,34.0
2012,BAL,DEN,15,Sun,1:02PM,1,9.8%,3.0,-17,-14.0
2012,BUF,SEA,15,Sun,4:05PM,1,-2.0%,5.0,-33,-28.0
2012,CAR,SD,15,Sun,4:05PM,0,-1.4%,3.0,24,27.0
2012,CHI,GB,15,Sun,1:03PM,1,21.1%,3.0,-8,-5.0
2012,CIN,PHI,15,Thu,8:30PM,0,13.2%,-5.0,21,16.0
2012,CLE,WAS,15,Sun,1:03PM,1,-6.5%,-4.0,-17,-21.0
2012,DAL,PIT,15,Sun,4:25PM,1,-3.3%,2.5,3,5.5
2012,DEN,BAL,15,Sun,1:02PM,0,37.9%,-3.0,17,14.0
2012,DET,ARI,15,Sun,4:05PM,0,2.4%,-6.5,-28,-34.5
2012,GB,CHI,15,Sun,1:03PM,0,16.2%,-3.0,8,5.0
2012,HOU,IND,15,Sun,1:02PM,1,13.6%,-10.5,12,1.5
2012,IND,HOU,15,Sun,1:02PM,0,-19.0%,10.5,-12,-1.5
2012,JAC,MIA,15,Sun,1:03PM,0,-32.7%,7.5,-21,-13.5
2012,KC,OAK,15,Sun,4:25PM,0,-35.6%,4.5,-15,-10.5
2012,MIA,JAC,15,Sun,1:03PM,1,-8.3%,-7.5,21,13.5
2012,MIN,STL,15,Sun,1:00PM,0,-8.8%,2.5,14,16.5
2012,NE,SF,15,Sun,8:30PM,1,45.8%,-5.0,-7,-12.0
2012,NO,TB,15,Sun,1:03PM,1,-7.0%,-3.5,41,37.5
2012,NYG,ATL,15,Sun,1:03PM,0,21.8%,0.0,-34,-34.0
2012,NYJ,TEN,15,Mon,8:40PM,0,-10.8%,1.0,-4,-3.0
2012,OAK,KC,15,Sun,4:25PM,1,-31.7%,-4.5,15,10.5
2012,PHI,CIN,15,Thu,8:30PM,1,-22.1%,5.0,-21,-16.0
2012,PIT,DAL,15,Sun,4:25PM,0,2.1%,-2.5,-3,-5.5
2012,SD,CAR,15,Sun,4:05PM,1,-7.2%,-3.0,-24,-27.0
2012,SEA,BUF,15,Sun,4:05PM,0,43.9%,-5.0,33,28.0
2012,SF,NE,15,Sun,8:30PM,0,33.8%,5.0,7,12.0
2012,STL,MIN,15,Sun,1:00PM,1,-6.3%,-2.5,-14,-16.5
2012,TB,NO,15,Sun,1:03PM,0,0.4%,3.5,-41,-37.5
2012,TEN,NYJ,15,Mon,8:40PM,1,-27.1%,-1.0,4,3.0
2012,WAS,CLE,15,Sun,1:03PM,0,9.2%,4.0,17,21.0
