Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,DET,15,Sun,December 16,4:05PM,1,boxscore,38,10,196,1,312,4,-24.6%,6.5
ATL,NYG,15,Sun,December 16,1:03PM,1,boxscore,34,0,394,0,256,3,0.6%,-0.0
BAL,DEN,15,Sun,December 16,1:02PM,1,boxscore,17,34,350,0,278,2,9.8%,3.0
BUF,SEA,15,Sun,December 16,4:05PM,1,boxscore,17,50,466,0,333,3,-2.0%,5.0
CAR,SD,15,Sun,December 16,4:05PM,0,boxscore,31,7,372,1,164,2,-1.4%,3.0
CHI,GB,15,Sun,December 16,1:03PM,1,boxscore,13,21,391,2,190,1,21.1%,3.0
CIN,PHI,15,Thu,December 13,8:30PM,0,boxscore,34,13,249,2,219,5,13.2%,-5.0
CLE,WAS,15,Sun,December 16,1:03PM,1,boxscore,21,38,430,1,291,2,-6.5%,-4.0
DAL,PIT,15,Sun,December 16,4:25PM,1,boxscore,27,24,415,1,388,2,-3.3%,2.5
DEN,BAL,15,Sun,December 16,1:02PM,0,boxscore,34,17,350,0,278,2,37.9%,-3.0
DET,ARI,15,Sun,December 16,4:05PM,0,boxscore,10,38,196,1,312,4,2.4%,-6.5
GB,CHI,15,Sun,December 16,1:03PM,0,boxscore,21,13,391,2,190,1,16.2%,-3.0
HOU,IND,15,Sun,December 16,1:02PM,1,boxscore,29,17,417,0,272,1,13.6%,-10.5
IND,HOU,15,Sun,December 16,1:02PM,0,boxscore,17,29,417,0,272,1,-19.0%,10.5
JAC,MIA,15,Sun,December 16,1:03PM,0,boxscore,3,24,389,1,299,0,-32.7%,7.5
KC,OAK,15,Sun,December 16,4:25PM,0,boxscore,0,15,385,1,119,1,-35.6%,4.5
MIA,JAC,15,Sun,December 16,1:03PM,1,boxscore,24,3,389,1,299,0,-8.3%,-7.5
MIN,STL,15,Sun,December 16,1:00PM,0,boxscore,36,22,322,0,432,2,-8.8%,2.5
NE,SF,15,Sun,December 16,8:30PM,1,boxscore,34,41,388,2,520,4,45.8%,-5.0
NO,TB,15,Sun,December 16,1:03PM,1,boxscore,41,0,447,0,386,5,-7.0%,-3.5
NYG,ATL,15,Sun,December 16,1:03PM,0,boxscore,0,34,394,0,256,3,21.8%,0.0
NYJ,TEN,15,Mon,December 17,8:40PM,0,boxscore,10,14,294,0,253,5,-10.8%,1.0
OAK,KC,15,Sun,December 16,4:25PM,1,boxscore,15,0,385,1,119,1,-31.7%,-4.5
PHI,CIN,15,Thu,December 13,8:30PM,1,boxscore,13,34,249,2,219,5,-22.1%,5.0
PIT,DAL,15,Sun,December 16,4:25PM,0,boxscore,24,27,415,1,388,2,2.1%,-2.5
SD,CAR,15,Sun,December 16,4:05PM,1,boxscore,7,31,372,1,164,2,-7.2%,-3.0
SEA,BUF,15,Sun,December 16,4:05PM,0,boxscore,50,17,466,0,333,3,43.9%,-5.0
SF,NE,15,Sun,December 16,8:30PM,0,boxscore,41,34,388,2,520,4,33.8%,5.0
STL,MIN,15,Sun,December 16,1:00PM,1,boxscore,22,36,322,0,432,2,-6.3%,-2.5
TB,NO,15,Sun,December 16,1:03PM,0,boxscore,0,41,447,0,386,5,0.4%,3.5
TEN,NYJ,15,Mon,December 17,8:40PM,1,boxscore,14,10,294,0,253,5,-27.1%,-1.0
WAS,CLE,15,Sun,December 16,1:03PM,0,boxscore,38,21,430,1,291,2,9.2%,4.0
