Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2014,ARI,OAK,7,Sun,4:25PM,0,-1.6%,-3.5,11,7.5
2014,ATL,BAL,7,Sun,1:02PM,0,5.4%,6.5,-22,-15.5
2014,BAL,ATL,7,Sun,1:02PM,1,22.0%,-6.5,22,15.5
2014,BUF,MIN,7,Sun,1:02PM,1,-0.6%,-6.5,1,-5.5
2014,CAR,GB,7,Sun,1:02PM,0,-3.7%,6.5,-21,-14.5
2014,CHI,MIA,7,Sun,1:00PM,1,5.4%,-3.0,-13,-16.0
2014,CIN,IND,7,Sun,1:02PM,0,14.0%,3.5,-27,-23.5
2014,CLE,JAC,7,Sun,1:02PM,0,5.1%,-4.0,-18,-22.0
2014,DAL,NYG,7,Sun,4:25PM,1,8.1%,-5.5,10,4.5
2014,DEN,SF,7,Sun,8:30PM,1,34.6%,-6.5,25,18.5
2014,DET,NO,7,Sun,1:02PM,1,9.1%,-1.5,1,-0.5
2014,GB,CAR,7,Sun,1:02PM,1,22.4%,-6.5,21,14.5
2014,HOU,PIT,7,Mon,8:30PM,0,-9.8%,3.0,-7,-4.0
2014,IND,CIN,7,Sun,1:02PM,1,5.5%,-3.5,27,23.5
2014,JAC,CLE,7,Sun,1:02PM,1,-35.7%,4.0,18,22.0
2014,KC,SD,7,Sun,4:05PM,0,3.2%,3.0,3,6.0
2014,MIA,CHI,7,Sun,1:00PM,0,-0.6%,3.0,13,16.0
2014,MIN,BUF,7,Sun,1:02PM,0,-25.9%,6.5,-1,5.5
2014,NE,NYJ,7,Thu,8:25PM,1,10.2%,-9.5,2,-7.5
2014,NO,DET,7,Sun,1:02PM,0,-4.8%,1.5,-1,0.5
2014,NYG,DAL,7,Sun,4:25PM,0,-2.9%,5.5,-10,-4.5
2014,NYJ,NE,7,Thu,8:25PM,0,-17.7%,9.5,-2,7.5
2014,OAK,ARI,7,Sun,4:25PM,1,-23.6%,3.5,-11,-7.5
2014,PIT,HOU,7,Mon,8:30PM,1,-0.7%,-3.0,7,4.0
2014,SD,KC,7,Sun,4:05PM,1,12.8%,-3.0,-3,-6.0
2014,SEA,STL,7,Sun,1:00PM,0,23.9%,-7.0,-2,-9.0
2014,SF,DEN,7,Sun,8:30PM,0,6.6%,6.5,-25,-18.5
2014,STL,SEA,7,Sun,1:00PM,1,-15.2%,7.0,2,9.0
2014,TEN,WAS,7,Sun,1:02PM,0,-17.6%,6.0,-2,4.0
2014,WAS,TEN,7,Sun,1:02PM,1,-9.4%,-6.0,2,-4.0
