Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2018,ARI,OAK,11,Sun,4:05PM,1,-27.8%,-4.5,-2,-6.5
2018,ATL,DAL,11,Sun,1:00PM,1,-7.9%,-3.5,-3,-6.5
2018,BAL,CIN,11,Sun,1:00PM,1,13.9%,-6.5,3,-3.5
2018,CAR,DET,11,Sun,1:00PM,0,10.3%,-4.0,-1,-5.0
2018,CHI,MIN,11,Sun,8:20PM,1,22.6%,-2.5,5,2.5
2018,CIN,BAL,11,Sun,1:00PM,0,-10.2%,6.5,-3,3.5
2018,DAL,ATL,11,Sun,1:00PM,0,-12.9%,3.5,3,6.5
2018,DEN,LAC,11,Sun,4:05PM,0,12.6%,7.5,1,8.5
2018,DET,CAR,11,Sun,1:00PM,1,-22.8%,4.0,1,5.0
2018,GB,SEA,11,Thu,8:20PM,0,11.4%,3.0,-3,0.0
2018,HOU,WAS,11,Sun,1:00PM,0,6.3%,-3.0,2,-1.0
2018,IND,TEN,11,Sun,1:00PM,1,2.4%,-1.0,28,27.0
2018,JAX,PIT,11,Sun,1:00PM,1,-6.8%,4.0,-4,0.0
2018,KC,LAR,11,Mon,8:15PM,0,41.7%,3.0,-3,0.0
2018,LAC,DEN,11,Sun,4:05PM,1,23.2%,-7.5,-1,-8.5
2018,LAR,KC,11,Mon,8:15PM,1,31.8%,-3.0,3,0.0
2018,MIN,CHI,11,Sun,8:20PM,0,2.5%,2.5,-5,-2.5
2018,NO,PHI,11,Sun,4:25PM,1,20.8%,-7.0,41,34.0
2018,NYG,TB,11,Sun,1:00PM,1,-11.6%,-3.0,3,0.0
2018,OAK,ARI,11,Sun,4:05PM,0,-31.3%,4.5,2,6.5
2018,PHI,NO,11,Sun,4:25PM,0,-5.4%,7.0,-41,-34.0
2018,PIT,JAX,11,Sun,1:00PM,0,23.5%,-4.0,4,0.0
2018,SEA,GB,11,Thu,8:20PM,1,12.9%,-3.0,3,0.0
2018,TB,NYG,11,Sun,1:00PM,0,-25.7%,3.0,-3,0.0
2018,TEN,IND,11,Sun,1:00PM,0,1.3%,1.0,-28,-27.0
2018,WAS,HOU,11,Sun,1:00PM,1,-5.6%,3.0,-2,1.0
