Game,EGO,Spread,Spread Target,Pick
GB @ SEA,-2.55,3.0,"[6.0, 4.0]",
CAR @ DET,5.22,-4.0,"[-1.5, -3.5]",
CIN @ BAL,-7.41,6.5,"[6.0, 3.5]",
DAL @ ATL,-3.32,3.5,"[7.0, 5.0]",
HOU @ WAS,0.41,-3.0,"[-2.0, -4.0]",WAS
PIT @ JAX,4.57,-4.0,"[-1.0, -3.0]",
TB @ NYG,-5.28,3.0,"[4.0, 1.5]",NYG
TEN @ IND,-2.47,1.0,"[1.0, -1.0]",IND
DEN @ LAC,-4.53,7.5,"[8.0, 6.0]",DEN
OAK @ ARI,-2.99,4.5,"[6.5, 4.5]",OAK
PHI @ NO,-7.85,7.0,"[6.5, 4.0]",
MIN @ CHI,-6.56,2.5,"[5.0, 3.0]",
KC @ LAR,-0.04,3.0,"[3.5, 1.5]",KC
